date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,5469,25631885,1370735140,50.9,54.4,50.8,54.4,4.9,11724
2023-07-18,5469,30209042,1546542476,55.3,55.6,49.0,50.2,-4.2,15361
2023-07-19,5469,14097718,689490875,49.15,49.8,47.5,47.55,0.0,6372
2023-07-20,5469,5329760,252575411,48.0,48.3,46.6,46.8,-0.75,3118
2023-07-21,5469,4022327,188546365,46.35,47.5,45.6,47.5,0.7,2505
2023-07-24,5469,7421645,360129623,47.8,49.25,47.25,49.2,1.7,4518
2023-07-25,5469,14125275,712415596,49.0,51.4,49.0,50.7,1.5,8593
2023-07-26,5469,5676121,281672678,50.7,50.9,49.0,49.25,-1.45,3617
2023-07-27,5469,2636755,129873377,49.6,49.75,48.8,49.2,-0.05,1898
2023-07-28,5469,2624834,128221275,49.25,49.5,48.25,49.4,0.2,2139
2023-07-31,5469,7804720,392877233,49.9,51.2,49.35,49.65,0.25,4761
2023-08-01,5469,3184776,156370501,49.75,50.1,48.6,48.95,-0.7,2278
2023-08-02,5469,3650835,174572755,48.7,49.25,47.2,47.6,-1.35,2474
2023-08-04,5469,2321828,110750231,47.65,48.4,47.0,48.05,0.45,1759
2023-08-07,5469,4519753,223007796,48.2,50.0,47.85,49.75,1.7,2826
2023-08-08,5469,4349141,216512988,49.85,50.2,49.2,49.95,0.2,3075
2023-08-09,5469,9022040,455345972,50.0,50.8,49.9,50.8,0.85,5813
2023-08-10,5469,8315137,419328553,51.1,51.3,49.55,50.3,-0.5,4988
2023-08-11,5469,7294889,369560701,50.8,51.2,49.9,50.8,0.5,3902
2023-08-14,5469,3951960,198539775,50.2,50.9,49.65,50.4,-0.4,2633
2023-08-15,5469,8464186,438777579,50.8,52.4,50.7,52.2,1.8,5276
2023-08-16,5469,5650370,294159124,51.5,52.5,51.3,52.5,0.3,3959
2023-08-17,5469,10277574,547662331,52.0,54.3,51.9,54.2,1.7,6319
2023-08-18,5469,7504460,401894393,53.9,54.5,52.7,53.3,-0.9,5110
2023-08-21,5469,7651782,417356454,53.7,55.0,53.7,54.7,1.4,4627
2023-08-22,5469,6205716,339063872,55.0,55.3,53.8,54.8,0.1,3920
2023-08-23,5469,4741536,259621595,55.2,55.4,54.1,54.6,-0.2,3142
2023-08-24,5469,9829162,524543086,55.1,55.3,51.8,53.7,-0.9,6106
2023-08-25,5469,3611061,194883048,53.1,54.6,53.0,54.0,0.3,2274
2023-08-28,5469,3825455,202195695,54.5,54.5,52.2,52.6,-1.4,2664
2023-08-29,5469,2637607,138477217,52.9,53.0,52.0,52.7,0.1,1777
2023-08-30,5469,4670344,250440841,53.0,54.1,52.9,53.9,1.2,3178
2023-08-31,5469,5819115,318016694,53.9,55.2,53.4,55.2,1.3,3484
2023-09-01,5469,4622593,253575180,55.3,55.7,54.2,54.4,-0.8,3389
2023-09-04,5469,3184479,174184407,54.5,55.2,54.0,55.0,0.6,2136
2023-09-05,5469,16223197,922620357,55.4,57.9,55.2,57.5,2.5,9684
2023-09-06,5469,15156706,885739361,57.6,59.4,57.3,58.8,1.3,9132
2023-09-07,5469,11701764,696995433,58.4,60.7,58.3,59.4,0.6,7467
2023-09-08,5469,6340292,376777359,59.7,60.3,58.5,59.3,-0.1,4292
2023-09-11,5469,7050520,404907847,58.8,59.5,56.7,57.2,-2.1,4316
2023-09-12,5469,6178496,362424729,57.5,59.5,57.0,59.1,1.9,4112
2023-09-13,5469,6553877,391155230,59.1,60.3,58.5,60.1,1.0,4042
2023-09-14,5469,5684018,342489913,60.6,60.7,59.7,60.5,0.4,3508
2023-09-15,5469,5836401,354117742,61.0,61.4,59.5,60.8,0.3,3797
2023-09-18,5469,3964719,242625549,60.4,61.8,60.0,60.9,0.1,2737
2023-09-19,5469,3711095,227699786,60.9,61.9,60.9,61.3,0.4,2963
2023-09-20,5469,6727187,402985160,61.4,61.4,59.0,59.4,-1.9,4309
2023-09-21,5469,4642814,271204898,59.6,59.6,57.6,58.5,-0.9,3196
2023-09-22,5469,3497304,203771343,58.0,59.0,57.1,58.5,0.0,2479
2023-09-25,5469,3700418,221638155,58.5,60.5,58.4,60.4,1.9,2780
2023-09-26,5469,3260013,194463611,60.0,60.6,59.0,59.0,-1.4,2058
2023-09-27,5469,3140729,183842739,58.9,59.4,57.7,58.9,-0.1,2081
2023-09-28,5469,2049748,121283750,59.2,59.5,58.4,59.4,0.5,1546
2023-10-02,5469,3929143,237439616,60.2,60.9,59.6,60.4,1.0,2442
2023-10-03,5469,2658193,159036682,60.7,60.8,59.3,59.5,-0.9,2009
2023-10-04,5469,2352762,138324172,58.3,59.3,58.0,59.2,-0.3,1596
2023-10-05,5469,2411396,142612420,60.2,60.2,58.6,58.9,-0.3,1553
2023-10-06,5469,5495476,315053373,58.6,58.8,56.1,56.4,-2.5,3901
2023-10-11,5469,6600676,364245630,56.4,57.0,54.4,55.2,-1.2,3849
