date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2331,22547014,648649823,30.1,30.2,27.8,29.15,-1.7,11041
2023-07-18,2331,13004220,388651258,29.3,30.55,29.3,29.95,0.8,5980
2023-07-19,2331,6381161,188675846,30.2,30.25,29.0,29.1,-0.85,3135
2023-07-20,2331,6748715,202699704,29.2,30.35,29.2,30.15,1.05,2707
2023-07-21,2331,3643565,109164088,29.6,30.3,29.6,29.9,-0.25,2110
2023-07-24,2331,5780431,174137619,30.25,30.7,29.55,30.0,0.1,2841
2023-07-25,2331,7370368,225540263,30.15,31.25,30.1,30.35,0.35,3372
2023-07-26,2331,3886836,118265133,30.8,30.8,30.2,30.25,-0.1,2217
2023-07-27,2331,4679151,143613091,30.7,30.95,30.4,30.65,0.4,2268
2023-07-28,2331,5122001,154190497,30.65,30.7,29.8,30.05,-0.6,2680
2023-07-31,2331,4713005,141746880,30.3,30.6,29.5,29.6,-0.45,2381
2023-08-01,2331,4164292,121883449,29.6,29.85,29.0,29.0,-0.6,2000
2023-08-02,2331,5131415,145708456,28.9,29.15,28.0,28.15,-0.85,2808
2023-08-04,2331,3519310,100815590,28.35,29.0,27.95,28.95,0.8,1622
2023-08-07,2331,1776729,51545897,29.15,29.25,28.7,29.05,0.1,1001
2023-08-08,2331,1936008,55981122,29.2,29.4,28.6,28.9,-0.15,1259
2023-08-09,2331,1718060,49193274,28.7,28.95,28.45,28.45,-0.45,1081
2023-08-10,2331,11382330,329145516,29.0,30.3,27.8,27.9,-0.55,4871
2023-08-11,2331,4151352,115737784,28.4,28.6,27.4,27.65,-0.25,1950
2023-08-14,2331,3446416,95787452,27.45,28.1,27.1,27.8,0.15,1493
2023-08-15,2331,3228056,92027432,28.05,28.8,28.0,28.7,0.9,1546
2023-08-16,2331,2040125,58201092,28.15,28.85,28.15,28.75,0.05,999
2023-08-17,2331,3252235,94839114,28.5,29.5,28.3,29.45,0.7,1685
2023-08-18,2331,4902979,145765715,29.5,30.2,29.2,29.6,0.15,2316
2023-08-21,2331,10214454,313249686,29.75,31.2,29.75,30.8,1.2,4760
2023-08-22,2331,7551425,234360604,31.0,31.25,30.7,31.2,0.4,3967
2023-08-23,2331,13188310,419244754,31.3,32.05,31.25,32.0,0.8,5072
2023-08-24,2331,52203979,1773961513,32.2,35.2,31.9,35.2,3.2,20623
2023-08-25,2331,78375660,2887088882,35.3,38.7,33.95,38.7,3.5,33393
2023-08-28,2331,76542992,3035122344,41.45,41.45,38.75,39.45,0.75,30701
