date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,3138,223478,33157366,151.0,151.0,147.0,147.0,-1.5,267
2023-07-18,3138,326267,46989434,148.0,149.5,142.5,143.5,-3.5,418
2023-07-19,3138,308014,43668444,144.5,144.5,140.0,140.5,-3.0,414
2023-07-20,3138,164909,23274310,140.0,142.5,140.0,140.5,0.0,196
2023-07-21,3138,168716,23534643,139.0,141.0,138.0,140.0,-0.5,227
2023-07-24,3138,501106,72793991,143.5,149.5,142.0,142.0,2.0,469
2023-07-25,3138,253502,36725996,145.0,146.5,142.5,146.5,4.5,239
2023-07-26,3138,342823,48951088,146.0,148.5,140.5,141.0,-5.5,399
2023-07-27,3138,1246334,186162361,141.0,153.5,140.5,152.0,11.0,1160
2023-07-28,3138,1304763,196980915,154.0,157.0,146.5,147.5,-4.5,1153
2023-07-31,3138,514829,74542287,148.5,149.0,142.0,143.0,-4.5,567
2023-08-01,3138,586765,86436358,142.5,150.5,142.5,145.0,2.0,596
2023-08-02,3138,184773,26543470,144.5,146.5,142.0,142.5,-2.5,295
2023-08-04,3138,154968,22235915,143.5,144.5,141.5,144.0,1.5,146
2023-08-07,3138,160917,23032230,144.0,145.0,142.0,143.0,-1.0,158
2023-08-08,3138,131977,18727376,143.5,143.5,141.5,141.5,-1.5,157
2023-08-09,3138,138536,19606736,142.5,143.5,140.5,140.5,-1.0,156
2023-08-10,3138,177261,24733939,140.5,140.5,139.0,139.0,-1.5,202
2023-08-11,3138,288669,41011543,143.0,145.0,140.0,140.5,1.5,264
2023-08-14,3138,310194,42821053,140.5,140.5,136.5,138.5,-2.0,353
2023-08-15,3138,132860,18403351,140.5,140.5,137.5,138.0,-0.5,165
2023-08-16,3138,194948,26631137,136.5,138.5,135.0,137.0,-1.0,221
2023-08-17,3138,277953,37742308,136.0,138.5,133.5,136.5,-0.5,283
2023-08-18,3138,243378,32992959,136.0,139.0,134.0,134.0,-2.5,290
2023-08-21,3138,169634,23035093,135.5,137.5,134.0,135.5,1.5,217
2023-08-22,3138,127892,17295515,138.5,138.5,134.0,134.0,-1.5,169
