date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,4722,162558,5686552,35.1,35.1,34.9,35.0,0.1,83
2023-07-18,4722,451278,16216667,35.2,37.6,35.05,35.8,0.8,312
2023-07-19,4722,284178,10123225,35.75,35.8,35.45,35.55,-0.25,153
2023-07-20,4722,703467,25801087,35.55,37.3,35.5,37.2,1.65,400
2023-07-21,4722,512261,18866033,36.5,37.9,35.8,36.85,-0.35,286
2023-07-24,4722,155865,5643125,36.9,36.9,36.0,36.2,-0.65,185
2023-07-25,4722,160321,5797139,36.2,36.35,35.95,36.0,-0.2,117
2023-07-26,4722,171009,6201787,36.1,36.5,36.0,36.1,0.1,69
2023-07-27,4722,175511,6374774,36.3,36.75,36.1,36.45,0.35,107
2023-07-28,4722,122486,4453886,36.45,36.45,36.25,36.4,-0.05,66
2023-07-31,4722,74669,2737993,36.6,36.85,36.4,36.5,0.1,71
2023-08-01,4722,19449,709353,36.3,36.55,36.3,36.5,0.0,32
2023-08-02,4722,151105,5490399,36.5,36.55,36.1,36.4,-0.1,65
2023-08-04,4722,115514,4226391,36.4,37.0,36.15,37.0,0.6,80
2023-08-07,4722,237150,8661573,37.0,37.0,36.2,36.45,-0.55,100
2023-08-08,4722,121978,4427789,36.95,36.95,35.9,36.0,-0.45,105
2023-08-09,4722,137652,4920685,35.85,35.9,35.5,35.65,-0.35,72
2023-08-10,4722,134524,4763076,35.65,35.65,35.1,35.1,-0.55,99
2023-08-11,4722,152281,5396016,35.2,35.55,35.15,35.5,0.4,106
2023-08-14,4722,145315,5086845,35.3,35.55,34.2,34.75,-0.75,210
2023-08-15,4722,250053,8659005,34.8,35.05,34.2,34.7,-0.05,126
2023-08-16,4722,121478,4172873,34.5,34.8,34.0,34.55,-0.15,75
2023-08-17,4722,150941,5217526,34.65,34.65,34.4,34.6,0.05,134
2023-08-18,4722,157123,5456695,34.6,34.95,34.45,34.6,0.0,77
2023-08-21,4722,116473,4025967,34.7,34.75,34.45,34.55,-0.05,92
2023-08-22,4722,155209,5399000,35.7,35.7,34.5,34.6,0.05,109
2023-08-23,4722,126265,4368735,34.9,34.9,34.5,34.6,0.0,80
2023-08-24,4722,112293,3856294,34.45,34.8,34.0,34.45,-0.15,80
2023-08-25,4722,116012,4000363,34.45,34.6,34.3,34.6,0.15,47
2023-08-28,4722,91629,3169209,34.6,34.8,34.25,34.25,-0.35,51
2023-08-29,4722,88915,3057767,34.25,34.55,34.2,34.25,0.0,42
2023-08-30,4722,40441,1380084,34.5,34.5,34.0,34.2,-0.05,41
2023-08-31,4722,47550,1626784,34.1,34.5,34.1,34.4,0.2,45
2023-09-01,4722,36700,1263946,34.4,34.55,34.4,34.4,0.0,53
2023-09-04,4722,17540,606973,34.3,34.7,34.3,34.65,0.25,22
2023-09-05,4722,37577,1302916,34.65,34.7,34.65,34.7,0.05,72
2023-09-06,4722,75167,2588836,34.7,34.7,34.3,34.35,-0.35,56
2023-09-07,4722,40351,1388504,34.35,34.7,34.3,34.5,0.15,30
2023-09-08,4722,110532,3803826,35.0,35.0,34.15,34.3,-0.2,120
2023-09-11,4722,95445,3267716,34.5,34.5,34.0,34.0,-0.3,123
2023-09-12,4722,20680,707945,34.25,34.4,34.2,34.25,0.25,23
2023-09-13,4722,58181,1991342,34.35,34.35,34.2,34.2,-0.05,138
2023-09-14,4722,51316,1757284,34.2,34.3,34.15,34.2,0.0,47
2023-09-15,4722,64501,2224706,34.3,34.65,34.3,34.6,0.4,52
2023-09-18,4722,63224,2194115,34.5,34.85,34.5,34.85,0.25,60
2023-09-19,4722,34069,1187311,34.8,34.95,34.75,34.8,-0.05,28
2023-09-20,4722,63599,2208565,34.9,34.9,34.6,34.8,0.0,43
2023-09-21,4722,55568,1919263,34.7,34.7,34.4,34.5,-0.3,41
2023-09-22,4722,26115,900495,34.5,34.6,34.4,34.6,0.1,28
2023-09-25,4722,63933,2209453,34.65,34.7,34.4,34.45,-0.15,44
2023-09-26,4722,47223,1617303,34.5,34.5,34.1,34.2,-0.25,51
