date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2023,1574081,23676904,15.05,15.15,14.95,15.1,0.05,754
2023-07-18,2023,1832435,27440081,15.1,15.15,14.85,15.05,-0.05,947
2023-07-19,2023,2484419,37031942,15.0,15.0,14.8,14.95,-0.1,1126
2023-07-20,2023,1763349,26512203,14.95,15.15,14.85,15.05,0.1,843
2023-07-21,2023,2365254,35382885,15.0,15.1,14.9,15.0,-0.05,868
2023-07-24,2023,2833332,42568220,15.05,15.25,14.85,15.1,0.1,1070
2023-07-25,2023,3327544,50068912,15.0,15.15,14.85,15.1,0.0,1282
2023-07-26,2023,2447719,36829835,14.9,15.2,14.9,15.0,0.0,1094
2023-07-27,2023,1732110,26217706,15.15,15.2,15.05,15.15,0.15,894
2023-07-28,2023,1127705,17050035,15.15,15.2,15.05,15.15,0.0,720
2023-07-31,2023,3016038,45257173,15.2,15.2,14.9,14.95,-0.2,1254
2023-08-01,2023,2373340,36043086,15.15,15.3,15.1,15.2,0.25,953
2023-08-02,2023,7604074,118567005,15.2,15.95,15.15,15.4,0.2,3001
2023-08-04,2023,4365327,68469072,15.5,15.85,15.4,15.85,0.45,1818
2023-08-07,2023,3302986,51413205,15.8,15.8,15.4,15.6,-0.25,1250
2023-08-08,2023,1907546,29728453,15.65,15.8,15.5,15.6,0.0,996
2023-08-09,2023,2454056,37651071,15.6,15.6,15.2,15.25,-0.35,1168
2023-08-10,2023,1383111,20868049,15.2,15.2,15.0,15.1,-0.15,673
2023-08-11,2023,1586655,23823474,15.05,15.15,14.95,15.0,-0.1,706
2023-08-14,2023,3046340,44371038,14.9,14.9,14.4,14.4,-0.6,1411
2023-08-15,2023,2862504,42787038,14.7,15.15,14.6,15.0,0.6,1225
2023-08-16,2023,2580866,38965447,15.0,15.2,14.8,15.2,0.2,1096
2023-08-17,2023,3087168,46094908,15.15,15.15,14.75,15.0,-0.2,1268
2023-08-18,2023,1632028,24736465,15.1,15.25,14.9,15.25,0.25,773
2023-08-21,2023,1119750,16988127,15.2,15.25,15.1,15.15,-0.1,455
2023-08-22,2023,867981,13090977,15.15,15.2,15.0,15.1,-0.05,413
2023-08-23,2023,1282092,19344896,15.2,15.2,15.0,15.15,0.05,565
2023-08-24,2023,1887800,28351614,15.15,15.15,14.9,15.05,-0.1,736
2023-08-25,2023,1497462,22655837,15.0,15.25,15.0,15.05,0.0,624
2023-08-28,2023,611177,9216478,15.0,15.2,15.0,15.1,0.05,357
2023-08-29,2023,1196796,18004862,15.05,15.15,14.95,15.1,0.0,645
2023-08-30,2023,894716,13482974,15.0,15.15,15.0,15.05,-0.05,542
2023-08-31,2023,1378371,20775292,15.05,15.15,14.95,15.15,0.1,623
2023-09-01,2023,1216977,18427701,15.05,15.2,15.05,15.2,0.05,510
2023-09-04,2023,2635565,40609962,15.15,15.6,15.15,15.45,0.25,1319
2023-09-05,2023,886179,13586481,15.45,15.45,15.25,15.3,-0.15,595
2023-09-06,2023,1048860,16007900,15.35,15.35,15.15,15.3,0.0,534
2023-09-07,2023,1381435,20945299,15.2,15.25,15.1,15.15,-0.15,521
2023-09-08,2023,1103666,16652343,15.1,15.15,15.0,15.15,0.0,510
2023-09-11,2023,1640880,24757216,15.15,15.2,15.0,15.2,0.05,543
2023-09-12,2023,963449,14634877,15.2,15.25,15.1,15.25,0.05,461
2023-09-13,2023,885160,13466551,15.25,15.25,15.15,15.25,0.0,488
2023-09-14,2023,1250269,19085119,15.2,15.35,15.2,15.3,0.05,626
2023-09-15,2023,1735048,26757213,15.35,15.5,15.3,15.45,0.15,849
2023-09-18,2023,1939587,30242460,15.45,15.7,15.45,15.5,0.05,892
2023-09-19,2023,839064,12958021,15.5,15.55,15.4,15.4,-0.1,450
2023-09-20,2023,1113013,17250716,15.45,15.6,15.45,15.45,0.05,597
2023-09-21,2023,1153136,17640346,15.45,15.5,15.2,15.3,-0.15,583
2023-09-22,2023,753529,11501345,15.25,15.35,15.2,15.3,0.0,401
2023-09-25,2023,420107,6421906,15.3,15.35,15.25,15.3,0.0,292
2023-09-26,2023,1100534,16747143,15.25,15.3,15.15,15.25,-0.05,472
2023-09-27,2023,1785838,27151546,15.15,15.3,15.1,15.25,0.0,598
2023-09-28,2023,2535812,38364450,15.15,15.25,15.0,15.25,0.0,896
2023-10-02,2023,959794,14586872,15.25,15.25,15.15,15.25,0.0,413
2023-10-03,2023,1277434,19415520,15.25,15.25,15.15,15.2,-0.05,523
2023-10-04,2023,2486423,37538190,15.1,15.2,15.0,15.2,0.0,711
2023-10-05,2023,903192,13805614,15.15,15.4,15.15,15.25,0.05,442
2023-10-06,2023,892679,13637694,15.25,15.35,15.2,15.3,0.05,403
2023-10-11,2023,1838261,27960555,15.3,15.3,15.1,15.25,-0.05,769
2023-10-12,2023,1645097,25036767,15.3,15.3,15.15,15.3,0.05,765
2023-10-13,2023,1598043,24338070,15.15,15.3,15.1,15.3,0.0,568
2023-10-16,2023,830000,12601290,15.25,15.25,15.15,15.15,-0.15,458
2023-10-17,2023,1276392,19407420,15.3,15.3,15.15,15.15,0.0,643
2023-10-18,2023,6143495,93057704,15.1,15.25,14.95,15.25,0.1,1338
2023-10-19,2023,1606410,24286644,15.15,15.2,15.05,15.15,-0.1,517
2023-10-20,2023,1617348,24459551,15.15,15.2,15.05,15.15,0.0,521
2023-10-23,2023,2000336,30507169,15.05,15.35,15.05,15.25,0.1,736
2023-10-24,2023,1785077,27482968,15.35,15.55,15.25,15.4,0.15,887
2023-10-25,2023,1015013,15724228,15.45,15.6,15.4,15.45,0.05,577
2023-10-26,2023,2489632,38584191,15.5,15.65,15.3,15.35,-0.1,1011
2023-10-27,2023,741516,11450201,15.4,15.5,15.35,15.5,0.15,387
2023-10-30,2023,716646,11100652,15.55,15.6,15.4,15.45,-0.05,380
2023-10-31,2023,1552380,24102866,15.5,15.6,15.45,15.45,0.0,1015
2023-11-01,2023,809443,12442968,15.5,15.55,15.3,15.3,-0.15,401
2023-11-02,2023,587526,9061867,15.4,15.5,15.35,15.4,0.1,356
2023-11-03,2023,1252909,19334150,15.45,15.5,15.35,15.4,0.0,535
2023-11-06,2023,1173946,18233503,15.4,15.6,15.4,15.55,0.15,631
2023-11-07,2023,577889,8948848,15.55,15.55,15.45,15.45,-0.1,404
2023-11-08,2023,572708,8816792,15.5,15.5,15.35,15.35,-0.1,319
2023-11-09,2023,651712,9983711,15.35,15.4,15.3,15.3,-0.05,301
2023-11-10,2023,736644,11266074,15.25,15.35,15.25,15.25,-0.05,309
2023-11-13,2023,1247938,19097467,15.35,15.4,15.25,15.3,0.05,436
2023-11-14,2023,805170,12321903,15.3,15.35,15.25,15.35,0.05,387
2023-11-15,2023,2372375,36863566,15.45,15.7,15.4,15.65,0.3,1143
2023-11-16,2023,4517829,71620884,15.8,15.95,15.7,15.95,0.3,1618
2023-11-17,2023,1598696,25286886,16.0,16.0,15.7,15.7,-0.25,710
2023-11-20,2023,1132346,17800885,15.8,15.85,15.6,15.7,0.0,574
2023-11-21,2023,11187230,183757695,16.0,16.75,16.0,16.55,0.85,4474
2023-11-22,2023,13484760,228100723,16.7,17.3,16.6,16.65,0.1,5364
2023-11-23,2023,4869241,81403015,16.65,16.85,16.5,16.85,0.2,1744
2023-11-24,2023,4653145,79094422,16.9,17.15,16.8,17.0,0.15,1852
2023-11-27,2023,3962097,67065429,17.35,17.35,16.65,16.9,-0.1,2066
2023-11-28,2023,2474203,42132604,16.9,17.2,16.9,17.0,0.1,1163
