date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2356,108443011,6515917198,57.9,61.3,57.4,61.3,5.5,39544
2023-07-18,2356,298243826,19236186991,65.0,67.4,61.3,65.5,4.2,131488
2023-07-19,2356,279515419,18628384771,69.0,70.7,61.5,63.6,-1.9,132305
2023-07-20,2356,50155788,3105281177,62.5,63.6,60.4,62.3,-1.3,27648
2023-07-21,2356,44545368,2877712391,60.7,67.6,60.5,67.0,4.7,28486
2023-07-24,2356,56809653,3948803241,70.5,70.5,67.3,70.2,3.2,31928
2023-07-25,2356,51681692,3741183975,72.5,73.5,70.2,72.0,1.8,31128
2023-07-26,2356,34565586,2440840625,72.0,72.0,69.5,70.0,-2.0,22787
2023-07-27,2356,35296170,2464043730,71.0,72.0,68.0,68.1,-1.9,23088
2023-07-28,2356,42303058,2820981038,68.4,69.9,64.7,69.9,1.8,24775
2023-07-31,2356,46153669,3066754838,71.9,71.9,63.0,63.7,-6.2,31263
2023-08-01,2356,36507921,2276884493,63.0,65.0,60.0,64.1,0.4,21579
2023-08-02,2356,38988532,2319321998,63.8,63.8,57.7,58.9,-5.2,26117
2023-08-04,2356,119466040,6868259429,56.0,60.0,54.5,58.0,-0.9,61688
2023-08-07,2356,103146790,6373643919,59.2,63.8,58.2,63.8,5.8,55949
2023-08-08,2356,160608373,9986010572,63.0,64.9,60.2,60.9,-2.9,83152
2023-08-09,2356,78334223,4708725426,58.8,61.7,58.3,59.5,-1.4,44605
2023-08-10,2356,87778487,4985782296,58.1,58.7,55.0,57.5,-2.0,48017
2023-08-11,2356,71830871,4202977949,58.7,59.5,57.4,57.5,0.0,39044
2023-08-14,2356,105478642,5710580800,53.5,56.7,52.4,53.1,-4.4,56222
2023-08-15,2356,80760581,4488642404,55.8,57.0,54.5,54.6,1.5,39223
2023-08-16,2356,93859303,5296903727,54.0,58.0,53.7,58.0,3.4,49699
2023-08-17,2356,102730525,5980777787,56.8,59.9,56.6,59.5,1.5,51354
2023-08-18,2356,86158789,4996891031,59.5,60.2,55.7,57.0,-2.5,49773
2023-08-21,2356,53999896,3148054960,57.7,59.4,57.5,57.9,0.9,29425
2023-08-22,2356,68730921,4046554990,60.0,60.4,58.0,58.2,0.3,36455
2023-08-23,2356,41966733,2467471979,58.3,59.6,57.3,59.2,1.0,23876
2023-08-24,2356,95403523,5755900868,62.9,63.3,58.3,58.6,-0.6,57271
2023-08-25,2356,63585872,3571961230,57.0,57.6,55.3,55.8,-2.8,38911
2023-08-28,2356,34900921,1924307104,56.2,56.5,54.4,54.5,-1.3,20684
2023-08-29,2356,27646681,1511204481,55.3,55.7,53.7,54.6,0.1,16479
2023-08-30,2356,27553776,1522905207,55.8,56.3,54.5,54.6,0.0,16021
2023-08-31,2356,49967676,2750967181,54.3,56.4,53.3,56.4,1.8,20384
2023-09-01,2356,44326763,2416051129,56.2,56.3,53.5,53.6,-2.8,28153
2023-09-04,2356,21384479,1159767688,53.8,54.7,53.6,54.7,1.1,12520
2023-09-05,2356,25345579,1398106167,54.0,55.9,54.0,55.9,1.2,15463
2023-09-06,2356,36120330,2050723373,56.5,57.5,56.2,56.6,0.7,23395
2023-09-07,2356,24106916,1330723789,55.7,55.9,54.8,54.8,-1.8,14896
2023-09-08,2356,22583364,1224588072,54.4,55.1,53.8,54.0,-0.8,13817
2023-09-11,2356,48669020,2544328022,54.5,54.5,51.3,52.1,-1.9,25529
2023-09-12,2356,32119612,1659675115,52.3,52.5,51.2,51.3,-0.8,16634
2023-09-13,2356,24857919,1269071547,51.7,51.7,50.4,51.0,-0.3,13117
2023-09-14,2356,25156212,1313210043,51.9,52.8,51.6,52.1,1.1,13705
2023-09-15,2356,38463188,1995554449,52.5,52.6,51.1,52.1,0.0,13797
2023-09-18,2356,28648548,1433824002,51.1,51.1,49.5,49.65,-2.45,17993
2023-09-19,2356,30764054,1512106341,49.75,50.5,48.5,48.5,-1.15,16900
2023-09-20,2356,31869649,1557436223,48.4,49.85,48.2,48.5,0.0,17606
2023-09-21,2356,33064463,1585784598,48.2,48.7,47.2,48.3,-0.2,18053
2023-09-22,2356,20143891,983277873,48.1,49.35,47.65,49.35,1.05,12330
2023-09-25,2356,19062379,943116745,49.3,49.95,49.05,49.45,0.1,10740
2023-09-26,2356,15080135,740207623,49.45,49.85,48.5,48.7,-0.75,9301
2023-09-27,2356,12167602,592966486,48.75,49.05,48.2,48.85,0.15,6925
2023-09-28,2356,28667885,1418571879,49.2,50.6,48.9,49.0,0.15,14793
2023-10-02,2356,69533180,3619287553,49.95,53.1,49.7,52.2,3.2,36742
2023-10-03,2356,32363373,1657144155,52.3,52.3,50.4,50.6,-1.6,18698
2023-10-04,2356,25286073,1253771598,49.35,50.3,49.1,50.1,-0.5,14426
2023-10-05,2356,17685840,896971502,50.5,51.3,50.0,50.8,0.7,9233
2023-10-06,2356,17818642,912271606,51.1,52.0,50.7,51.1,0.3,9979
2023-10-11,2356,56502331,2791558272,52.1,52.1,48.1,48.1,-3.0,29793
2023-10-12,2356,29734820,1439306131,48.6,49.3,47.75,48.25,0.15,16938
2023-10-13,2356,46138202,2168344475,47.75,48.0,46.2,47.35,-0.9,27099
2023-10-16,2356,30628849,1416988004,46.7,47.3,45.7,46.2,-1.15,17734
2023-10-17,2356,40283424,1830234794,46.85,47.0,44.65,44.95,-1.25,22196
2023-10-18,2356,64335320,2839423078,44.5,45.1,43.2,44.5,-0.45,20792
2023-10-19,2356,33942003,1478314667,43.75,44.15,43.1,43.45,-1.05,18709
2023-10-20,2356,33711292,1459910104,43.05,44.35,42.25,43.65,0.2,17379
2023-10-23,2356,18039813,787144143,43.15,44.4,43.05,43.45,-0.2,10346
2023-10-24,2356,22391112,987442954,43.65,44.75,43.3,44.6,1.15,12383
2023-10-25,2356,17925501,793719194,44.9,44.95,43.9,43.95,-0.65,11093
2023-10-26,2356,19963179,862406729,42.85,43.75,42.55,43.0,-0.95,10141
2023-10-27,2356,14288493,617477689,43.15,43.7,42.8,42.95,-0.05,8034
2023-10-30,2356,30021766,1265370743,42.75,43.2,41.7,41.9,-1.05,14565
2023-10-31,2356,36266483,1484037276,42.2,42.45,40.05,40.2,-1.7,14892
2023-11-01,2356,20866415,846487906,40.5,40.85,40.2,40.7,0.5,11374
2023-11-02,2356,30923236,1297461648,41.95,42.9,41.35,41.75,1.05,16557
2023-11-03,2356,16305560,678094199,42.05,42.15,41.15,41.5,-0.25,9375
2023-11-06,2356,18204791,770910779,42.1,42.9,42.05,42.2,0.7,10287
2023-11-07,2356,20927024,875783046,41.5,42.6,41.05,42.0,-0.2,11139
2023-11-08,2356,40368574,1752450490,42.35,44.3,42.3,43.2,1.2,22670
2023-11-09,2356,15966666,682455626,43.1,43.1,42.45,42.65,-0.55,9347
2023-11-10,2356,11476963,487137855,42.5,42.9,42.15,42.5,-0.15,6165
2023-11-13,2356,31807518,1383627785,42.8,44.15,42.4,43.55,1.05,15736
