date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2241,214085,7999801,38.0,38.2,37.0,37.2,-0.5,169
2023-07-18,2241,332544,12403794,37.2,38.0,36.6,36.8,-0.4,263
2023-07-19,2241,185739,6901027,36.75,37.65,36.75,36.95,0.15,123
2023-07-20,2241,177902,6630029,36.95,37.45,36.95,37.2,0.25,113
2023-07-21,2241,319836,12140138,37.2,38.9,37.0,37.65,0.45,322
2023-07-24,2241,1381235,50587221,37.7,38.15,36.5,36.5,-1.15,291
2023-07-25,2241,736975,28631248,37.0,40.0,36.6,39.0,2.5,580
2023-07-26,2241,419240,16377356,38.85,39.9,38.35,38.65,-0.35,366
2023-07-27,2241,394914,15529489,38.7,39.75,38.7,38.85,0.2,349
2023-07-28,2241,1029125,40701766,38.9,40.4,38.8,39.4,0.55,587
2023-07-31,2241,1759892,73004360,40.35,43.0,40.0,41.25,1.85,1316
2023-08-01,2241,1389435,58027210,42.8,42.8,40.9,42.2,0.95,858
2023-08-02,2241,1263071,54087833,42.75,43.65,42.0,42.4,0.2,974
2023-08-04,2241,824418,33171981,42.4,42.4,39.3,40.3,-2.1,746
2023-08-07,2241,517083,21014777,40.55,41.9,39.8,40.1,-0.2,365
2023-08-08,2241,339876,13470786,40.25,40.25,39.25,39.75,-0.35,305
2023-08-09,2241,841544,35026729,39.95,42.9,39.8,42.2,2.45,650
2023-08-10,2241,641939,25967421,42.2,42.2,39.4,39.6,-2.6,471
2023-08-11,2241,372079,14663800,40.0,40.0,39.0,39.5,-0.1,313
2023-08-14,2241,420173,16241947,39.4,39.5,38.2,39.05,-0.45,302
2023-08-15,2241,353592,14146786,39.2,40.5,39.2,39.8,0.75,217
2023-08-16,2241,445186,17285826,39.1,39.4,38.55,39.0,-0.8,318
2023-08-17,2241,1282043,48119622,38.55,38.9,36.6,37.8,-1.2,845
2023-08-18,2241,433726,16163055,37.7,37.9,36.7,37.0,-0.8,464
2023-08-21,2241,191718,7067868,37.0,37.3,36.6,36.8,-0.2,178
2023-08-22,2241,361189,13294341,37.0,37.4,36.15,37.3,0.5,287
2023-08-23,2241,265448,9916839,37.3,37.6,37.05,37.55,0.25,220
2023-08-24,2241,221418,8180888,37.95,37.95,36.6,36.95,-0.6,173
2023-08-25,2241,139908,5193650,36.7,37.45,36.65,37.45,0.5,102
2023-08-28,2241,241260,8890222,37.75,37.75,36.55,36.6,-0.85,153
2023-08-29,2241,194024,7253658,37.15,38.35,36.95,37.05,0.45,134
2023-08-30,2241,770980,30129663,37.5,40.2,37.2,38.75,1.7,657
2023-08-31,2241,1855568,73311418,38.8,40.0,38.25,39.55,0.8,249
2023-09-01,2241,228579,8966138,39.55,39.7,38.9,39.0,-0.55,178
2023-09-04,2241,2933673,124357167,40.45,42.9,40.0,42.9,3.9,1239
2023-09-05,2241,6676314,290924900,43.0,45.5,41.35,44.2,1.3,3835
2023-09-06,2241,2799499,120856269,43.45,43.85,41.8,43.8,-0.4,1289
2023-09-07,2241,2590297,108035729,43.0,43.25,40.75,41.1,-2.7,1274
2023-09-08,2241,1633686,65828692,41.05,41.1,39.7,40.35,-0.75,704
2023-09-11,2241,591583,23456943,40.55,40.55,39.1,39.3,-1.05,508
2023-09-12,2241,1098453,42823807,39.85,40.5,38.25,38.45,-0.85,831
2023-09-13,2241,1232421,48042655,41.5,41.5,37.75,37.8,-0.65,948
