date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,3419,788826,15772357,19.8,20.25,19.45,20.05,0.35,454
2023-07-18,3419,1116242,21908032,20.2,20.2,19.45,19.5,-0.55,670
2023-07-19,3419,938808,18206407,19.7,19.7,19.1,19.5,0.0,429
2023-07-20,3419,628739,12287991,19.6,19.7,19.4,19.6,0.1,264
2023-07-21,3419,762524,14679247,19.55,19.55,19.05,19.3,-0.3,368
2023-07-24,3419,714374,13491637,19.45,19.45,18.6,18.85,-0.45,391
2023-07-25,3419,431545,8181608,18.95,19.1,18.85,18.95,0.1,244
2023-07-26,3419,373713,7035218,19.0,19.05,18.7,18.7,-0.25,211
2023-07-27,3419,358331,6831421,18.75,19.2,18.7,19.15,0.45,233
2023-07-28,3419,300694,5696823,19.1,19.1,18.9,18.9,-0.25,203
2023-07-31,3419,876971,16944191,18.95,19.55,18.9,19.2,0.3,464
2023-08-01,3419,3311581,66509413,19.5,20.5,19.3,20.1,0.9,1697
2023-08-02,3419,1926606,39118381,20.45,20.85,20.0,20.15,0.05,1242
2023-08-04,3419,649381,12991409,19.9,20.2,19.8,20.2,0.05,385
2023-08-07,3419,663640,13318510,20.2,20.25,19.95,20.0,-0.2,315
2023-08-08,3419,624517,12281908,20.15,20.15,19.5,19.5,-0.5,390
2023-08-09,3419,470104,9077489,19.5,19.55,19.15,19.2,-0.3,286
2023-08-10,3419,406502,7703421,19.2,19.3,18.85,18.85,-0.35,274
2023-08-11,3419,450406,8489086,19.0,19.05,18.7,18.8,-0.05,254
2023-08-14,3419,937776,16979718,18.8,18.8,17.95,17.95,-0.85,531
2023-08-15,3419,431749,7904013,18.3,18.45,18.15,18.4,0.45,218
2023-08-16,3419,389300,7068056,18.2,18.35,17.85,18.2,-0.2,204
2023-08-17,3419,462393,8493235,18.25,18.65,18.0,18.55,0.35,254
2023-08-18,3419,329069,6054641,18.55,18.65,18.2,18.2,-0.35,253
2023-08-21,3419,268763,4938805,18.1,18.55,18.1,18.2,0.0,158
2023-08-22,3419,450213,8179938,18.5,18.5,18.05,18.05,-0.15,236
2023-08-23,3419,738763,13704202,18.15,18.75,18.15,18.5,0.45,360
2023-08-24,3419,793098,14822233,18.45,19.1,18.4,18.55,0.0,383
2023-08-25,3419,778595,14800992,18.55,19.3,18.35,19.0,0.45,465
2023-08-28,3419,1049575,20394709,19.15,19.95,19.15,19.25,0.25,626
2023-08-29,3419,496788,9600132,19.0,19.65,19.0,19.45,0.2,310
2023-08-30,3419,608417,11845502,19.3,19.7,19.3,19.45,0.0,335
2023-08-31,3419,548507,10713408,19.5,19.7,19.4,19.6,0.15,289
2023-09-01,3419,521368,10263981,19.6,19.9,19.55,19.7,0.1,338
2023-09-04,3419,374888,7278669,19.75,19.75,19.3,19.3,-0.4,254
2023-09-05,3419,238757,4617807,19.3,19.5,19.2,19.3,0.0,140
2023-09-06,3419,233513,4509752,19.45,19.45,19.25,19.3,0.0,166
2023-09-07,3419,238786,4591752,19.3,19.45,19.0,19.0,-0.3,156
2023-09-08,3419,306541,5801469,19.0,19.1,18.75,18.9,-0.1,209
2023-09-11,3419,493485,9113417,18.85,18.9,18.2,18.3,-0.6,306
2023-09-12,3419,245718,4508588,18.25,18.45,18.25,18.35,0.05,165
2023-09-13,3419,122903,2265993,18.5,18.55,18.35,18.4,0.05,101
2023-09-14,3419,1028815,19678370,18.55,19.55,18.55,19.5,1.1,441
2023-09-15,3419,3883733,78425761,20.5,20.6,19.75,19.8,0.3,1906
2023-09-18,3419,4291921,88317891,19.8,21.2,19.8,20.05,0.25,2058
2023-09-19,3419,1147941,23072109,20.15,20.5,19.85,19.95,-0.1,716
2023-09-20,3419,750193,14773322,20.15,20.15,19.35,19.55,-0.4,540
2023-09-21,3419,681361,13081184,19.7,19.7,19.0,19.1,-0.45,445
2023-09-22,3419,294636,5622596,18.85,19.2,18.8,19.2,0.1,214
2023-09-25,3419,320172,6149350,19.2,19.35,19.0,19.15,-0.05,193
2023-09-26,3419,389902,7402690,19.25,19.25,18.8,18.8,-0.35,227
2023-09-27,3419,612520,11449825,18.65,18.9,18.55,18.6,-0.2,262
2023-09-28,3419,515397,9758146,18.85,19.5,18.7,18.9,0.3,322
2023-10-02,3419,526397,10031124,19.05,19.5,18.9,19.0,0.1,293
2023-10-03,3419,289074,5452331,19.05,19.2,18.75,18.75,-0.25,178
2023-10-04,3419,679065,12547587,18.75,18.75,18.35,18.4,-0.35,395
2023-10-05,3419,357057,6659566,18.65,18.85,18.55,18.55,0.15,223
2023-10-06,3419,247399,4631130,18.6,18.8,18.6,18.7,0.15,171
2023-10-11,3419,481081,8825048,19.05,19.05,18.0,18.2,-0.5,289
2023-10-12,3419,460311,8611358,18.65,18.85,18.4,18.75,0.55,294
2023-10-13,3419,252114,4718843,18.8,18.9,18.6,18.6,-0.15,173
2023-10-16,3419,289695,5337710,18.55,18.55,18.35,18.45,-0.15,187
2023-10-17,3419,270696,5008237,18.75,18.75,18.35,18.35,-0.1,147
2023-10-18,3419,519625,9408397,18.3,18.35,18.0,18.0,-0.35,320
2023-10-19,3419,204391,3687283,17.85,18.15,17.85,18.05,0.05,141
2023-10-20,3419,348398,6260696,18.05,18.25,17.75,18.2,0.15,237
2023-10-23,3419,169517,3107662,18.1,18.5,18.05,18.25,0.05,137
