date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,3006,2827710,221399526,77.7,79.5,76.8,79.1,1.4,2240
2023-07-18,3006,2882533,224774123,79.7,79.7,77.4,77.6,-1.5,1998
2023-07-19,3006,2931240,228962829,78.2,79.3,77.1,77.2,-0.4,2178
2023-07-20,3006,1720831,134691720,77.2,79.1,77.2,78.4,1.2,1337
2023-07-21,3006,3307436,254954409,77.5,78.4,76.4,77.5,-0.9,2466
2023-07-24,3006,3934036,296991876,77.5,77.8,75.0,75.1,-2.4,3157
2023-07-25,3006,1757420,133174893,75.1,76.4,75.1,75.6,0.5,1331
2023-07-26,3006,3752576,277611382,76.5,76.5,73.3,73.4,-2.2,3297
2023-07-27,3006,5047135,386556212,74.2,77.4,73.8,77.3,3.9,3659
2023-07-28,3006,7629221,604998408,78.2,80.7,77.5,78.7,1.4,5802
2023-07-31,3006,3457877,272788869,79.5,80.1,77.6,78.0,-0.7,3219
2023-08-01,3006,2837846,223848467,78.4,79.9,78.1,78.7,0.7,2256
2023-08-02,3006,4179125,324630716,79.3,79.5,76.3,76.7,-2.0,3487
2023-08-04,3006,1391894,106734187,76.6,77.2,75.6,76.9,0.2,1235
2023-08-07,3006,1163542,89302512,77.3,77.6,76.0,77.4,0.5,1098
2023-08-08,3006,1154861,88601543,77.1,77.7,76.3,76.5,-0.9,1136
2023-08-09,3006,1668737,128422731,76.9,78.2,76.0,76.3,-0.2,1484
2023-08-10,3006,1966960,146912452,75.9,75.9,74.1,74.3,-2.0,1813
2023-08-11,3006,1501344,110889262,74.6,74.7,73.3,73.5,-0.8,1317
2023-08-14,3006,4870900,337470342,72.6,72.6,68.0,68.3,-5.2,4066
2023-08-15,3006,1799787,125564960,69.3,70.4,69.1,70.0,1.7,1379
2023-08-16,3006,1787010,124164222,68.5,70.3,68.5,70.2,0.2,1596
2023-08-17,3006,1517097,107223715,69.2,71.8,68.5,71.5,1.3,1215
2023-08-18,3006,1004340,71464255,70.6,72.1,70.3,70.8,-0.7,1629
2023-08-21,3006,543231,38473101,71.0,71.4,70.4,70.9,0.1,528
2023-08-22,3006,825053,58199030,71.4,71.9,70.0,70.0,-0.9,698
2023-08-23,3006,635560,44745251,70.0,70.7,70.0,70.5,0.5,544
2023-08-24,3006,1187883,84088953,71.4,71.7,69.9,70.5,0.0,1082
2023-08-25,3006,638168,44817969,70.0,70.8,69.2,70.4,-0.1,564
2023-08-28,3006,825502,57878719,70.6,70.6,69.6,70.0,-0.4,602
2023-08-29,3006,1144263,81365801,70.6,71.7,70.3,71.6,1.6,1104
2023-08-30,3006,5350639,396036867,72.1,75.0,72.1,74.0,2.4,3752
2023-08-31,3006,3264547,245627176,73.7,76.3,73.7,74.6,0.6,2978
2023-09-01,3006,2559582,194236592,74.3,76.4,74.3,75.9,1.3,2254
2023-09-04,3006,2352036,178901251,77.3,77.3,75.1,75.9,0.0,2347
2023-09-05,3006,4500883,349769571,76.0,78.5,76.0,78.0,2.1,2908
2023-09-06,3006,6433107,512585549,79.5,80.4,79.0,79.1,1.1,4281
2023-09-07,3006,16647622,1374382416,78.3,84.7,78.2,82.6,3.5,13391
2023-09-08,3006,6989594,572067267,83.3,83.7,80.7,81.1,-1.5,9793
2023-09-11,3006,5291446,434703405,81.6,83.2,81.0,81.4,0.3,4286
2023-09-12,3006,3430036,279693577,81.2,82.3,80.5,82.1,0.7,2415
2023-09-13,3006,4428395,362279548,82.5,83.5,80.7,81.1,-1.0,5444
2023-09-14,3006,14822673,1249296371,82.5,85.4,82.3,84.4,3.3,9941
2023-09-15,3006,16606641,1448448169,85.0,88.4,84.7,88.0,3.6,12100
2023-09-18,3006,7772729,678442399,86.8,88.4,86.3,86.5,-1.5,5909
2023-09-19,3006,5519009,473408760,87.6,87.6,84.5,85.3,-1.2,5278
2023-09-20,3006,4075271,344086998,86.0,86.2,83.4,83.8,-1.5,6603
2023-09-21,3006,2853588,236699753,82.8,83.9,82.2,83.1,-0.7,3210
2023-09-22,3006,1710882,142068130,82.9,83.9,81.8,83.9,0.8,2271
2023-09-25,3006,2070969,174674893,85.4,85.4,83.8,84.4,0.5,2198
2023-09-26,3006,2874285,237148437,84.8,84.9,81.4,81.5,-2.9,2689
2023-09-27,3006,2110907,171242210,81.6,81.9,80.4,81.5,0.0,1628
2023-09-28,3006,8429614,658339070,80.8,80.8,77.5,77.5,-4.0,6064
2023-10-02,3006,6480825,528275419,78.7,83.0,78.5,81.9,4.4,4463
2023-10-03,3006,22694458,2008789021,82.8,90.0,82.8,90.0,8.1,12471
2023-10-04,3006,30752723,2701074707,87.4,89.4,86.1,86.7,-3.3,20885
2023-10-05,3006,18046943,1579415150,89.3,89.6,86.2,86.7,0.0,11095
2023-10-06,3006,38444556,3532988825,87.9,94.4,86.7,94.4,7.7,26340
2023-10-11,3006,47135224,4519744625,96.1,99.0,92.3,93.7,-0.7,31781
2023-10-12,3006,36635853,3511320860,94.7,98.2,91.9,97.1,3.4,23242
2023-10-13,3006,19110144,1852880271,96.2,97.9,95.6,97.2,0.1,13877
2023-10-16,3006,12983267,1228383134,96.6,96.8,93.5,93.9,-3.3,9433
2023-10-17,3006,15582299,1475214715,95.4,96.2,93.1,93.3,-0.6,10415
2023-10-18,3006,17139354,1591326637,93.1,94.8,91.0,92.8,-0.5,9320
2023-10-19,3006,10551800,972789583,92.2,93.5,89.5,92.0,-0.8,7374
2023-10-20,3006,13904117,1285271616,91.8,95.2,89.3,93.9,1.9,9678
2023-10-23,3006,13267058,1247770133,94.8,95.5,92.9,93.2,-0.7,9122
2023-10-24,3006,11889138,1105379825,93.7,95.1,91.3,92.8,-0.4,8481
2023-10-25,3006,7237312,667822103,93.2,93.7,91.0,91.0,-1.8,5453
2023-10-26,3006,9570223,842024011,88.5,90.0,86.6,86.8,-4.2,7129
2023-10-27,3006,6956479,599477377,87.4,87.7,84.9,85.6,-1.2,4667
2023-10-30,3006,5466505,476363010,86.4,88.5,86.1,86.3,0.7,4185
2023-10-31,3006,6989136,601092733,87.5,88.5,83.3,83.9,-2.4,4987
2023-11-01,3006,7627337,662445208,85.4,87.9,85.2,86.9,3.0,5754
