date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2753,243618,42534544,176.5,176.5,173.0,174.0,-1.0,353
2023-07-18,2753,724307,123302642,176.0,176.0,168.0,169.5,-4.5,1129
2023-07-19,2753,707661,119009094,169.5,171.0,166.5,166.5,-3.0,1095
2023-07-20,2753,202423,34313468,167.0,170.5,167.0,170.0,3.5,342
2023-07-21,2753,456018,76302249,170.0,170.5,166.0,166.0,-4.0,953
2023-07-24,2753,335170,55553671,166.0,168.0,164.0,167.5,1.5,525
2023-07-25,2753,553622,92072666,169.0,169.0,165.0,166.5,-1.0,588
2023-07-26,2753,343150,56785740,166.0,167.5,164.0,166.5,0.0,521
2023-07-27,2753,353617,59248818,167.0,168.5,165.5,168.0,1.5,396
2023-07-28,2753,565591,94048277,168.5,168.5,165.0,166.0,-2.0,769
2023-07-31,2753,526418,87018922,168.0,168.0,164.0,165.0,-1.0,749
2023-08-01,2753,271107,44801814,166.0,166.0,164.5,166.0,1.0,403
2023-08-02,2753,572459,95040391,166.5,168.5,164.0,165.5,-0.5,678
2023-08-04,2753,703233,117004817,166.0,169.0,164.5,165.5,0.0,696
2023-08-07,2753,708379,114840804,166.0,166.0,160.0,161.0,-4.5,1317
2023-08-08,2753,345052,55705217,162.0,164.0,160.0,161.0,0.0,531
2023-08-09,2753,169133,27277006,161.5,162.5,160.0,162.5,1.5,349
2023-08-10,2753,287603,46864667,163.0,165.0,161.0,163.5,1.0,353
2023-08-11,2753,2177761,375615404,166.0,178.0,164.5,176.0,12.5,2309
2023-08-14,2753,1822875,312319381,178.0,180.0,165.5,170.5,-5.5,4162
2023-08-15,2753,338091,57159713,171.0,171.0,167.5,168.0,-2.5,531
2023-08-16,2753,322455,53154879,168.0,168.0,164.0,164.0,-4.0,550
2023-08-17,2753,321475,53973907,164.0,171.0,163.5,171.0,7.0,581
2023-08-18,2753,212008,35759668,169.5,171.0,166.5,168.0,-3.0,628
2023-08-21,2753,137022,22919011,168.5,169.0,165.5,166.5,-1.5,284
2023-08-22,2753,149492,24793565,168.0,168.5,164.5,165.0,-1.5,289
2023-08-23,2753,153979,25782125,166.0,169.0,166.0,166.5,1.5,230
2023-08-24,2753,675996,115786465,170.5,173.5,167.0,170.5,4.0,710
2023-08-25,2753,390889,67039525,170.5,174.0,169.0,169.0,-1.5,788
2023-08-28,2753,190006,31792636,169.0,169.5,166.5,167.0,-2.0,360
2023-08-29,2753,81373,13591304,167.5,167.5,166.5,167.0,0.0,175
2023-08-30,2753,125405,20936612,167.0,168.5,166.0,167.5,0.5,228
2023-08-31,2753,77762,13050184,167.0,168.5,167.0,168.5,1.0,165
2023-09-01,2753,234408,39966786,168.5,172.5,168.0,170.5,2.0,356
2023-09-04,2753,73733,12472077,170.0,170.0,168.0,169.5,-1.0,620
2023-09-05,2753,221908,37236225,170.5,170.5,166.5,167.5,-2.0,354
2023-09-06,2753,157939,26384484,167.5,168.0,166.5,167.5,0.0,318
2023-09-07,2753,236291,39196042,166.5,166.5,165.0,166.0,-1.5,369
2023-09-08,2753,96040,15925696,165.0,166.5,165.0,166.0,0.0,194
2023-09-11,2753,142434,23767987,166.0,168.0,165.5,168.0,2.0,224
2023-09-12,2753,636276,109226625,169.0,173.5,168.5,171.5,3.5,745
2023-09-13,2753,443131,76033389,172.5,173.0,170.0,170.5,-1.0,544
2023-09-14,2753,390179,66972256,170.5,174.0,169.5,172.5,2.0,478
2023-09-15,2753,148472,25499485,174.0,174.0,171.0,171.0,-1.5,1504
2023-09-18,2753,95900,16372339,171.0,172.5,170.0,170.0,-1.0,180
2023-09-19,2753,212072,35756325,170.0,171.0,167.5,167.5,-2.5,552
2023-09-20,2753,76484,12885927,167.5,169.5,167.5,168.0,0.5,183
2023-09-21,2753,118770,19844820,167.0,168.0,166.0,167.0,-1.0,197
2023-09-22,2753,125807,20957152,166.5,167.5,166.0,167.0,0.0,184
2023-09-25,2753,326535,55801691,168.0,172.5,168.0,172.0,5.0,421
