date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,3450,3194844,139423782,41.8,45.15,41.4,44.0,2.8,2407
2023-07-18,3450,1751653,74870125,43.7,44.3,42.0,42.0,-2.0,1482
2023-07-19,3450,1306243,54135701,42.3,42.8,40.6,40.85,-1.15,956
2023-07-20,3450,3847270,170938172,42.5,44.9,42.5,44.9,4.05,2025
2023-07-21,3450,4896638,214937607,43.0,44.7,42.9,44.65,-0.25,3042
2023-07-24,3450,6545515,308834173,44.65,48.7,43.65,48.0,3.35,4630
2023-07-25,3450,9341951,485374619,49.0,52.8,48.8,52.8,4.8,5130
2023-07-26,3450,14484352,727710120,52.1,54.0,47.65,48.0,-4.8,8666
2023-07-27,3450,3777342,181084235,47.9,48.85,47.15,48.0,0.0,2769
2023-07-28,3450,3066633,144832037,47.55,48.0,46.2,47.95,-0.05,2124
2023-07-31,3450,4780660,233519619,48.15,50.4,47.0,47.7,-0.25,3501
2023-08-01,3450,2418598,112226307,47.65,48.05,45.2,46.5,-1.2,1858
2023-08-02,3450,2318489,104363415,46.5,46.9,44.1,44.6,-1.9,1712
2023-08-04,3450,784968,34734408,44.6,44.8,43.3,44.0,-0.6,671
2023-08-07,3450,1406676,62826427,44.1,45.55,43.5,45.3,1.3,1048
2023-08-08,3450,775462,34401951,45.0,45.4,43.85,44.45,-0.85,615
2023-08-09,3450,651220,28724427,44.25,44.9,43.75,43.8,-0.65,513
2023-08-10,3450,1234451,52494486,43.8,43.8,41.9,42.55,-1.25,855
2023-08-11,3450,894556,37371027,42.55,42.55,41.3,41.35,-1.2,623
2023-08-14,3450,814086,32955357,40.35,41.0,40.2,40.6,-0.75,615
2023-08-15,3450,2193422,92922595,40.8,42.85,40.8,42.5,1.9,1481
2023-08-16,3450,1234079,51981394,42.05,42.8,41.5,42.5,0.0,1100
2023-08-17,3450,1242201,53312134,42.0,43.5,41.85,43.15,0.65,948
2023-08-18,3450,750734,32011707,42.9,43.75,42.0,42.2,-0.95,671
2023-08-21,3450,535305,22902001,42.4,43.2,42.4,42.55,0.35,432
2023-08-22,3450,497005,21332826,43.2,43.7,42.45,42.45,-0.1,387
2023-08-23,3450,510912,21906943,42.8,43.3,42.4,42.85,0.4,360
2023-08-24,3450,1008581,42677049,43.25,43.3,41.45,41.45,-1.4,917
2023-08-25,3450,695342,28632575,40.85,41.95,40.5,40.9,-0.55,492
2023-08-28,3450,518529,20930463,41.3,41.35,40.0,40.15,-0.75,665
2023-08-29,3450,235206,9548191,40.75,40.9,40.35,40.75,0.6,187
2023-08-30,3450,271112,11199536,41.1,41.55,41.1,41.25,0.5,244
2023-08-31,3450,291839,12169799,41.55,42.05,41.2,41.65,0.4,266
2023-09-01,3450,801149,34069464,41.9,42.85,41.75,42.7,1.05,725
2023-09-04,3450,527293,22476221,42.65,43.35,42.0,43.0,0.3,479
2023-09-05,3450,844408,36884734,43.4,44.05,42.5,43.55,0.55,661
2023-09-06,3450,3832633,173709237,43.8,46.0,43.15,45.3,1.75,2710
2023-09-07,3450,1197551,53148457,44.75,45.3,43.8,44.45,-0.85,940
