date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2885,20169422,482964590,23.65,24.1,23.65,23.95,0.2,6120
2023-07-18,2885,13327593,320135648,24.0,24.1,23.9,24.1,0.15,4559
2023-07-19,2885,19786256,477974454,24.1,24.35,23.95,24.1,0.0,6766
2023-07-20,2885,26188402,637287390,24.1,24.45,24.05,24.45,0.35,6878
2023-07-21,2885,16001208,390628062,24.3,24.5,24.2,24.4,-0.05,4463
2023-07-24,2885,16032740,387506190,24.35,24.4,24.0,24.1,-0.3,5434
2023-07-25,2885,8119470,196944781,24.4,24.4,24.2,24.25,0.15,2754
2023-07-26,2885,12993074,317775108,24.25,24.55,24.25,24.55,0.3,5033
2023-07-27,2885,14614190,359922452,24.55,24.7,24.55,24.7,0.15,5474
2023-07-28,2885,18133934,442719338,24.55,24.65,24.3,24.4,-0.3,8007
2023-07-31,2885,19580810,479089041,24.55,24.8,24.35,24.4,0.0,4883
2023-08-01,2885,26027823,644238870,24.6,25.0,24.5,24.9,0.5,9860
2023-08-02,2885,22883925,559735508,24.7,24.75,24.25,24.45,-0.45,9368
2023-08-04,2885,18719633,455324015,24.45,24.55,24.2,24.35,-0.1,5481
2023-08-07,2885,16464180,403757925,24.35,24.7,24.3,24.7,0.35,5921
2023-08-08,2885,42444556,1066872493,24.9,25.4,24.9,25.1,0.4,12954
2023-08-09,2885,15715900,394286589,25.15,25.25,24.95,25.15,0.05,6937
2023-08-10,2885,24039161,605502041,25.15,25.3,25.0,25.3,0.15,6864
2023-08-11,2885,16883467,418385894,25.1,25.15,24.6,24.75,0.0,7160
2023-08-14,2885,20484704,498631977,24.7,24.7,24.2,24.3,-0.45,7768
2023-08-15,2885,12761774,308820954,24.4,24.45,24.1,24.2,-0.1,4575
2023-08-16,2885,29452079,703976884,24.05,24.1,23.8,23.85,-0.35,8914
2023-08-17,2885,23279892,549698826,23.6,23.9,23.3,23.75,-0.1,8033
2023-08-18,2885,16918253,405158732,23.9,24.15,23.8,23.95,0.2,4322
