date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1605,26552001,1100277853,41.0,42.15,40.65,41.45,0.6,11275
2023-07-18,1605,31624995,1292957042,41.55,41.6,40.65,40.65,-0.8,13563
2023-07-19,1605,24104306,982611731,40.95,41.25,40.4,40.4,-0.25,12310
2023-07-20,1605,14819492,603427954,40.55,41.0,40.35,40.6,0.2,5738
2023-07-21,1605,29766625,1196035549,40.75,41.0,39.85,39.9,-0.7,13635
2023-07-24,1605,38708510,1513954591,39.85,39.85,38.3,39.1,-0.8,16103
2023-07-25,1605,23879530,957569857,39.45,40.65,39.35,40.4,1.3,11445
2023-07-26,1605,16739029,673992999,40.7,40.95,39.8,39.85,-0.55,8989
2023-07-27,1605,12949655,522966546,40.0,40.7,39.9,40.35,0.5,5770
2023-07-28,1605,12240095,495026425,40.3,40.65,40.2,40.5,0.15,6042
2023-07-31,1605,22500579,894674444,40.75,40.95,39.9,40.0,-0.5,8948
2023-08-01,1605,14550596,586343724,40.3,40.65,39.9,40.45,0.45,6531
2023-08-02,1605,172790692,7310920314,41.0,43.45,41.0,41.35,0.9,79208
2023-08-04,1605,74563705,2924869184,40.15,40.5,38.75,38.9,-2.45,38129
2023-08-07,1605,23257722,912366142,38.9,39.6,38.65,39.35,0.45,10226
2023-08-08,1605,30306699,1209472247,39.65,40.3,39.5,39.55,0.2,13546
2023-08-09,1605,28485532,1112815105,39.75,39.75,38.95,38.95,-0.6,10681
2023-08-10,1605,32151213,1246531408,39.25,39.9,38.3,38.35,-0.6,15169
2023-08-11,1605,13947719,534203361,38.45,38.7,38.1,38.1,-0.25,6975
2023-08-14,1605,48022391,1729621062,36.2,36.7,35.7,35.7,-2.4,20949
2023-08-15,1605,17975539,647741007,35.9,36.3,35.85,35.9,0.2,8461
2023-08-16,1605,17180159,612065412,35.55,35.95,35.3,35.7,-0.2,7888
2023-08-17,1605,18159918,654543618,35.55,36.4,35.4,36.4,0.7,8039
2023-08-18,1605,13086035,478406478,36.45,36.95,36.2,36.4,0.0,7248
2023-08-21,1605,6957801,254436722,36.5,36.8,36.4,36.55,0.15,3982
2023-08-22,1605,16287450,590438025,36.7,36.75,35.85,35.9,-0.65,6758
2023-08-23,1605,7617671,275400831,36.15,36.6,35.9,36.05,0.15,4315
2023-08-24,1605,19510390,703217624,36.05,36.35,35.7,36.25,0.2,8985
2023-08-25,1605,12351553,449296802,36.2,36.7,35.9,36.35,0.1,5201
2023-08-28,1605,9169088,333249684,36.4,36.7,36.15,36.4,0.05,4625
2023-08-29,1605,9484565,345671682,36.5,36.7,36.1,36.65,0.25,4664
2023-08-30,1605,8820878,324388257,36.85,36.95,36.6,36.75,0.1,5047
2023-08-31,1605,29354852,1102475446,36.9,38.0,36.7,38.0,1.25,10778
2023-09-01,1605,26121740,987954811,38.0,38.4,37.25,37.25,-0.75,13721
2023-09-04,1605,17388966,653919078,37.55,38.0,37.0,38.0,0.75,8095
2023-09-05,1605,9769875,367601850,37.95,38.0,37.45,37.6,-0.4,5237
2023-09-06,1605,9018570,338300861,37.6,37.8,37.3,37.4,-0.2,4259
2023-09-07,1605,12927050,477203645,37.15,37.2,36.7,36.75,-0.65,7034
2023-09-08,1605,10646482,388205055,36.7,36.8,36.2,36.5,-0.25,5144
2023-09-11,1605,11415178,410379058,36.3,36.4,35.7,35.75,-0.75,6533
2023-09-12,1605,8850503,321574972,36.05,36.6,35.95,36.55,0.8,4689
2023-09-13,1605,8035638,294021337,36.5,36.85,36.2,36.8,0.25,4997
2023-09-14,1605,11936097,444274949,37.0,37.55,36.9,37.55,0.75,5827
2023-09-15,1605,55903607,2128353073,37.6,38.25,37.3,38.25,0.7,9422
2023-09-18,1605,8447196,319303457,38.25,38.25,37.6,37.7,-0.55,4634
2023-09-19,1605,12069382,459491799,37.95,38.4,37.7,37.9,0.2,6387
2023-09-20,1605,38214071,1466233010,38.5,39.15,37.65,37.65,-0.25,18938
2023-09-21,1605,13021756,486594215,37.6,37.8,37.1,37.2,-0.45,7019
2023-09-22,1605,8674095,323340456,37.1,37.45,37.0,37.4,0.2,4439
