date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1721,800604,11851189,14.65,15.0,14.6,14.8,0.15,537
2023-07-18,1721,970371,14329313,14.95,15.05,14.6,14.6,-0.2,597
2023-07-19,1721,792764,11512525,14.75,14.75,14.4,14.4,-0.2,557
2023-07-20,1721,1880518,27957274,14.4,15.1,14.4,14.75,0.35,914
2023-07-21,1721,2151428,32319708,14.55,15.4,14.55,14.7,0.0,1268
2023-07-24,1721,812397,11722338,14.7,14.7,14.3,14.35,-0.35,585
2023-07-25,1721,667432,9586843,14.45,14.45,14.3,14.35,0.0,394
2023-07-26,1721,483392,6926357,14.35,14.45,14.25,14.25,-0.1,372
2023-07-27,1721,831351,12103104,14.3,14.7,14.3,14.6,0.35,598
2023-07-28,1721,570507,8257229,14.8,14.8,14.4,14.45,-0.15,562
2023-07-31,1721,442881,6419235,14.65,14.65,14.35,14.4,-0.05,454
2023-08-01,1721,381783,5529001,14.55,14.6,14.4,14.5,0.1,381
2023-08-02,1721,5841140,88719023,14.6,15.85,14.4,15.2,0.7,3049
2023-08-04,1721,3370555,49770931,15.1,15.2,14.5,14.85,-0.35,1576
2023-08-07,1721,769578,11264889,14.7,14.7,14.55,14.6,-0.25,466
2023-08-08,1721,783123,11318875,14.8,14.8,14.3,14.35,-0.25,588
2023-08-09,1721,791815,11259973,14.3,14.35,14.15,14.15,-0.2,686
2023-08-10,1721,1027366,14187714,14.05,14.15,13.65,13.7,-0.45,1009
2023-08-11,1721,575526,7870666,13.95,13.95,13.5,13.55,-0.15,579
2023-08-14,1721,1177889,15422381,13.55,13.55,12.9,13.05,-0.5,1064
2023-08-15,1721,484204,6396350,13.05,13.3,13.05,13.3,0.25,350
2023-08-16,1721,357636,4696213,13.3,13.3,13.0,13.2,-0.1,424
2023-08-17,1721,493209,6509262,13.2,13.3,13.0,13.3,0.1,564
2023-08-18,1721,409780,5443794,13.3,13.4,13.15,13.2,-0.1,739
2023-08-21,1721,256361,3404804,13.2,13.5,13.15,13.2,0.0,307
2023-08-22,1721,286789,3757948,13.2,13.2,13.05,13.05,-0.15,378
2023-08-23,1721,282704,3701790,13.05,13.15,13.0,13.05,0.0,330
2023-08-24,1721,390928,5103756,13.15,13.2,13.0,13.0,-0.05,309
2023-08-25,1721,421426,5532475,13.0,13.25,12.9,13.2,0.2,356
2023-08-28,1721,424237,5521496,13.2,13.3,12.95,12.95,-0.25,478
2023-08-29,1721,204210,2679604,13.05,13.2,13.0,13.15,0.2,155
2023-08-30,1721,358394,4729932,13.2,13.25,13.1,13.2,0.05,309
2023-08-31,1721,233170,3089314,13.2,13.3,13.2,13.25,0.05,228
2023-09-01,1721,906723,12286995,13.25,13.7,13.25,13.5,0.25,581
2023-09-04,1721,283427,3812184,13.5,13.8,13.3,13.45,-0.05,376
2023-09-05,1721,191126,2565576,13.4,13.5,13.35,13.35,-0.1,244
2023-09-06,1721,252817,3358326,13.4,13.4,13.2,13.25,-0.1,372
2023-09-07,1721,167659,2213270,13.3,13.3,13.15,13.15,-0.1,427
2023-09-08,1721,86964,1145771,13.2,13.2,13.1,13.15,0.0,181
2023-09-11,1721,290596,3805677,13.3,13.3,13.0,13.1,-0.05,395
2023-09-12,1721,457983,6023740,13.15,13.25,13.1,13.15,0.05,385
2023-09-13,1721,587712,7853723,13.25,13.45,13.15,13.45,0.3,373
2023-09-14,1721,185007,2492733,13.4,13.55,13.4,13.5,0.05,216
2023-09-15,1721,280716,3749961,13.5,13.6,13.25,13.3,-0.2,323
2023-09-18,1721,373468,5036043,13.2,13.65,13.2,13.45,0.15,310
2023-09-19,1721,352021,4763417,13.45,13.6,13.4,13.45,0.0,283
2023-09-20,1721,247523,3301062,13.55,13.55,13.25,13.3,-0.15,259
2023-09-21,1721,256251,3377566,13.3,13.3,13.1,13.1,-0.2,352
2023-09-22,1721,229192,3015285,13.1,13.25,13.0,13.2,0.1,215
2023-09-25,1721,587034,7905185,13.25,13.65,13.25,13.55,0.35,395
2023-09-26,1721,290754,3892815,13.6,13.6,13.3,13.35,-0.2,258
2023-09-27,1721,266723,3529201,13.25,13.35,13.15,13.2,-0.15,256
2023-09-28,1721,290762,3873787,13.25,13.4,13.2,13.35,0.15,235
2023-10-02,1721,213718,2839394,13.25,13.35,13.25,13.3,-0.05,236
2023-10-03,1721,263504,3517494,13.3,13.4,13.25,13.3,0.0,181
