date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,6768,118260,7581829,64.0,64.8,63.5,64.8,1.0,95
2023-07-18,6768,86332,5524026,64.3,64.3,63.7,63.9,-0.9,109
2023-07-19,6768,145755,9269230,63.9,63.9,63.4,63.7,-0.2,117
2023-07-20,6768,37097,2375324,63.7,64.2,63.7,64.1,0.4,45
2023-07-21,6768,74121,4738074,64.1,64.2,63.7,63.8,-0.3,72
2023-07-24,6768,165021,10539652,64.4,64.4,63.5,63.8,0.0,122
2023-07-25,6768,128589,8198989,63.8,64.4,63.5,64.0,0.2,92
2023-07-26,6768,147663,9383904,63.7,63.9,63.4,63.4,-0.6,115
2023-07-27,6768,80303,5129873,63.6,64.2,63.6,63.6,0.2,72
2023-07-28,6768,133000,8445900,63.6,63.8,63.2,63.6,0.0,94
2023-07-31,6768,182380,11696130,63.9,64.6,63.6,64.0,0.4,109
2023-08-01,6768,36725,2353348,64.1,64.2,64.0,64.1,0.1,68
2023-08-02,6768,180400,11482796,64.1,64.4,63.2,63.5,-0.6,139
2023-08-04,6768,44048,2798874,63.6,63.9,63.3,63.7,0.2,33
2023-08-07,6768,56139,3581036,63.9,64.1,63.4,64.1,0.4,43
2023-08-08,6768,52166,3320689,63.6,64.0,63.5,63.6,-0.5,56
2023-08-09,6768,33543,2140407,63.9,64.0,63.6,63.8,0.2,45
2023-08-10,6768,58029,3689160,63.8,63.8,63.3,63.6,-0.2,45
2023-08-11,6768,96000,6069200,63.3,63.6,63.0,63.4,-0.2,67
2023-08-14,6768,184857,11568983,63.1,63.1,62.0,62.1,-1.3,150
2023-08-15,6768,91383,5700655,62.2,63.3,62.0,62.4,0.3,69
2023-08-16,6768,135775,8388731,62.5,62.5,61.2,61.3,-1.1,114
2023-08-17,6768,24640,1519786,61.3,61.9,61.3,61.6,0.3,27
2023-08-18,6768,43465,2679966,61.8,61.8,61.5,61.6,0.0,38
2023-08-21,6768,24000,1494900,61.8,62.6,61.8,62.5,0.9,23
2023-08-22,6768,4720000,302045400,62.1,62.5,62.1,62.4,-0.1,20
2023-08-23,6768,215001,13769818,64.0,64.7,62.7,64.6,2.2,203
2023-08-24,6768,148487,9447934,64.6,64.6,63.2,63.4,-1.2,130
2023-08-25,6768,64672,4069155,63.3,63.3,62.6,62.8,-0.6,62
2023-08-28,6768,50000,3136100,62.6,63.0,62.5,62.9,0.1,42
2023-08-29,6768,18013,1133512,62.5,63.2,62.5,63.1,0.2,17
2023-08-30,6768,81000,5163700,63.1,64.1,63.1,63.9,0.8,55
2023-08-31,6768,40336,2572477,63.2,64.2,63.2,63.7,-0.2,52
2023-09-01,6768,41341,2656898,64.0,64.6,63.9,64.2,0.5,50
2023-09-04,6768,170415,11108840,64.7,65.8,64.7,65.0,0.8,187
2023-09-05,6768,59828,3891505,65.1,65.3,64.9,65.0,0.0,181
2023-09-06,6768,49220,3171773,64.9,65.0,64.3,64.3,-0.7,88
2023-09-07,6768,41100,2636520,64.1,64.4,63.5,64.0,-0.3,60
2023-09-08,6768,56242,3622601,65.5,65.5,63.7,64.6,0.6,83
2023-09-11,6768,47100,3025360,65.7,65.7,63.8,63.9,-0.7,46
2023-09-12,6768,38000,2435000,64.9,64.9,63.6,64.4,0.5,34
2023-09-13,6768,131061,8570311,64.7,66.1,64.0,65.6,1.2,104
2023-09-14,6768,55266,3657128,66.0,66.5,65.7,65.8,0.2,55
2023-09-15,6768,34053,2239785,66.3,66.3,65.4,65.8,0.0,36
2023-09-18,6768,71210,4703978,66.4,66.4,65.1,66.0,0.2,67
2023-09-19,6768,91211,6043201,66.0,66.6,65.7,66.5,0.5,68
2023-09-20,6768,36837,2437171,66.8,66.8,65.8,66.2,-0.3,65
2023-09-21,6768,73000,4790600,65.8,65.8,65.1,65.8,-0.4,52
2023-09-22,6768,4621000,309416000,65.5,66.2,64.6,65.8,0.0,99
2023-09-25,6768,143140,9506666,66.6,66.7,65.8,66.4,0.6,109
2023-09-26,6768,58273,3854724,66.2,66.3,65.9,66.3,-0.1,59
2023-09-27,6768,58048,3811152,66.0,66.1,65.3,65.8,-0.5,55
2023-09-28,6768,28027,1839892,65.5,66.4,65.5,65.7,-0.1,25
2023-10-02,6768,40020,2629525,65.7,66.3,65.4,65.7,0.0,31
2023-10-03,6768,37179,2452653,66.0,66.6,65.5,66.1,0.4,41
2023-10-04,6768,163160,10551522,66.1,66.1,64.1,64.1,-2.0,122
2023-10-05,6768,411880,27274467,65.4,66.9,64.9,66.0,1.9,321
2023-10-06,6768,105560,6996543,66.0,66.7,65.4,66.7,0.7,169
2023-10-11,6768,407906,27339830,66.5,68.7,65.7,67.4,0.7,322
2023-10-12,6768,173441,11736815,67.3,68.3,67.0,67.9,0.5,134
2023-10-13,6768,46978,3178688,67.9,68.0,67.3,67.3,-0.6,159
2023-10-16,6768,101075,6739513,66.2,67.3,66.2,66.6,-0.7,69
2023-10-17,6768,45178,3010690,67.0,67.0,66.4,66.9,0.3,41
