date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,1605,華新,TW0001605004,3129493331,901839617,77.62,22.37,100.0,100.0,4031332948,2023-07-04,
2023-07-18,1605,華新,TW0001605004,3142746642,888586306,77.95,22.04,100.0,100.0,4031332948,2023-07-04, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11207' target=_blank>4</a>
2023-07-19,1605,華新,TW0001605004,3144862342,886470606,78.01,21.98,100.0,100.0,4031332948,2023-07-04,
2023-07-20,1605,華新,TW0001605004,3141725190,889607758,77.93,22.06,100.0,100.0,4031332948,2023-07-04, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11207' target=_blank>4</a>
2023-07-21,1605,華新,TW0001605004,3151444549,879888399,78.17,21.82,100.0,100.0,4031332948,2023-07-04, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11207' target=_blank>4</a>
2023-07-24,1605,華新,TW0001605004,3145957086,885375862,78.03,21.96,100.0,100.0,4031332948,2023-07-04, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11207' target=_blank>4</a>
2023-07-25,1605,華新,TW0001605004,3143561983,887770965,77.97,22.02,100.0,100.0,4031332948,2023-07-04,
2023-07-26,1605,華新,TW0001605004,3154244227,877088721,78.24,21.75,100.0,100.0,4031332948,2023-07-04,
2023-07-27,1605,華新,TW0001605004,3154455834,876877114,78.24,21.75,100.0,100.0,4031332948,2023-07-04,
2023-07-28,1605,華新,TW0001605004,3163062757,868270191,78.46,21.53,100.0,100.0,4031332948,2023-07-04,
2023-07-31,1605,華新,TW0001605004,3163557548,867775400,78.47,21.52,100.0,100.0,4031332948,2023-07-04, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11207' target=_blank>4</a>
2023-08-01,1605,華新,TW0001605004,3163877475,867455473,78.48,21.51,100.0,100.0,4031332948,2023-07-04,
2023-08-02,1605,華新,TW0001605004,3191711657,839621291,79.17,20.82,100.0,100.0,4031332948,2023-07-04,
2023-08-04,1605,華新,TW0001605004,3212844568,818488380,79.69,20.3,100.0,100.0,4031332948,2023-08-04, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-08-07,1605,華新,TW0001605004,3205679968,825652980,79.51,20.48,100.0,100.0,4031332948,2023-08-04,
2023-08-08,1605,華新,TW0001605004,3196716146,834616802,79.29,20.7,100.0,100.0,4031332948,2023-08-04,
2023-08-09,1605,華新,TW0001605004,3201198929,830134019,79.4,20.59,100.0,100.0,4031332948,2023-08-04,
2023-08-10,1605,華新,TW0001605004,3218255029,813077919,79.83,20.16,100.0,100.0,4031332948,2023-08-04,
2023-08-11,1605,華新,TW0001605004,3218372967,812959981,79.83,20.16,100.0,100.0,4031332948,2023-08-04,
2023-08-14,1605,華新,TW0001605004,3212018996,819313952,79.67,20.32,100.0,100.0,4031332948,2023-08-04,
2023-08-15,1605,華新,TW0001605004,3219797996,811534952,79.86,20.13,100.0,100.0,4031332948,2023-08-04,
2023-08-16,1605,華新,TW0001605004,3218558211,812774737,79.83,20.16,100.0,100.0,4031332948,2023-08-04,
2023-08-17,1605,華新,TW0001605004,3216695124,814637824,79.79,20.2,100.0,100.0,4031332948,2023-08-04,
2023-08-18,1605,華新,TW0001605004,3219192901,812140047,79.85,20.14,100.0,100.0,4031332948,2023-08-04,
2023-08-21,1605,華新,TW0001605004,3219298106,812034842,79.85,20.14,100.0,100.0,4031332948,2023-08-04,
2023-08-22,1605,華新,TW0001605004,3221317197,810015751,79.9,20.09,100.0,100.0,4031332948,2023-08-04,
2023-08-23,1605,華新,TW0001605004,3221288400,810044548,79.9,20.09,100.0,100.0,4031332948,2023-08-04,
2023-08-24,1605,華新,TW0001605004,3217024011,814308937,79.8,20.19,100.0,100.0,4031332948,2023-08-04,
2023-08-25,1605,華新,TW0001605004,3214726344,816606604,79.74,20.25,100.0,100.0,4031332948,2023-08-04,
2023-08-28,1605,華新,TW0001605004,3214191884,817141064,79.73,20.26,100.0,100.0,4031332948,2023-08-04,
2023-08-29,1605,華新,TW0001605004,3216141756,815191192,79.77,20.22,100.0,100.0,4031332948,2023-08-04,
