date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,3231,緯創,TW0003231007,1852836900,1047329150,63.88,36.11,100.0,100.0,2900166050,2023-05-29,
2023-07-18,3231,緯創,TW0003231007,1844411617,1055754433,63.59,36.4,100.0,100.0,2900166050,2023-05-29,
2023-07-19,3231,緯創,TW0003231007,1835376529,1064789521,63.28,36.71,100.0,100.0,2900166050,2023-05-29,
2023-07-20,3231,緯創,TW0003231007,1838192275,1061973775,63.38,36.61,100.0,100.0,2900166050,2023-05-29,
2023-07-21,3231,緯創,TW0003231007,1840241643,1059924407,63.45,36.54,100.0,100.0,2900166050,2023-05-29,
2023-07-24,3231,緯創,TW0003231007,1845830976,1054335074,63.64,36.35,100.0,100.0,2900166050,2023-05-29,
2023-07-25,3231,緯創,TW0003231007,1855435934,1044730116,63.97,36.02,100.0,100.0,2900166050,2023-05-29,
2023-07-26,3231,緯創,TW0003231007,1851152315,1049013735,63.82,36.17,100.0,100.0,2900166050,2023-05-29,
2023-07-27,3231,緯創,TW0003231007,1851292773,1048873277,63.83,36.16,100.0,100.0,2900166050,2023-05-29,
2023-07-28,3231,緯創,TW0003231007,1879269648,1020896402,64.79,35.2,100.0,100.0,2900166050,2023-05-29,
2023-07-31,3231,緯創,TW0003231007,1888497672,1011668378,65.11,34.88,100.0,100.0,2900166050,2023-05-29,
2023-08-01,3231,緯創,TW0003231007,1876535754,1023630296,64.7,35.29,100.0,100.0,2900166050,2023-05-29,
2023-08-02,3231,緯創,TW0003231007,1873822202,1026343848,64.61,35.38,100.0,100.0,2900166050,2023-05-29,
2023-08-04,3231,緯創,TW0003231007,1858054741,1042111309,64.06,35.93,100.0,100.0,2900166050,2023-05-29,
2023-08-07,3231,緯創,TW0003231007,1837658486,1062507564,63.36,36.63,100.0,100.0,2900166050,2023-05-29,
2023-08-08,3231,緯創,TW0003231007,1852792941,1047373109,63.88,36.11,100.0,100.0,2900166050,2023-05-29,
2023-08-09,3231,緯創,TW0003231007,1836001173,1064164877,63.3,36.69,100.0,100.0,2900166050,2023-05-29,
2023-08-10,3231,緯創,TW0003231007,1802898403,1097267647,62.16,37.83,100.0,100.0,2900166050,2023-05-29,
2023-08-11,3231,緯創,TW0003231007,1810297033,1089869017,62.42,37.57,100.0,100.0,2900166050,2023-05-29,
2023-08-14,3231,緯創,TW0003231007,1798496723,1101669327,62.01,37.98,100.0,100.0,2900166050,2023-05-29,
2023-08-15,3231,緯創,TW0003231007,1811844358,1088321692,62.47,37.52,100.0,100.0,2900166050,2023-05-29,
2023-08-16,3231,緯創,TW0003231007,1809009076,1091156974,62.37,37.62,100.0,100.0,2900166050,2023-05-29,
2023-08-17,3231,緯創,TW0003231007,1859064268,1041101782,64.1,35.89,100.0,100.0,2900166050,2023-05-29,
2023-08-18,3231,緯創,TW0003231007,1879957538,1020208512,64.82,35.17,100.0,100.0,2900166050,2023-05-29,
2023-08-21,3231,緯創,TW0003231007,1868609320,1031556730,64.43,35.56,100.0,100.0,2900166050,2023-05-29,
2023-08-22,3231,緯創,TW0003231007,1864720072,1035445978,64.29,35.7,100.0,100.0,2900166050,2023-05-29,
2023-08-23,3231,緯創,TW0003231007,1854250002,1045556048,63.94,36.05,100.0,100.0,2899806050,2023-08-23, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
