date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,1603,華電,TW0001603009,183593332,8094668,95.77,4.22,100.0,100.0,191688000,2023-05-03,
2023-07-18,1603,華電,TW0001603009,183455332,8232668,95.7,4.29,100.0,100.0,191688000,2023-05-03,
2023-07-19,1603,華電,TW0001603009,183609332,8078668,95.78,4.21,100.0,100.0,191688000,2023-05-03,
2023-07-20,1603,華電,TW0001603009,183590332,8097668,95.77,4.22,100.0,100.0,191688000,2023-05-03,
2023-07-21,1603,華電,TW0001603009,183751332,7936668,95.85,4.14,100.0,100.0,191688000,2023-05-03,
2023-07-24,1603,華電,TW0001603009,184307332,7380668,96.14,3.85,100.0,100.0,191688000,2023-05-03,
2023-07-25,1603,華電,TW0001603009,184734332,6953668,96.37,3.62,100.0,100.0,191688000,2023-05-03,
2023-07-26,1603,華電,TW0001603009,184669321,7018679,96.33,3.66,100.0,100.0,191688000,2023-05-03,
2023-07-27,1603,華電,TW0001603009,184453321,7234679,96.22,3.77,100.0,100.0,191688000,2023-05-03,
2023-07-28,1603,華電,TW0001603009,184538321,7149679,96.27,3.72,100.0,100.0,191688000,2023-05-03,
2023-07-31,1603,華電,TW0001603009,183798321,7889679,95.88,4.11,100.0,100.0,191688000,2023-05-03,
2023-08-01,1603,華電,TW0001603009,183592321,8095679,95.77,4.22,100.0,100.0,191688000,2023-05-03,
2023-08-02,1603,華電,TW0001603009,183559321,8128679,95.75,4.24,100.0,100.0,191688000,2023-05-03,
2023-08-04,1603,華電,TW0001603009,183698321,7989679,95.83,4.16,100.0,100.0,191688000,2023-05-03,
2023-08-07,1603,華電,TW0001603009,183425321,8262679,95.68,4.31,100.0,100.0,191688000,2023-05-03,
2023-08-08,1603,華電,TW0001603009,182960321,8727679,95.44,4.55,100.0,100.0,191688000,2023-05-03,
2023-08-09,1603,華電,TW0001603009,182701321,8986679,95.31,4.68,100.0,100.0,191688000,2023-05-03,
2023-08-10,1603,華電,TW0001603009,183064321,8623679,95.5,4.49,100.0,100.0,191688000,2023-05-03,
2023-08-11,1603,華電,TW0001603009,183302321,8385679,95.62,4.37,100.0,100.0,191688000,2023-05-03,
2023-08-14,1603,華電,TW0001603009,183447321,8240679,95.7,4.29,100.0,100.0,191688000,2023-05-03,
2023-08-15,1603,華電,TW0001603009,182993321,8694679,95.46,4.53,100.0,100.0,191688000,2023-05-03,
2023-08-16,1603,華電,TW0001603009,182910321,8777679,95.42,4.57,100.0,100.0,191688000,2023-05-03,
2023-08-17,1603,華電,TW0001603009,181811821,9876179,94.84,5.15,100.0,100.0,191688000,2023-05-03,
2023-08-18,1603,華電,TW0001603009,181422821,10265179,94.64,5.35,100.0,100.0,191688000,2023-05-03,
2023-08-21,1603,華電,TW0001603009,181161821,10526179,94.5,5.49,100.0,100.0,191688000,2023-05-03,
2023-08-22,1603,華電,TW0001603009,182016721,9671279,94.95,5.04,100.0,100.0,191688000,2023-05-03,
2023-08-23,1603,華電,TW0001603009,181485221,10202779,94.67,5.32,100.0,100.0,191688000,2023-05-03,
2023-08-24,1603,華電,TW0001603009,181336221,10351779,94.59,5.4,100.0,100.0,191688000,2023-05-03,
2023-08-25,1603,華電,TW0001603009,181537221,10150779,94.7,5.29,100.0,100.0,191688000,2023-05-03,
2023-08-28,1603,華電,TW0001603009,181667221,10020779,94.77,5.22,100.0,100.0,191688000,2023-05-03,
2023-08-29,1603,華電,TW0001603009,181870221,9817779,94.87,5.12,100.0,100.0,191688000,2023-05-03,
2023-08-30,1603,華電,TW0001603009,181806221,9881779,94.84,5.15,100.0,100.0,191688000,2023-05-03,
2023-08-31,1603,華電,TW0001603009,179826221,11861779,93.81,6.18,100.0,100.0,191688000,2023-05-03,
2023-09-01,1603,華電,TW0001603009,178938221,12749779,93.34,6.65,100.0,100.0,191688000,2023-05-03,
2023-09-04,1603,華電,TW0001603009,180173221,11514779,93.99,6.0,100.0,100.0,191688000,2023-05-03,
2023-09-05,1603,華電,TW0001603009,180464221,11223779,94.14,5.85,100.0,100.0,191688000,2023-05-03,
2023-09-06,1603,華電,TW0001603009,180943221,10744779,94.39,5.6,100.0,100.0,191688000,2023-05-03,
2023-09-07,1603,華電,TW0001603009,181181221,10506779,94.51,5.48,100.0,100.0,191688000,2023-05-03,
2023-09-08,1603,華電,TW0001603009,182852221,8835779,95.39,4.6,100.0,100.0,191688000,2023-05-03,
2023-09-11,1603,華電,TW0001603009,183227221,8460779,95.58,4.41,100.0,100.0,191688000,2023-05-03,
2023-09-12,1603,華電,TW0001603009,183617221,8070779,95.78,4.21,100.0,100.0,191688000,2023-05-03,
2023-09-13,1603,華電,TW0001603009,183675221,8012779,95.81,4.18,100.0,100.0,191688000,2023-05-03,
2023-09-14,1603,華電,TW0001603009,183864221,7823779,95.91,4.08,100.0,100.0,191688000,2023-05-03,
2023-09-15,1603,華電,TW0001603009,183897221,7790779,95.93,4.06,100.0,100.0,191688000,2023-05-03,
2023-09-18,1603,華電,TW0001603009,184112221,7575779,96.04,3.95,100.0,100.0,191688000,2023-05-03,
2023-09-19,1603,華電,TW0001603009,184245221,7442779,96.11,3.88,100.0,100.0,191688000,2023-05-03,
2023-09-20,1603,華電,TW0001603009,184407221,7280779,96.2,3.79,100.0,100.0,191688000,2023-05-03,
2023-09-21,1603,華電,TW0001603009,184493221,7194779,96.24,3.75,100.0,100.0,191688000,2023-05-03,
2023-09-22,1603,華電,TW0001603009,184693221,6994779,96.35,3.64,100.0,100.0,191688000,2023-05-03,
2023-09-25,1603,華電,TW0001603009,184319221,7368779,96.15,3.84,100.0,100.0,191688000,2023-05-03,
2023-09-26,1603,華電,TW0001603009,183099221,8588779,95.51,4.48,100.0,100.0,191688000,2023-05-03,
2023-09-27,1603,華電,TW0001603009,183685221,8002779,95.82,4.17,100.0,100.0,191688000,2023-05-03,
2023-09-28,1603,華電,TW0001603009,181994221,9693779,94.94,5.05,100.0,100.0,191688000,2023-05-03,
2023-10-02,1603,華電,TW0001603009,181465221,10222779,94.66,5.33,100.0,100.0,191688000,2023-05-03,
2023-10-03,1603,華電,TW0001603009,179859221,11828779,93.82,6.17,100.0,100.0,191688000,2023-05-03,
2023-10-04,1603,華電,TW0001603009,180240221,11447779,94.02,5.97,100.0,100.0,191688000,2023-05-03,
2023-10-05,1603,華電,TW0001603009,180107221,11580779,93.95,6.04,100.0,100.0,191688000,2023-05-03,
2023-10-06,1603,華電,TW0001603009,180194221,11493779,94.0,5.99,100.0,100.0,191688000,2023-05-03,
2023-10-11,1603,華電,TW0001603009,178363221,13324779,93.04,6.95,100.0,100.0,191688000,2023-05-03,
2023-10-12,1603,華電,TW0001603009,177625287,14062713,92.66,7.33,100.0,100.0,191688000,2023-05-03,
2023-10-13,1603,華電,TW0001603009,178534287,13153713,93.13,6.86,100.0,100.0,191688000,2023-05-03,
2023-10-16,1603,華電,TW0001603009,177828287,13859713,92.76,7.23,100.0,100.0,191688000,2023-05-03,
2023-10-17,1603,華電,TW0001603009,176921287,14766713,92.29,7.7,100.0,100.0,191688000,2023-05-03,
2023-10-18,1603,華電,TW0001603009,176863287,14824713,92.26,7.73,100.0,100.0,191688000,2023-05-03,
2023-10-19,1603,華電,TW0001603009,177173287,14514713,92.42,7.57,100.0,100.0,191688000,2023-05-03,
2023-10-20,1603,華電,TW0001603009,177390287,14297713,92.54,7.45,100.0,100.0,191688000,2023-05-03,
2023-10-23,1603,華電,TW0001603009,177791287,13896713,92.75,7.24,100.0,100.0,191688000,2023-05-03,
2023-10-24,1603,華電,TW0001603009,178274287,13413713,93.0,6.99,100.0,100.0,191688000,2023-05-03,
2023-10-25,1603,華電,TW0001603009,179110287,12577713,93.43,6.56,100.0,100.0,191688000,2023-05-03,
2023-10-26,1603,華電,TW0001603009,179384287,12303713,93.58,6.41,100.0,100.0,191688000,2023-05-03,
2023-10-27,1603,華電,TW0001603009,179519287,12168713,93.65,6.34,100.0,100.0,191688000,2023-05-03,
2023-10-30,1603,華電,TW0001603009,179456287,12231713,93.61,6.38,100.0,100.0,191688000,2023-05-03,
2023-10-31,1603,華電,TW0001603009,179567287,12120713,93.67,6.32,100.0,100.0,191688000,2023-05-03,
2023-11-01,1603,華電,TW0001603009,179720287,11967713,93.75,6.24,100.0,100.0,191688000,2023-05-03,
2023-11-02,1603,華電,TW0001603009,179856287,11831713,93.82,6.17,100.0,100.0,191688000,2023-05-03,
2023-11-03,1603,華電,TW0001603009,179721287,11966713,93.75,6.24,100.0,100.0,191688000,2023-05-03,
2023-11-06,1603,華電,TW0001603009,179615287,12072713,93.7,6.29,100.0,100.0,191688000,2023-05-03,
2023-11-07,1603,華電,TW0001603009,179780260,11907740,93.78,6.21,100.0,100.0,191688000,2023-05-03,
2023-11-08,1603,華電,TW0001603009,179916260,11771740,93.85,6.14,100.0,100.0,191688000,2023-05-03,
2023-11-09,1603,華電,TW0001603009,179905260,11782740,93.85,6.14,100.0,100.0,191688000,2023-05-03,
2023-11-10,1603,華電,TW0001603009,180116385,11571615,93.96,6.03,100.0,100.0,191688000,2023-05-03,
2023-11-13,1603,華電,TW0001603009,180177385,11510615,93.99,6.0,100.0,100.0,191688000,2023-05-03,
2023-11-14,1603,華電,TW0001603009,180625385,11062615,94.22,5.77,100.0,100.0,191688000,2023-05-03,
2023-11-15,1603,華電,TW0001603009,180425385,11262615,94.12,5.87,100.0,100.0,191688000,2023-05-03,
2023-11-16,1603,華電,TW0001603009,180362385,11325615,94.09,5.9,100.0,100.0,191688000,2023-05-03,
2023-11-17,1603,華電,TW0001603009,180701385,10986615,94.26,5.73,100.0,100.0,191688000,2023-05-03,
2023-11-20,1603,華電,TW0001603009,181000385,10687615,94.42,5.57,100.0,100.0,191688000,2023-05-03,
2023-11-21,1603,華電,TW0001603009,180914385,10773615,94.37,5.62,100.0,100.0,191688000,2023-05-03,
2023-11-22,1603,華電,TW0001603009,180944385,10743615,94.39,5.6,100.0,100.0,191688000,2023-05-03,
2023-11-23,1603,華電,TW0001603009,181407385,10280615,94.63,5.36,100.0,100.0,191688000,2023-05-03,
2023-11-24,1603,華電,TW0001603009,181041385,10646615,94.44,5.55,100.0,100.0,191688000,2023-05-03,
2023-11-27,1603,華電,TW0001603009,180480385,11207615,94.15,5.84,100.0,100.0,191688000,2023-05-03,
2023-11-28,1603,華電,TW0001603009,180486412,11201588,94.15,5.84,100.0,100.0,191688000,2023-05-03,
2023-11-29,1603,華電,TW0001603009,181805412,9882588,94.84,5.15,100.0,100.0,191688000,2023-05-03,
2023-11-30,1603,華電,TW0001603009,181369412,10318588,94.61,5.38,100.0,100.0,191688000,2023-05-03,
2023-12-01,1603,華電,TW0001603009,181261412,10426588,94.56,5.43,100.0,100.0,191688000,2023-05-03,
2023-12-04,1603,華電,TW0001603009,181117412,10570588,94.48,5.51,100.0,100.0,191688000,2023-05-03,
2023-12-05,1603,華電,TW0001603009,181308412,10379588,94.58,5.41,100.0,100.0,191688000,2023-05-03,
2023-12-06,1603,華電,TW0001603009,181338412,10349588,94.6,5.39,100.0,100.0,191688000,2023-05-03,
2023-12-07,1603,華電,TW0001603009,180878412,10809588,94.36,5.63,100.0,100.0,191688000,2023-05-03,
2023-12-08,1603,華電,TW0001603009,180380412,11307588,94.1,5.89,100.0,100.0,191688000,2023-05-03,
2023-12-11,1603,華電,TW0001603009,181670412,10017588,94.77,5.22,100.0,100.0,191688000,2023-05-03,
2023-12-12,1603,華電,TW0001603009,182831412,8856588,95.37,4.62,100.0,100.0,191688000,2023-05-03,
2023-12-13,1603,華電,TW0001603009,183137412,8550588,95.53,4.46,100.0,100.0,191688000,2023-05-03,
2023-12-14,1603,華電,TW0001603009,183212412,8475588,95.57,4.42,100.0,100.0,191688000,2023-05-03,
2023-12-15,1603,華電,TW0001603009,182636412,9051588,95.27,4.72,100.0,100.0,191688000,2023-05-03,
2023-12-18,1603,華電,TW0001603009,182319412,9368588,95.11,4.88,100.0,100.0,191688000,2023-05-03,
2023-12-19,1603,華電,TW0001603009,182108412,9579588,95.0,4.99,100.0,100.0,191688000,2023-05-03,
2023-12-20,1603,華電,TW0001603009,181655412,10032588,94.76,5.23,100.0,100.0,191688000,2023-05-03,
2023-12-21,1603,華電,TW0001603009,181821412,9866588,94.85,5.14,100.0,100.0,191688000,2023-05-03,
2023-12-22,1603,華電,TW0001603009,181937412,9750588,94.91,5.08,100.0,100.0,191688000,2023-05-03,
2023-12-25,1603,華電,TW0001603009,182118412,9569588,95.0,4.99,100.0,100.0,191688000,2023-05-03,
2023-12-26,1603,華電,TW0001603009,182024412,9663588,94.95,5.04,100.0,100.0,191688000,2023-05-03,
2023-12-27,1603,華電,TW0001603009,182028412,9659588,94.96,5.03,100.0,100.0,191688000,2023-05-03,
2023-12-28,1603,華電,TW0001603009,181144412,10543588,94.49,5.5,100.0,100.0,191688000,2023-05-03,
2023-12-29,1603,華電,TW0001603009,181190412,10497588,94.52,5.47,100.0,100.0,191688000,2023-05-03,
2024-01-02,1603,華電,TW0001603009,180362412,11325588,94.09,5.9,100.0,100.0,191688000,2023-05-03,
2024-01-03,1603,華電,TW0001603009,180266412,11421588,94.04,5.95,100.0,100.0,191688000,2023-05-03,
2024-01-04,1603,華電,TW0001603009,180398412,11289588,94.11,5.88,100.0,100.0,191688000,2023-05-03,
2024-01-05,1603,華電,TW0001603009,180169412,11518588,93.99,6.0,100.0,100.0,191688000,2023-05-03,
2024-01-08,1603,華電,TW0001603009,180072412,11615588,93.94,6.05,100.0,100.0,191688000,2023-05-03,
2024-01-09,1603,華電,TW0001603009,182948412,8739588,95.44,4.55,100.0,100.0,191688000,2023-05-03,
2024-01-10,1603,華電,TW0001603009,183764412,7923588,95.86,4.13,100.0,100.0,191688000,2023-05-03,
2024-01-11,1603,華電,TW0001603009,184056412,7631588,96.01,3.98,100.0,100.0,191688000,2023-05-03,
2024-01-12,1603,華電,TW0001603009,184257412,7430588,96.12,3.87,100.0,100.0,191688000,2023-05-03,
2024-01-15,1603,華電,TW0001603009,184008412,7679588,95.99,4.0,100.0,100.0,191688000,2023-05-03,
2024-01-16,1603,華電,TW0001603009,184478412,7209588,96.23,3.76,100.0,100.0,191688000,2023-05-03,
2024-01-17,1603,華電,TW0001603009,184368412,7319588,96.18,3.81,100.0,100.0,191688000,2023-05-03,
2024-01-18,1603,華電,TW0001603009,184408412,7279588,96.2,3.79,100.0,100.0,191688000,2023-05-03,
2024-01-19,1603,華電,TW0001603009,184639412,7048588,96.32,3.67,100.0,100.0,191688000,2023-05-03,
2024-01-22,1603,華電,TW0001603009,184614412,7073588,96.3,3.69,100.0,100.0,191688000,2023-05-03,
2024-01-23,1603,華電,TW0001603009,184713412,6974588,96.36,3.63,100.0,100.0,191688000,2023-05-03,
2024-01-24,1603,華電,TW0001603009,184722412,6965588,96.36,3.63,100.0,100.0,191688000,2023-05-03,
2024-01-25,1603,華電,TW0001603009,184862412,6825588,96.43,3.56,100.0,100.0,191688000,2023-05-03,
