date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,8046,南電,TW0008046004,584626066,61539421,90.47,9.52,100.0,100.0,646165487,2023-05-26,
2023-07-18,8046,南電,TW0008046004,581886066,64279421,90.05,9.94,100.0,100.0,646165487,2023-05-26,
2023-07-19,8046,南電,TW0008046004,582160688,64004799,90.09,9.9,100.0,100.0,646165487,2023-05-26,
2023-07-20,8046,南電,TW0008046004,580685891,65479596,89.86,10.13,100.0,100.0,646165487,2023-05-26,
2023-07-21,8046,南電,TW0008046004,581985991,64179496,90.06,9.93,100.0,100.0,646165487,2023-05-26,
2023-07-24,8046,南電,TW0008046004,581208020,64957467,89.94,10.05,100.0,100.0,646165487,2023-05-26,
2023-07-25,8046,南電,TW0008046004,582357890,63807597,90.12,9.87,100.0,100.0,646165487,2023-05-26,
2023-07-26,8046,南電,TW0008046004,583272209,62893278,90.26,9.73,100.0,100.0,646165487,2023-05-26,
2023-07-27,8046,南電,TW0008046004,584343085,61822402,90.43,9.56,100.0,100.0,646165487,2023-05-26,
2023-07-28,8046,南電,TW0008046004,583998305,62167182,90.37,9.62,100.0,100.0,646165487,2023-05-26,
2023-07-31,8046,南電,TW0008046004,584602259,61563228,90.47,9.52,100.0,100.0,646165487,2023-05-26,
2023-08-01,8046,南電,TW0008046004,584237257,61928230,90.41,9.58,100.0,100.0,646165487,2023-05-26,
2023-08-02,8046,南電,TW0008046004,583658865,62506622,90.32,9.67,100.0,100.0,646165487,2023-05-26,
2023-08-04,8046,南電,TW0008046004,583870085,62295402,90.35,9.64,100.0,100.0,646165487,2023-05-26,
2023-08-07,8046,南電,TW0008046004,584771508,61393979,90.49,9.5,100.0,100.0,646165487,2023-05-26,
2023-08-08,8046,南電,TW0008046004,586244212,59921275,90.72,9.27,100.0,100.0,646165487,2023-05-26,
2023-08-09,8046,南電,TW0008046004,586192622,59972865,90.71,9.28,100.0,100.0,646165487,2023-05-26,
2023-08-10,8046,南電,TW0008046004,587021712,59143775,90.84,9.15,100.0,100.0,646165487,2023-05-26,
2023-08-11,8046,南電,TW0008046004,586415529,59749958,90.75,9.24,100.0,100.0,646165487,2023-05-26,
2023-08-14,8046,南電,TW0008046004,586576519,59588968,90.77,9.22,100.0,100.0,646165487,2023-05-26,
2023-08-15,8046,南電,TW0008046004,585644319,60521168,90.63,9.36,100.0,100.0,646165487,2023-05-26,
2023-08-16,8046,南電,TW0008046004,584999419,61166068,90.53,9.46,100.0,100.0,646165487,2023-05-26,
2023-08-17,8046,南電,TW0008046004,585189791,60975696,90.56,9.43,100.0,100.0,646165487,2023-05-26,
2023-08-18,8046,南電,TW0008046004,586159691,60005796,90.71,9.28,100.0,100.0,646165487,2023-05-26,
2023-08-21,8046,南電,TW0008046004,586377632,59787855,90.74,9.25,100.0,100.0,646165487,2023-05-26,
2023-08-22,8046,南電,TW0008046004,586510962,59654525,90.76,9.23,100.0,100.0,646165487,2023-05-26,
2023-08-23,8046,南電,TW0008046004,586554040,59611447,90.77,9.22,100.0,100.0,646165487,2023-05-26,
2023-08-24,8046,南電,TW0008046004,585526440,60639047,90.61,9.38,100.0,100.0,646165487,2023-05-26,
2023-08-25,8046,南電,TW0008046004,586973795,59191692,90.83,9.16,100.0,100.0,646165487,2023-05-26,
2023-08-28,8046,南電,TW0008046004,585818795,60346692,90.66,9.33,100.0,100.0,646165487,2023-05-26,
2023-08-29,8046,南電,TW0008046004,586619795,59545692,90.78,9.21,100.0,100.0,646165487,2023-05-26,
2023-08-30,8046,南電,TW0008046004,586636417,59529070,90.78,9.21,100.0,100.0,646165487,2023-05-26,
2023-08-31,8046,南電,TW0008046004,587281724,58883763,90.88,9.11,100.0,100.0,646165487,2023-05-26,
2023-09-01,8046,南電,TW0008046004,588428724,57736763,91.06,8.93,100.0,100.0,646165487,2023-05-26,
2023-09-04,8046,南電,TW0008046004,586980857,59184630,90.84,9.15,100.0,100.0,646165487,2023-05-26,
2023-09-05,8046,南電,TW0008046004,587536511,58628976,90.92,9.07,100.0,100.0,646165487,2023-05-26,
2023-09-06,8046,南電,TW0008046004,589344595,56820892,91.2,8.79,100.0,100.0,646165487,2023-05-26,
2023-09-07,8046,南電,TW0008046004,588817555,57347932,91.12,8.87,100.0,100.0,646165487,2023-05-26,
2023-09-08,8046,南電,TW0008046004,589068730,57096757,91.16,8.83,100.0,100.0,646165487,2023-05-26,
2023-09-11,8046,南電,TW0008046004,588886082,57279405,91.13,8.86,100.0,100.0,646165487,2023-05-26,
2023-09-12,8046,南電,TW0008046004,587147539,59017948,90.86,9.13,100.0,100.0,646165487,2023-05-26,
2023-09-13,8046,南電,TW0008046004,588048943,58116544,91.0,8.99,100.0,100.0,646165487,2023-05-26,
2023-09-14,8046,南電,TW0008046004,587955943,58209544,90.99,9.0,100.0,100.0,646165487,2023-05-26,
2023-09-15,8046,南電,TW0008046004,581861112,64304375,90.04,9.95,100.0,100.0,646165487,2023-05-26,
2023-09-18,8046,南電,TW0008046004,582169057,63996430,90.09,9.9,100.0,100.0,646165487,2023-05-26,
2023-09-19,8046,南電,TW0008046004,582786289,63379198,90.19,9.8,100.0,100.0,646165487,2023-05-26,
