date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,3686,達能,TW0003686002,76216227,278891,99.63,0.36,100.0,100.0,76495118,2023-05-15,
2023-07-18,3686,達能,TW0003686002,76250227,244891,99.67,0.32,100.0,100.0,76495118,2023-05-15,
2023-07-19,3686,達能,TW0003686002,76273227,221891,99.7,0.29,100.0,100.0,76495118,2023-05-15,
2023-07-20,3686,達能,TW0003686002,76289227,205891,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-07-21,3686,達能,TW0003686002,76293227,201891,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-07-24,3686,達能,TW0003686002,76307227,187891,99.75,0.24,100.0,100.0,76495118,2023-05-15,
2023-07-25,3686,達能,TW0003686002,76318227,176891,99.76,0.23,100.0,100.0,76495118,2023-05-15,
2023-07-26,3686,達能,TW0003686002,76327227,167891,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-07-27,3686,達能,TW0003686002,76308226,186892,99.75,0.24,100.0,100.0,76495118,2023-05-15,
2023-07-28,3686,達能,TW0003686002,76296226,198892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-07-31,3686,達能,TW0003686002,76280226,214892,99.71,0.28,100.0,100.0,76495118,2023-05-15,
2023-08-01,3686,達能,TW0003686002,76283226,211892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-08-02,3686,達能,TW0003686002,76320226,174892,99.77,0.22,100.0,100.0,76495118,2023-05-15,
2023-08-04,3686,達能,TW0003686002,76328226,166892,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-08-07,3686,達能,TW0003686002,76330226,164892,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-08-08,3686,達能,TW0003686002,76345226,149892,99.8,0.19,100.0,100.0,76495118,2023-05-15,
2023-08-09,3686,達能,TW0003686002,76345226,149892,99.8,0.19,100.0,100.0,76495118,2023-05-15,
2023-08-10,3686,達能,TW0003686002,76354227,140891,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-08-11,3686,達能,TW0003686002,76364227,130891,99.82,0.17,100.0,100.0,76495118,2023-05-15,
2023-08-14,3686,達能,TW0003686002,76368227,126891,99.83,0.16,100.0,100.0,76495118,2023-05-15,
2023-08-15,3686,達能,TW0003686002,76361227,133891,99.82,0.17,100.0,100.0,76495118,2023-05-15,
2023-08-16,3686,達能,TW0003686002,76364227,130891,99.82,0.17,100.0,100.0,76495118,2023-05-15,
2023-08-17,3686,達能,TW0003686002,76351227,143891,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-08-18,3686,達能,TW0003686002,76354227,140891,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-08-21,3686,達能,TW0003686002,76333227,161891,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-08-22,3686,達能,TW0003686002,76366227,128891,99.83,0.16,100.0,100.0,76495118,2023-05-15,
2023-08-23,3686,達能,TW0003686002,76370227,124891,99.83,0.16,100.0,100.0,76495118,2023-05-15,
2023-08-24,3686,達能,TW0003686002,76369227,125891,99.83,0.16,100.0,100.0,76495118,2023-05-15,
2023-08-25,3686,達能,TW0003686002,76350227,144891,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-08-28,3686,達能,TW0003686002,76349227,145891,99.8,0.19,100.0,100.0,76495118,2023-05-15,
2023-08-29,3686,達能,TW0003686002,76349227,145891,99.8,0.19,100.0,100.0,76495118,2023-05-15,
2023-08-30,3686,達能,TW0003686002,76339227,155891,99.79,0.2,100.0,100.0,76495118,2023-05-15,
2023-08-31,3686,達能,TW0003686002,76334227,160891,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-09-01,3686,達能,TW0003686002,76325227,169891,99.77,0.22,100.0,100.0,76495118,2023-05-15,
2023-09-04,3686,達能,TW0003686002,76316226,178892,99.76,0.23,100.0,100.0,76495118,2023-05-15,
2023-09-05,3686,達能,TW0003686002,76302226,192892,99.74,0.25,100.0,100.0,76495118,2023-05-15,
2023-09-06,3686,達能,TW0003686002,76291226,203892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-09-07,3686,達能,TW0003686002,76286226,208892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-09-08,3686,達能,TW0003686002,76286226,208892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-09-11,3686,達能,TW0003686002,76302226,192892,99.74,0.25,100.0,100.0,76495118,2023-05-15,
2023-09-12,3686,達能,TW0003686002,76306226,188892,99.75,0.24,100.0,100.0,76495118,2023-05-15,
2023-09-13,3686,達能,TW0003686002,76301226,193892,99.74,0.25,100.0,100.0,76495118,2023-05-15,
2023-09-14,3686,達能,TW0003686002,76286226,208892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-09-15,3686,達能,TW0003686002,76271226,223892,99.7,0.29,100.0,100.0,76495118,2023-05-15,
2023-09-18,3686,達能,TW0003686002,76257226,237892,99.68,0.31,100.0,100.0,76495118,2023-05-15,
2023-09-19,3686,達能,TW0003686002,76268226,226892,99.7,0.29,100.0,100.0,76495118,2023-05-15,
2023-09-20,3686,達能,TW0003686002,76270226,224892,99.7,0.29,100.0,100.0,76495118,2023-05-15,
2023-09-21,3686,達能,TW0003686002,76279226,215892,99.71,0.28,100.0,100.0,76495118,2023-05-15,
2023-09-22,3686,達能,TW0003686002,76289226,205892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-09-25,3686,達能,TW0003686002,76291226,203892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-09-26,3686,達能,TW0003686002,76293226,201892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-09-27,3686,達能,TW0003686002,76282226,212892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-09-28,3686,達能,TW0003686002,76280226,214892,99.71,0.28,100.0,100.0,76495118,2023-05-15,
2023-10-02,3686,達能,TW0003686002,76277226,217892,99.71,0.28,100.0,100.0,76495118,2023-05-15,
2023-10-03,3686,達能,TW0003686002,76280226,214892,99.71,0.28,100.0,100.0,76495118,2023-05-15,
2023-10-04,3686,達能,TW0003686002,76282226,212892,99.72,0.27,100.0,100.0,76495118,2023-05-15,
2023-10-05,3686,達能,TW0003686002,76294226,200892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-10-06,3686,達能,TW0003686002,76291226,203892,99.73,0.26,100.0,100.0,76495118,2023-05-15,
2023-10-11,3686,達能,TW0003686002,76300226,194892,99.74,0.25,100.0,100.0,76495118,2023-05-15,
2023-10-12,3686,達能,TW0003686002,76300226,194892,99.74,0.25,100.0,100.0,76495118,2023-05-15,
2023-10-13,3686,達能,TW0003686002,76307226,187892,99.75,0.24,100.0,100.0,76495118,2023-05-15,
2023-10-16,3686,達能,TW0003686002,76310226,184892,99.75,0.24,100.0,100.0,76495118,2023-05-15,
2023-10-17,3686,達能,TW0003686002,76314226,180892,99.76,0.23,100.0,100.0,76495118,2023-05-15,
2023-10-18,3686,達能,TW0003686002,76318226,176892,99.76,0.23,100.0,100.0,76495118,2023-05-15,
2023-10-19,3686,達能,TW0003686002,76319226,175892,99.77,0.22,100.0,100.0,76495118,2023-05-15,
2023-10-20,3686,達能,TW0003686002,76330226,164892,99.78,0.21,100.0,100.0,76495118,2023-05-15,
2023-10-23,3686,達能,TW0003686002,76337226,157892,99.79,0.2,100.0,100.0,76495118,2023-05-15,
2023-10-24,3686,達能,TW0003686002,76347226,147892,99.8,0.19,100.0,100.0,76495118,2023-05-15,
2023-10-25,3686,達能,TW0003686002,76351226,143892,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-10-26,3686,達能,TW0003686002,76354226,140892,99.81,0.18,100.0,100.0,76495118,2023-05-15,
2023-10-27,3686,達能,TW0003686002,76359226,135892,99.82,0.17,100.0,100.0,76495118,2023-05-15,
