date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2344,華邦電,TW0002344009,3007698083,972302110,75.57,24.42,100.0,100.0,3980000193,2023-05-25,
2023-07-18,2344,華邦電,TW0002344009,3010890943,969109250,75.65,24.34,100.0,100.0,3980000193,2023-05-25,
2023-07-19,2344,華邦電,TW0002344009,3010761344,969238849,75.64,24.35,100.0,100.0,3980000193,2023-05-25,
2023-07-20,2344,華邦電,TW0002344009,3012649208,967350985,75.69,24.3,100.0,100.0,3980000193,2023-05-25,
2023-07-21,2344,華邦電,TW0002344009,3017477734,962522459,75.81,24.18,100.0,100.0,3980000193,2023-05-25,
2023-07-24,2344,華邦電,TW0002344009,3017264298,962735895,75.81,24.18,100.0,100.0,3980000193,2023-05-25,
2023-07-25,2344,華邦電,TW0002344009,3022225724,957774469,75.93,24.06,100.0,100.0,3980000193,2023-05-25,
2023-07-26,2344,華邦電,TW0002344009,3027944675,952055518,76.07,23.92,100.0,100.0,3980000193,2023-05-25,
2023-07-27,2344,華邦電,TW0002344009,3018153726,961846467,75.83,24.16,100.0,100.0,3980000193,2023-05-25,
2023-07-28,2344,華邦電,TW0002344009,3012535561,967464632,75.69,24.3,100.0,100.0,3980000193,2023-05-25,
2023-07-31,2344,華邦電,TW0002344009,2984373002,995627191,74.98,25.01,100.0,100.0,3980000193,2023-05-25,
2023-08-01,2344,華邦電,TW0002344009,2996344788,983655405,75.28,24.71,100.0,100.0,3980000193,2023-05-25,
2023-08-02,2344,華邦電,TW0002344009,3007341109,972659084,75.56,24.43,100.0,100.0,3980000193,2023-05-25,
2023-08-04,2344,華邦電,TW0002344009,3048193467,931806726,76.58,23.41,100.0,100.0,3980000193,2023-05-25,
2023-08-07,2344,華邦電,TW0002344009,3042970443,937029750,76.45,23.54,100.0,100.0,3980000193,2023-05-25,
2023-08-08,2344,華邦電,TW0002344009,3050925997,929074196,76.65,23.34,100.0,100.0,3980000193,2023-05-25,
2023-08-09,2344,華邦電,TW0002344009,3053192341,926807852,76.71,23.28,100.0,100.0,3980000193,2023-05-25,
2023-08-10,2344,華邦電,TW0002344009,3058180341,921819852,76.83,23.16,100.0,100.0,3980000193,2023-05-25,
2023-08-11,2344,華邦電,TW0002344009,3062054692,917945501,76.93,23.06,100.0,100.0,3980000193,2023-05-25,
2023-08-14,2344,華邦電,TW0002344009,3069603816,910396377,77.12,22.87,100.0,100.0,3980000193,2023-05-25,
2023-08-15,2344,華邦電,TW0002344009,3064944910,915055283,77.0,22.99,100.0,100.0,3980000193,2023-05-25,
2023-08-16,2344,華邦電,TW0002344009,3066287980,913712213,77.04,22.95,100.0,100.0,3980000193,2023-05-25,
2023-08-17,2344,華邦電,TW0002344009,3065735672,914264521,77.02,22.97,100.0,100.0,3980000193,2023-05-25,
2023-08-18,2344,華邦電,TW0002344009,3069480502,910519691,77.12,22.87,100.0,100.0,3980000193,2023-05-25,
2023-08-21,2344,華邦電,TW0002344009,3070804434,909195759,77.15,22.84,100.0,100.0,3980000193,2023-05-25,
2023-08-22,2344,華邦電,TW0002344009,3071006360,908993833,77.16,22.83,100.0,100.0,3980000193,2023-05-25,
2023-08-23,2344,華邦電,TW0002344009,3069212274,910787919,77.11,22.88,100.0,100.0,3980000193,2023-05-25,
2023-08-24,2344,華邦電,TW0002344009,3064507181,915493012,76.99,23.0,100.0,100.0,3980000193,2023-05-25,
2023-08-25,2344,華邦電,TW0002344009,3068907533,911092660,77.1,22.89,100.0,100.0,3980000193,2023-05-25,
2023-08-28,2344,華邦電,TW0002344009,3073304489,906695704,77.21,22.78,100.0,100.0,3980000193,2023-05-25,
2023-08-29,2344,華邦電,TW0002344009,3074207653,905792540,77.24,22.75,100.0,100.0,3980000193,2023-05-25,
2023-08-30,2344,華邦電,TW0002344009,3075313707,904686486,77.26,22.73,100.0,100.0,3980000193,2023-05-25,
2023-08-31,2344,華邦電,TW0002344009,3074777380,905222813,77.25,22.74,100.0,100.0,3980000193,2023-05-25,
2023-09-01,2344,華邦電,TW0002344009,3069179586,910820607,77.11,22.88,100.0,100.0,3980000193,2023-05-25,
2023-09-04,2344,華邦電,TW0002344009,3070739796,909260397,77.15,22.84,100.0,100.0,3980000193,2023-05-25,
2023-09-05,2344,華邦電,TW0002344009,3072512500,907487693,77.19,22.8,100.0,100.0,3980000193,2023-05-25,
2023-09-06,2344,華邦電,TW0002344009,3075258091,904742102,77.26,22.73,100.0,100.0,3980000193,2023-05-25,
2023-09-07,2344,華邦電,TW0002344009,3075337522,904662671,77.26,22.73,100.0,100.0,3980000193,2023-05-25,
2023-09-08,2344,華邦電,TW0002344009,3077027829,902972364,77.31,22.68,100.0,100.0,3980000193,2023-05-25,
2023-09-11,2344,華邦電,TW0002344009,3079543934,900456259,77.37,22.62,100.0,100.0,3980000193,2023-05-25,
2023-09-12,2344,華邦電,TW0002344009,3076990290,903009903,77.31,22.68,100.0,100.0,3980000193,2023-05-25,
2023-09-13,2344,華邦電,TW0002344009,3077940799,902059394,77.33,22.66,100.0,100.0,3980000193,2023-05-25,
2023-09-14,2344,華邦電,TW0002344009,3076314797,903685396,77.29,22.7,100.0,100.0,3980000193,2023-05-25,
2023-09-15,2344,華邦電,TW0002344009,3067502554,912497639,77.07,22.92,100.0,100.0,3980000193,2023-05-25,
2023-09-18,2344,華邦電,TW0002344009,3073206375,906793818,77.21,22.78,100.0,100.0,3980000193,2023-05-25,
2023-09-19,2344,華邦電,TW0002344009,3071660773,908339420,77.17,22.82,100.0,100.0,3980000193,2023-05-25,
2023-09-20,2344,華邦電,TW0002344009,3076735549,903264644,77.3,22.69,100.0,100.0,3980000193,2023-05-25,
2023-09-21,2344,華邦電,TW0002344009,3081938392,898061801,77.43,22.56,100.0,100.0,3980000193,2023-05-25,
2023-09-22,2344,華邦電,TW0002344009,3079202791,900797402,77.36,22.63,100.0,100.0,3980000193,2023-05-25,
2023-09-25,2344,華邦電,TW0002344009,3081282146,898718047,77.41,22.58,100.0,100.0,3980000193,2023-05-25,
2023-09-26,2344,華邦電,TW0002344009,3086329270,893670923,77.54,22.45,100.0,100.0,3980000193,2023-05-25,
2023-09-27,2344,華邦電,TW0002344009,3090071063,889929130,77.63,22.36,100.0,100.0,3980000193,2023-05-25,
2023-09-28,2344,華邦電,TW0002344009,3101812786,878187407,77.93,22.06,100.0,100.0,3980000193,2023-05-25,
2023-10-02,2344,華邦電,TW0002344009,3092573637,887426556,77.7,22.29,100.0,100.0,3980000193,2023-05-25,
2023-10-03,2344,華邦電,TW0002344009,3088264637,891735556,77.59,22.4,100.0,100.0,3980000193,2023-05-25,
2023-10-04,2344,華邦電,TW0002344009,3095069210,884930983,77.76,22.23,100.0,100.0,3980000193,2023-05-25,
