date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2492,華新科,TW0002492006,418232987,67571312,86.09,13.9,100.0,100.0,485804299,2023-06-15,
2023-07-18,2492,華新科,TW0002492006,417884987,67919312,86.01,13.98,100.0,100.0,485804299,2023-06-15,
2023-07-19,2492,華新科,TW0002492006,417737977,68066322,85.98,14.01,100.0,100.0,485804299,2023-06-15,
2023-07-20,2492,華新科,TW0002492006,417446977,68357322,85.92,14.07,100.0,100.0,485804299,2023-06-15,
2023-07-21,2492,華新科,TW0002492006,418424977,67379322,86.13,13.86,100.0,100.0,485804299,2023-06-15,
2023-07-24,2492,華新科,TW0002492006,419304577,66499722,86.31,13.68,100.0,100.0,485804299,2023-06-15,
2023-07-25,2492,華新科,TW0002492006,419189577,66614722,86.28,13.71,100.0,100.0,485804299,2023-06-15,
2023-07-26,2492,華新科,TW0002492006,419588577,66215722,86.36,13.63,100.0,100.0,485804299,2023-06-15,
2023-07-27,2492,華新科,TW0002492006,418917662,66886637,86.23,13.76,100.0,100.0,485804299,2023-06-15,
2023-07-28,2492,華新科,TW0002492006,418318950,67485349,86.1,13.89,100.0,100.0,485804299,2023-06-15,
2023-07-31,2492,華新科,TW0002492006,418917879,66886420,86.23,13.76,100.0,100.0,485804299,2023-06-15,
2023-08-01,2492,華新科,TW0002492006,419937879,65866420,86.44,13.55,100.0,100.0,485804299,2023-06-15,
2023-08-02,2492,華新科,TW0002492006,420680228,65124071,86.59,13.4,100.0,100.0,485804299,2023-06-15,
2023-08-04,2492,華新科,TW0002492006,421133328,64670971,86.68,13.31,100.0,100.0,485804299,2023-06-15,
2023-08-07,2492,華新科,TW0002492006,421249328,64554971,86.71,13.28,100.0,100.0,485804299,2023-06-15,
2023-08-08,2492,華新科,TW0002492006,421391328,64412971,86.74,13.25,100.0,100.0,485804299,2023-06-15,
2023-08-09,2492,華新科,TW0002492006,421509328,64294971,86.76,13.23,100.0,100.0,485804299,2023-06-15,
2023-08-10,2492,華新科,TW0002492006,421532328,64271971,86.76,13.23,100.0,100.0,485804299,2023-06-15,
2023-08-11,2492,華新科,TW0002492006,421110328,64693971,86.68,13.31,100.0,100.0,485804299,2023-06-15,
2023-08-14,2492,華新科,TW0002492006,421114328,64689971,86.68,13.31,100.0,100.0,485804299,2023-06-15,
2023-08-15,2492,華新科,TW0002492006,420769328,65034971,86.61,13.38,100.0,100.0,485804299,2023-06-15,
2023-08-16,2492,華新科,TW0002492006,420687877,65116422,86.59,13.4,100.0,100.0,485804299,2023-06-15,
2023-08-17,2492,華新科,TW0002492006,418756877,67047422,86.19,13.8,100.0,100.0,485804299,2023-06-15,
2023-08-18,2492,華新科,TW0002492006,418099877,67704422,86.06,13.93,100.0,100.0,485804299,2023-06-15,
2023-08-21,2492,華新科,TW0002492006,418068327,67735972,86.05,13.94,100.0,100.0,485804299,2023-06-15,
2023-08-22,2492,華新科,TW0002492006,416667129,69137170,85.76,14.23,100.0,100.0,485804299,2023-06-15,
2023-08-23,2492,華新科,TW0002492006,416725129,69079170,85.78,14.21,100.0,100.0,485804299,2023-06-15,
2023-08-24,2492,華新科,TW0002492006,416552501,69251798,85.74,14.25,100.0,100.0,485804299,2023-06-15,
2023-08-25,2492,華新科,TW0002492006,416359501,69444798,85.7,14.29,100.0,100.0,485804299,2023-06-15,
2023-08-28,2492,華新科,TW0002492006,416445501,69358798,85.72,14.27,100.0,100.0,485804299,2023-06-15,
2023-08-29,2492,華新科,TW0002492006,416024501,69779798,85.63,14.36,100.0,100.0,485804299,2023-06-15,
2023-08-30,2492,華新科,TW0002492006,415809501,69994798,85.59,14.4,100.0,100.0,485804299,2023-06-15,
2023-08-31,2492,華新科,TW0002492006,415257694,70546605,85.47,14.52,100.0,100.0,485804299,2023-06-15,
2023-09-01,2492,華新科,TW0002492006,409691694,76112605,84.33,15.66,100.0,100.0,485804299,2023-06-15,
2023-09-04,2492,華新科,TW0002492006,408484694,77319605,84.08,15.91,100.0,100.0,485804299,2023-06-15,
2023-09-05,2492,華新科,TW0002492006,407898018,77906281,83.96,16.03,100.0,100.0,485804299,2023-06-15,
2023-09-06,2492,華新科,TW0002492006,408475018,77329281,84.08,15.91,100.0,100.0,485804299,2023-06-15,
2023-09-07,2492,華新科,TW0002492006,409952018,75852281,84.38,15.61,100.0,100.0,485804299,2023-06-15,
2023-09-08,2492,華新科,TW0002492006,409917018,75887281,84.37,15.62,100.0,100.0,485804299,2023-06-15,
2023-09-11,2492,華新科,TW0002492006,410275018,75529281,84.45,15.54,100.0,100.0,485804299,2023-06-15,
2023-09-12,2492,華新科,TW0002492006,410196032,75608267,84.43,15.56,100.0,100.0,485804299,2023-06-15,
2023-09-13,2492,華新科,TW0002492006,412900032,72904267,84.99,15.0,100.0,100.0,485804299,2023-06-15,
2023-09-14,2492,華新科,TW0002492006,412411032,73393267,84.89,15.1,100.0,100.0,485804299,2023-06-15,
2023-09-15,2492,華新科,TW0002492006,412179623,73624676,84.84,15.15,100.0,100.0,485804299,2023-06-15,
2023-09-18,2492,華新科,TW0002492006,411135623,74668676,84.62,15.37,100.0,100.0,485804299,2023-06-15,
2023-09-19,2492,華新科,TW0002492006,412337623,73466676,84.87,15.12,100.0,100.0,485804299,2023-06-15,
2023-09-20,2492,華新科,TW0002492006,412559353,73244946,84.92,15.07,100.0,100.0,485804299,2023-06-15,
2023-09-21,2492,華新科,TW0002492006,412942353,72861946,85.0,14.99,100.0,100.0,485804299,2023-06-15,
2023-09-22,2492,華新科,TW0002492006,412500353,73303946,84.91,15.08,100.0,100.0,485804299,2023-06-15,
2023-09-25,2492,華新科,TW0002492006,412681353,73122946,84.94,15.05,100.0,100.0,485804299,2023-06-15,
2023-09-26,2492,華新科,TW0002492006,412492353,73311946,84.9,15.09,100.0,100.0,485804299,2023-06-15,
2023-09-27,2492,華新科,TW0002492006,412438353,73365946,84.89,15.1,100.0,100.0,485804299,2023-06-15,
2023-09-28,2492,華新科,TW0002492006,412524643,73279656,84.91,15.08,100.0,100.0,485804299,2023-06-15,
2023-10-02,2492,華新科,TW0002492006,412388862,73415437,84.88,15.11,100.0,100.0,485804299,2023-06-15,
2023-10-03,2492,華新科,TW0002492006,412810895,72993404,84.97,15.02,100.0,100.0,485804299,2023-06-15,
