date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,9955,佳龍,TW0009955005,101886593,1321636,98.71,1.28,100.0,100.0,103208229,2023-06-09,
2023-07-18,9955,佳龍,TW0009955005,101944593,1263636,98.77,1.22,100.0,100.0,103208229,2023-06-09,
2023-07-19,9955,佳龍,TW0009955005,102065593,1142636,98.89,1.1,100.0,100.0,103208229,2023-06-09,
2023-07-20,9955,佳龍,TW0009955005,101928593,1279636,98.76,1.23,100.0,100.0,103208229,2023-06-09,
2023-07-21,9955,佳龍,TW0009955005,102089593,1118636,98.91,1.08,100.0,100.0,103208229,2023-06-09,
2023-07-24,9955,佳龍,TW0009955005,102088593,1119636,98.91,1.08,100.0,100.0,103208229,2023-06-09,
2023-07-25,9955,佳龍,TW0009955005,102085593,1122636,98.91,1.08,100.0,100.0,103208229,2023-06-09,
2023-07-26,9955,佳龍,TW0009955005,101763593,1444636,98.6,1.39,100.0,100.0,103208229,2023-06-09,
2023-07-27,9955,佳龍,TW0009955005,101831593,1376636,98.66,1.33,100.0,100.0,103208229,2023-06-09,
2023-07-28,9955,佳龍,TW0009955005,102063593,1144636,98.89,1.1,100.0,100.0,103208229,2023-06-09,
2023-07-31,9955,佳龍,TW0009955005,102077593,1130636,98.9,1.09,100.0,100.0,103208229,2023-06-09,
2023-08-01,9955,佳龍,TW0009955005,101921593,1286636,98.75,1.24,100.0,100.0,103208229,2023-06-09,
2023-08-02,9955,佳龍,TW0009955005,102413593,794636,99.23,0.76,100.0,100.0,103208229,2023-06-09,
2023-08-04,9955,佳龍,TW0009955005,102356593,851636,99.17,0.82,100.0,100.0,103208229,2023-06-09,
2023-08-07,9955,佳龍,TW0009955005,102154593,1053636,98.97,1.02,100.0,100.0,103208229,2023-06-09,
2023-08-08,9955,佳龍,TW0009955005,102363593,844636,99.18,0.81,100.0,100.0,103208229,2023-06-09,
2023-08-09,9955,佳龍,TW0009955005,102351593,856636,99.16,0.83,100.0,100.0,103208229,2023-06-09,
