date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,8105,凌巨,TW0008105008,168012162,273532689,38.05,61.94,100.0,100.0,441544851,2023-05-15,
2023-07-18,8105,凌巨,TW0008105008,165418162,276126689,37.46,62.53,100.0,100.0,441544851,2023-05-15,
2023-07-19,8105,凌巨,TW0008105008,164624162,276920689,37.28,62.71,100.0,100.0,441544851,2023-05-15,
2023-07-20,8105,凌巨,TW0008105008,164930162,276614689,37.35,62.64,100.0,100.0,441544851,2023-05-15,
2023-07-21,8105,凌巨,TW0008105008,165379162,276165689,37.45,62.54,100.0,100.0,441544851,2023-05-15,
2023-07-24,8105,凌巨,TW0008105008,165512162,276032689,37.48,62.51,100.0,100.0,441544851,2023-05-15,
2023-07-25,8105,凌巨,TW0008105008,165453162,276091689,37.47,62.52,100.0,100.0,441544851,2023-05-15,
2023-07-26,8105,凌巨,TW0008105008,165442162,276102689,37.46,62.53,100.0,100.0,441544851,2023-05-15,
2023-07-27,8105,凌巨,TW0008105008,164556162,276988689,37.26,62.73,100.0,100.0,441544851,2023-05-15,
2023-07-28,8105,凌巨,TW0008105008,163894162,277650689,37.11,62.88,100.0,100.0,441544851,2023-05-15,
2023-07-31,8105,凌巨,TW0008105008,162258162,279286689,36.74,63.25,100.0,100.0,441544851,2023-05-15,
2023-08-01,8105,凌巨,TW0008105008,162512162,279032689,36.8,63.19,100.0,100.0,441544851,2023-05-15,
2023-08-02,8105,凌巨,TW0008105008,162842162,278702689,36.88,63.11,100.0,100.0,441544851,2023-05-15,
2023-08-04,8105,凌巨,TW0008105008,163140162,278404689,36.94,63.05,100.0,100.0,441544851,2023-05-15,
2023-08-07,8105,凌巨,TW0008105008,163720162,277824689,37.07,62.92,100.0,100.0,441544851,2023-05-15,
2023-08-08,8105,凌巨,TW0008105008,163953162,277591689,37.13,62.86,100.0,100.0,441544851,2023-05-15,
2023-08-09,8105,凌巨,TW0008105008,164357162,277187689,37.22,62.77,100.0,100.0,441544851,2023-05-15,
2023-08-10,8105,凌巨,TW0008105008,165295162,276249689,37.43,62.56,100.0,100.0,441544851,2023-05-15,
2023-08-11,8105,凌巨,TW0008105008,165982162,275562689,37.59,62.4,100.0,100.0,441544851,2023-05-15,
2023-08-14,8105,凌巨,TW0008105008,166271162,275273689,37.65,62.34,100.0,100.0,441544851,2023-05-15,
2023-08-15,8105,凌巨,TW0008105008,166472162,275072689,37.7,62.29,100.0,100.0,441544851,2023-05-15,
2023-08-16,8105,凌巨,TW0008105008,166927162,274617689,37.8,62.19,100.0,100.0,441544851,2023-05-15,
