date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,5469,瀚宇博,TW0005469001,448808891,79632461,84.93,15.06,100.0,100.0,528441352,2023-06-07,
2023-07-18,5469,瀚宇博,TW0005469001,455171172,73270180,86.13,13.86,100.0,100.0,528441352,2023-06-07,
2023-07-19,5469,瀚宇博,TW0005469001,451309172,77132180,85.4,14.59,100.0,100.0,528441352,2023-06-07,
2023-07-20,5469,瀚宇博,TW0005469001,451938122,76503230,85.52,14.47,100.0,100.0,528441352,2023-06-07,
2023-07-21,5469,瀚宇博,TW0005469001,453001122,75440230,85.72,14.27,100.0,100.0,528441352,2023-06-07,
2023-07-24,5469,瀚宇博,TW0005469001,452162122,76279230,85.56,14.43,100.0,100.0,528441352,2023-06-07,
2023-07-25,5469,瀚宇博,TW0005469001,451732122,76709230,85.48,14.51,100.0,100.0,528441352,2023-06-07,
2023-07-26,5469,瀚宇博,TW0005469001,452028122,76413230,85.53,14.46,100.0,100.0,528441352,2023-06-07,
2023-07-27,5469,瀚宇博,TW0005469001,451250122,77191230,85.39,14.6,100.0,100.0,528441352,2023-06-07,
2023-07-28,5469,瀚宇博,TW0005469001,450491012,77950340,85.24,14.75,100.0,100.0,528441352,2023-06-07,
2023-07-31,5469,瀚宇博,TW0005469001,450582935,77858417,85.26,14.73,100.0,100.0,528441352,2023-06-07,
2023-08-01,5469,瀚宇博,TW0005469001,450755012,77686340,85.29,14.7,100.0,100.0,528441352,2023-06-07,
2023-08-02,5469,瀚宇博,TW0005469001,450581012,77860340,85.26,14.73,100.0,100.0,528441352,2023-06-07,
2023-08-04,5469,瀚宇博,TW0005469001,450303012,78138340,85.21,14.78,100.0,100.0,528441352,2023-06-07,
2023-08-07,5469,瀚宇博,TW0005469001,448242012,80199340,84.82,15.17,100.0,100.0,528441352,2023-06-07,
2023-08-08,5469,瀚宇博,TW0005469001,447694012,80747340,84.71,15.28,100.0,100.0,528441352,2023-06-07,
2023-08-09,5469,瀚宇博,TW0005469001,448633962,79807390,84.89,15.1,100.0,100.0,528441352,2023-06-07,
2023-08-10,5469,瀚宇博,TW0005469001,449212962,79228390,85.0,14.99,100.0,100.0,528441352,2023-06-07,
2023-08-11,5469,瀚宇博,TW0005469001,448748962,79692390,84.91,15.08,100.0,100.0,528441352,2023-06-07,
2023-08-14,5469,瀚宇博,TW0005469001,449127962,79313390,84.99,15.0,100.0,100.0,528441352,2023-06-07,
2023-08-15,5469,瀚宇博,TW0005469001,447026962,81414390,84.59,15.4,100.0,100.0,528441352,2023-06-07,
2023-08-16,5469,瀚宇博,TW0005469001,447879962,80561390,84.75,15.24,100.0,100.0,528441352,2023-06-07,
