date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,3006,晶豪科,TW0003006003,257146028,29010925,89.86,10.13,100.0,100.0,286156953,2023-04-06,
2023-07-18,3006,晶豪科,TW0003006003,257485299,28671654,89.98,10.01,100.0,100.0,286156953,2023-04-06,
2023-07-19,3006,晶豪科,TW0003006003,256859298,29297655,89.76,10.23,100.0,100.0,286156953,2023-04-06,
2023-07-20,3006,晶豪科,TW0003006003,256342298,29814655,89.58,10.41,100.0,100.0,286156953,2023-04-06,
2023-07-21,3006,晶豪科,TW0003006003,256403191,29753762,89.6,10.39,100.0,100.0,286156953,2023-04-06,
2023-07-24,3006,晶豪科,TW0003006003,257168307,28988646,89.86,10.13,100.0,100.0,286156953,2023-04-06,
2023-07-25,3006,晶豪科,TW0003006003,256811352,29345601,89.74,10.25,100.0,100.0,286156953,2023-04-06,
2023-07-26,3006,晶豪科,TW0003006003,256977766,29179187,89.8,10.19,100.0,100.0,286156953,2023-04-06,
2023-07-27,3006,晶豪科,TW0003006003,255620766,30536187,89.32,10.67,100.0,100.0,286156953,2023-04-06,
2023-07-28,3006,晶豪科,TW0003006003,254908766,31248187,89.08,10.91,100.0,100.0,286156953,2023-04-06,
2023-07-31,3006,晶豪科,TW0003006003,254846766,31310187,89.05,10.94,100.0,100.0,286156953,2023-04-06,
2023-08-01,3006,晶豪科,TW0003006003,254508766,31648187,88.94,11.05,100.0,100.0,286156953,2023-04-06,
2023-08-02,3006,晶豪科,TW0003006003,255485766,30671187,89.28,10.71,100.0,100.0,286156953,2023-04-06,
2023-08-04,3006,晶豪科,TW0003006003,255458766,30698187,89.27,10.72,100.0,100.0,286156953,2023-04-06,
2023-08-07,3006,晶豪科,TW0003006003,255252766,30904187,89.2,10.79,100.0,100.0,286156953,2023-04-06,
2023-08-08,3006,晶豪科,TW0003006003,255419766,30737187,89.25,10.74,100.0,100.0,286156953,2023-04-06,
2023-08-09,3006,晶豪科,TW0003006003,255779766,30377187,89.38,10.61,100.0,100.0,286156953,2023-04-06,
2023-08-10,3006,晶豪科,TW0003006003,256170766,29986187,89.52,10.47,100.0,100.0,286156953,2023-04-06,
2023-08-11,3006,晶豪科,TW0003006003,256276736,29880217,89.55,10.44,100.0,100.0,286156953,2023-04-06,
2023-08-14,3006,晶豪科,TW0003006003,256214188,29942765,89.53,10.46,100.0,100.0,286156953,2023-04-06,
2023-08-15,3006,晶豪科,TW0003006003,255488148,30668805,89.28,10.71,100.0,100.0,286156953,2023-04-06,
2023-08-16,3006,晶豪科,TW0003006003,255205148,30951805,89.18,10.81,100.0,100.0,286156953,2023-04-06,
2023-08-17,3006,晶豪科,TW0003006003,254712148,31444805,89.01,10.98,100.0,100.0,286156953,2023-04-06,
2023-08-18,3006,晶豪科,TW0003006003,254827148,31329805,89.05,10.94,100.0,100.0,286156953,2023-04-06,
2023-08-21,3006,晶豪科,TW0003006003,254803148,31353805,89.04,10.95,100.0,100.0,286156953,2023-04-06,
2023-08-22,3006,晶豪科,TW0003006003,254611148,31545805,88.97,11.02,100.0,100.0,286156953,2023-04-06,
2023-08-23,3006,晶豪科,TW0003006003,254476148,31680805,88.92,11.07,100.0,100.0,286156953,2023-04-06,
2023-08-24,3006,晶豪科,TW0003006003,254223148,31933805,88.84,11.15,100.0,100.0,286156953,2023-04-06,
2023-08-25,3006,晶豪科,TW0003006003,254261148,31895805,88.85,11.14,100.0,100.0,286156953,2023-04-06,
2023-08-28,3006,晶豪科,TW0003006003,254141148,32015805,88.81,11.18,100.0,100.0,286156953,2023-04-06,
2023-08-29,3006,晶豪科,TW0003006003,253784148,32372805,88.68,11.31,100.0,100.0,286156953,2023-04-06,
2023-08-30,3006,晶豪科,TW0003006003,254664148,31492805,88.99,11.0,100.0,100.0,286156953,2023-04-06,
2023-08-31,3006,晶豪科,TW0003006003,254433148,31723805,88.91,11.08,100.0,100.0,286156953,2023-04-06,
2023-09-01,3006,晶豪科,TW0003006003,253422741,32734212,88.56,11.43,100.0,100.0,286156953,2023-04-06,
2023-09-04,3006,晶豪科,TW0003006003,253600741,32556212,88.62,11.37,100.0,100.0,286156953,2023-04-06,
2023-09-05,3006,晶豪科,TW0003006003,252880551,33276402,88.37,11.62,100.0,100.0,286156953,2023-04-06,
