date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2241,艾姆勒,TW0002241007,68667222,20935084,76.63,23.36,100.0,100.0,89602306,2023-05-10,
2023-07-18,2241,艾姆勒,TW0002241007,68702222,20900084,76.67,23.32,100.0,100.0,89602306,2023-05-10,
2023-07-19,2241,艾姆勒,TW0002241007,68670222,20932084,76.63,23.36,100.0,100.0,89602306,2023-05-10,
2023-07-20,2241,艾姆勒,TW0002241007,68678222,20924084,76.64,23.35,100.0,100.0,89602306,2023-05-10,
2023-07-21,2241,艾姆勒,TW0002241007,68715222,20887084,76.68,23.31,100.0,100.0,89602306,2023-05-10,
2023-07-24,2241,艾姆勒,TW0002241007,68777222,20825084,76.75,23.24,100.0,100.0,89602306,2023-05-10,
2023-07-25,2241,艾姆勒,TW0002241007,68749222,20853084,76.72,23.27,100.0,100.0,89602306,2023-05-10,
2023-07-26,2241,艾姆勒,TW0002241007,68712222,20890084,76.68,23.31,100.0,100.0,89602306,2023-05-10,
2023-07-27,2241,艾姆勒,TW0002241007,68638222,20964084,76.6,23.39,100.0,100.0,89602306,2023-05-10,
2023-07-28,2241,艾姆勒,TW0002241007,68547222,21055084,76.5,23.49,100.0,100.0,89602306,2023-05-10,
2023-07-31,2241,艾姆勒,TW0002241007,68470222,21132084,76.41,23.58,100.0,100.0,89602306,2023-05-10,
2023-08-01,2241,艾姆勒,TW0002241007,68433222,21169084,76.37,23.62,100.0,100.0,89602306,2023-05-10,
2023-08-02,2241,艾姆勒,TW0002241007,68474222,21128084,76.42,23.57,100.0,100.0,89602306,2023-05-10,
2023-08-04,2241,艾姆勒,TW0002241007,68361222,21241084,76.29,23.7,100.0,100.0,89602306,2023-05-10,
2023-08-07,2241,艾姆勒,TW0002241007,68357222,21245084,76.28,23.71,100.0,100.0,89602306,2023-05-10,
2023-08-08,2241,艾姆勒,TW0002241007,68312222,21290084,76.23,23.76,100.0,100.0,89602306,2023-05-10,
2023-08-09,2241,艾姆勒,TW0002241007,68097222,21505084,75.99,24.0,100.0,100.0,89602306,2023-05-10,
2023-08-10,2241,艾姆勒,TW0002241007,68319222,21283084,76.24,23.75,100.0,100.0,89602306,2023-05-10,
2023-08-11,2241,艾姆勒,TW0002241007,68325222,21277084,76.25,23.74,100.0,100.0,89602306,2023-05-10,
2023-08-14,2241,艾姆勒,TW0002241007,68367222,21235084,76.3,23.69,100.0,100.0,89602306,2023-05-10,
2023-08-15,2241,艾姆勒,TW0002241007,68201222,21401084,76.11,23.88,100.0,100.0,89602306,2023-05-10,
2023-08-16,2241,艾姆勒,TW0002241007,68222222,21380084,76.13,23.86,100.0,100.0,89602306,2023-05-10,
2023-08-17,2241,艾姆勒,TW0002241007,68235222,21367084,76.15,23.84,100.0,100.0,89602306,2023-05-10,
2023-08-18,2241,艾姆勒,TW0002241007,68207222,21395084,76.12,23.87,100.0,100.0,89602306,2023-05-10,
2023-08-21,2241,艾姆勒,TW0002241007,68202222,21400084,76.11,23.88,100.0,100.0,89602306,2023-05-10,
2023-08-22,2241,艾姆勒,TW0002241007,68174222,21428084,76.08,23.91,100.0,100.0,89602306,2023-05-10,
2023-08-23,2241,艾姆勒,TW0002241007,68127222,21475084,76.03,23.96,100.0,100.0,89602306,2023-05-10,
2023-08-24,2241,艾姆勒,TW0002241007,68176222,21426084,76.08,23.91,100.0,100.0,89602306,2023-05-10,
2023-08-25,2241,艾姆勒,TW0002241007,68146222,21456084,76.05,23.94,100.0,100.0,89602306,2023-05-10,
2023-08-28,2241,艾姆勒,TW0002241007,68209222,21393084,76.12,23.87,100.0,100.0,89602306,2023-05-10,
2023-08-29,2241,艾姆勒,TW0002241007,68160222,21442084,76.06,23.93,100.0,100.0,89602306,2023-05-10,
2023-08-30,2241,艾姆勒,TW0002241007,68064222,21538084,75.96,24.03,100.0,100.0,89602306,2023-05-10,
2023-08-31,2241,艾姆勒,TW0002241007,67994222,21608084,75.88,24.11,100.0,100.0,89602306,2023-05-10,
2023-09-01,2241,艾姆勒,TW0002241007,68034222,21568084,75.92,24.07,100.0,100.0,89602306,2023-05-10,
2023-09-04,2241,艾姆勒,TW0002241007,68176222,21426084,76.08,23.91,100.0,100.0,89602306,2023-05-10,
2023-09-05,2241,艾姆勒,TW0002241007,68646222,20956084,76.61,23.38,100.0,100.0,89602306,2023-05-10,
2023-09-06,2241,艾姆勒,TW0002241007,68902222,20700084,76.89,23.1,100.0,100.0,89602306,2023-05-10,
2023-09-07,2241,艾姆勒,TW0002241007,69889222,19713084,77.99,22.0,100.0,100.0,89602306,2023-05-10,
2023-09-08,2241,艾姆勒,TW0002241007,70245222,19357084,78.39,21.6,100.0,100.0,89602306,2023-05-10,
2023-09-11,2241,艾姆勒,TW0002241007,70351222,19251084,78.51,21.48,100.0,100.0,89602306,2023-05-10,
2023-09-12,2241,艾姆勒,TW0002241007,70733222,18869084,78.94,21.05,100.0,100.0,89602306,2023-05-10,
2023-09-13,2241,艾姆勒,TW0002241007,71181438,18420868,79.44,20.55,100.0,100.0,89602306,2023-05-10,
2023-09-14,2241,艾姆勒,TW0002241007,71302438,18299868,79.57,20.42,100.0,100.0,89602306,2023-05-10,
2023-09-15,2241,艾姆勒,TW0002241007,71216438,18385868,79.48,20.51,100.0,100.0,89602306,2023-05-10,
2023-09-18,2241,艾姆勒,TW0002241007,71023438,18578868,79.26,20.73,100.0,100.0,89602306,2023-05-10,
2023-09-19,2241,艾姆勒,TW0002241007,70844438,18757868,79.06,20.93,100.0,100.0,89602306,2023-05-10,
2023-09-20,2241,艾姆勒,TW0002241007,70929438,18672868,79.16,20.83,100.0,100.0,89602306,2023-05-10,
2023-09-21,2241,艾姆勒,TW0002241007,71039438,18562868,79.28,20.71,100.0,100.0,89602306,2023-05-10,
2023-09-22,2241,艾姆勒,TW0002241007,70830438,18771868,79.04,20.95,100.0,100.0,89602306,2023-05-10,
2023-09-25,2241,艾姆勒,TW0002241007,70763438,18838868,78.97,21.02,100.0,100.0,89602306,2023-05-10,
2023-09-26,2241,艾姆勒,TW0002241007,70833438,18768868,79.05,20.94,100.0,100.0,89602306,2023-05-10,
2023-09-27,2241,艾姆勒,TW0002241007,70715438,18886868,78.92,21.07,100.0,100.0,89602306,2023-05-10,
2023-09-28,2241,艾姆勒,TW0002241007,70429438,19172868,78.6,21.39,100.0,100.0,89602306,2023-05-10,
2023-10-02,2241,艾姆勒,TW0002241007,70300438,19301868,78.45,21.54,100.0,100.0,89602306,2023-05-10,
2023-10-03,2241,艾姆勒,TW0002241007,70088438,19513868,78.22,21.77,100.0,100.0,89602306,2023-05-10,
2023-10-04,2241,艾姆勒,TW0002241007,70111438,19490868,78.24,21.75,100.0,100.0,89602306,2023-05-10,
2023-10-05,2241,艾姆勒,TW0002241007,70583438,19018868,78.77,21.22,100.0,100.0,89602306,2023-05-10,
2023-10-06,2241,艾姆勒,TW0002241007,70751438,18850868,78.96,21.03,100.0,100.0,89602306,2023-05-10,
2023-10-11,2241,艾姆勒,TW0002241007,70949438,18652868,79.18,20.81,100.0,100.0,89602306,2023-05-10,
2023-10-12,2241,艾姆勒,TW0002241007,71436438,18165868,79.72,20.27,100.0,100.0,89602306,2023-05-10,
2023-10-13,2241,艾姆勒,TW0002241007,71584438,18017868,79.89,20.1,100.0,100.0,89602306,2023-05-10,
