date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,3026,禾伸堂,TW0003026001,139084357,18906422,88.03,11.96,100.0,100.0,157990779,2023-05-15,
2023-07-18,3026,禾伸堂,TW0003026001,139109357,18881422,88.04,11.95,100.0,100.0,157990779,2023-05-15,
2023-07-19,3026,禾伸堂,TW0003026001,139176356,18814423,88.09,11.9,100.0,100.0,157990779,2023-05-15,
2023-07-20,3026,禾伸堂,TW0003026001,139207356,18783423,88.11,11.88,100.0,100.0,157990779,2023-05-15,
2023-07-21,3026,禾伸堂,TW0003026001,139331356,18659423,88.18,11.81,100.0,100.0,157990779,2023-05-15,
2023-07-24,3026,禾伸堂,TW0003026001,139438356,18552423,88.25,11.74,100.0,100.0,157990779,2023-05-15,
2023-07-25,3026,禾伸堂,TW0003026001,139516356,18474423,88.3,11.69,100.0,100.0,157990779,2023-05-15,
2023-07-26,3026,禾伸堂,TW0003026001,139580189,18410590,88.34,11.65,100.0,100.0,157990779,2023-05-15,
2023-07-27,3026,禾伸堂,TW0003026001,139578189,18412590,88.34,11.65,100.0,100.0,157990779,2023-05-15,
2023-07-28,3026,禾伸堂,TW0003026001,139576569,18414210,88.34,11.65,100.0,100.0,157990779,2023-05-15,
2023-07-31,3026,禾伸堂,TW0003026001,139591569,18399210,88.35,11.64,100.0,100.0,157990779,2023-05-15,
2023-08-01,3026,禾伸堂,TW0003026001,139642569,18348210,88.38,11.61,100.0,100.0,157990779,2023-05-15,
2023-08-02,3026,禾伸堂,TW0003026001,139671019,18319760,88.4,11.59,100.0,100.0,157990779,2023-05-15,
2023-08-04,3026,禾伸堂,TW0003026001,139617019,18373760,88.37,11.62,100.0,100.0,157990779,2023-05-15,
2023-08-07,3026,禾伸堂,TW0003026001,139606269,18384510,88.36,11.63,100.0,100.0,157990779,2023-05-15,
2023-08-08,3026,禾伸堂,TW0003026001,139627269,18363510,88.37,11.62,100.0,100.0,157990779,2023-05-15,
