date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2356,英業達,TW0002356003,2729277066,858198000,76.07,23.92,100.0,100.0,3587475066,2023-05-11,
2023-07-18,2356,英業達,TW0002356003,2704133028,883342038,75.37,24.62,100.0,100.0,3587475066,2023-05-11,
2023-07-19,2356,英業達,TW0002356003,2672853746,914621320,74.5,25.49,100.0,100.0,3587475066,2023-05-11,
2023-07-20,2356,英業達,TW0002356003,2656737989,930737077,74.05,25.94,100.0,100.0,3587475066,2023-05-11,
2023-07-21,2356,英業達,TW0002356003,2650714610,936760456,73.88,26.11,100.0,100.0,3587475066,2023-05-11,
2023-07-24,2356,英業達,TW0002356003,2655515328,931959738,74.02,25.97,100.0,100.0,3587475066,2023-05-11,
2023-07-25,2356,英業達,TW0002356003,2651391838,936083228,73.9,26.09,100.0,100.0,3587475066,2023-05-11,
2023-07-26,2356,英業達,TW0002356003,2643548561,943926505,73.68,26.31,100.0,100.0,3587475066,2023-05-11,
2023-07-27,2356,英業達,TW0002356003,2636745286,950729780,73.49,26.5,100.0,100.0,3587475066,2023-05-11,
2023-07-28,2356,英業達,TW0002356003,2648340463,939134603,73.82,26.17,100.0,100.0,3587475066,2023-05-11,
2023-07-31,2356,英業達,TW0002356003,2645964586,941510480,73.75,26.24,100.0,100.0,3587475066,2023-05-11,
2023-08-01,2356,英業達,TW0002356003,2643528012,943947054,73.68,26.31,100.0,100.0,3587475066,2023-05-11,
2023-08-02,2356,英業達,TW0002356003,2641445202,946029864,73.62,26.37,100.0,100.0,3587475066,2023-05-11,
2023-08-04,2356,英業達,TW0002356003,2641849074,945625992,73.64,26.35,100.0,100.0,3587475066,2023-05-11,
2023-08-07,2356,英業達,TW0002356003,2650615301,936859765,73.88,26.11,100.0,100.0,3587475066,2023-05-11,
2023-08-08,2356,英業達,TW0002356003,2673652218,913822848,74.52,25.47,100.0,100.0,3587475066,2023-05-11,
2023-08-09,2356,英業達,TW0002356003,2665932547,921542519,74.31,25.68,100.0,100.0,3587475066,2023-05-11,
2023-08-10,2356,英業達,TW0002356003,2653443642,934031424,73.96,26.03,100.0,100.0,3587475066,2023-05-11,
2023-08-11,2356,英業達,TW0002356003,2663007556,924467510,74.23,25.76,100.0,100.0,3587475066,2023-05-11,
2023-08-14,2356,英業達,TW0002356003,2656007915,931467151,74.03,25.96,100.0,100.0,3587475066,2023-05-11,
2023-08-15,2356,英業達,TW0002356003,2646258954,941216112,73.76,26.23,100.0,100.0,3587475066,2023-05-11,
2023-08-16,2356,英業達,TW0002356003,2647832252,939642814,73.8,26.19,100.0,100.0,3587475066,2023-05-11,
2023-08-17,2356,英業達,TW0002356003,2643303056,944172010,73.68,26.31,100.0,100.0,3587475066,2023-05-11,
2023-08-18,2356,英業達,TW0002356003,2658559375,928915691,74.1,25.89,100.0,100.0,3587475066,2023-05-11,
2023-08-21,2356,英業達,TW0002356003,2654639605,932835461,73.99,26.0,100.0,100.0,3587475066,2023-05-11,
2023-08-22,2356,英業達,TW0002356003,2663443135,924031931,74.24,25.75,100.0,100.0,3587475066,2023-05-11,
2023-08-23,2356,英業達,TW0002356003,2653152506,934322560,73.95,26.04,100.0,100.0,3587475066,2023-05-11,
2023-08-24,2356,英業達,TW0002356003,2666306540,921168526,74.32,25.67,100.0,100.0,3587475066,2023-05-11,
2023-08-25,2356,英業達,TW0002356003,2668434524,919040542,74.38,25.61,100.0,100.0,3587475066,2023-05-11,
2023-08-28,2356,英業達,TW0002356003,2662133524,925341542,74.2,25.79,100.0,100.0,3587475066,2023-05-11,
2023-08-29,2356,英業達,TW0002356003,2660186665,927288401,74.15,25.84,100.0,100.0,3587475066,2023-05-11,
2023-08-30,2356,英業達,TW0002356003,2660944270,926530796,74.17,25.82,100.0,100.0,3587475066,2023-05-11,
2023-08-31,2356,英業達,TW0002356003,2655688941,931786125,74.02,25.97,100.0,100.0,3587475066,2023-05-11,
2023-09-01,2356,英業達,TW0002356003,2670202813,917272253,74.43,25.56,100.0,100.0,3587475066,2023-05-11,
2023-09-04,2356,英業達,TW0002356003,2666669513,920805553,74.33,25.66,100.0,100.0,3587475066,2023-05-11,
2023-09-05,2356,英業達,TW0002356003,2661074375,926400691,74.17,25.82,100.0,100.0,3587475066,2023-05-11,
2023-09-06,2356,英業達,TW0002356003,2667014263,920460803,74.34,25.65,100.0,100.0,3587475066,2023-05-11,
2023-09-07,2356,英業達,TW0002356003,2674936002,912539064,74.56,25.43,100.0,100.0,3587475066,2023-05-11,
2023-09-08,2356,英業達,TW0002356003,2678294109,909180957,74.65,25.34,100.0,100.0,3587475066,2023-05-11,
