date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2317,鴻海,TW0002317005,8289118736,5573871873,59.79,40.2,100.0,100.0,13862990609,2023-05-26,
2023-07-18,2317,鴻海,TW0002317005,8279367367,5583623242,59.72,40.27,100.0,100.0,13862990609,2023-05-26,
2023-07-19,2317,鴻海,TW0002317005,8287456552,5575534057,59.78,40.21,100.0,100.0,13862990609,2023-05-26,
2023-07-20,2317,鴻海,TW0002317005,8285995653,5576994956,59.77,40.22,100.0,100.0,13862990609,2023-05-26,
2023-07-21,2317,鴻海,TW0002317005,8286992950,5575997659,59.77,40.22,100.0,100.0,13862990609,2023-05-26, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2317&date=11207' target=_blank>4</a>
2023-07-24,2317,鴻海,TW0002317005,8285840894,5577149715,59.76,40.23,100.0,100.0,13862990609,2023-05-26,
2023-07-25,2317,鴻海,TW0002317005,8264987978,5598002631,59.61,40.38,100.0,100.0,13862990609,2023-05-26,
2023-07-26,2317,鴻海,TW0002317005,8259626143,5603364466,59.58,40.41,100.0,100.0,13862990609,2023-05-26,
2023-07-27,2317,鴻海,TW0002317005,8259572846,5603417763,59.58,40.41,100.0,100.0,13862990609,2023-05-26, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2317&date=11207' target=_blank>4</a>
2023-07-28,2317,鴻海,TW0002317005,8266362061,5596628548,59.62,40.37,100.0,100.0,13862990609,2023-05-26,
2023-07-31,2317,鴻海,TW0002317005,8271025243,5591965366,59.66,40.33,100.0,100.0,13862990609,2023-05-26,
2023-08-01,2317,鴻海,TW0002317005,8261566832,5601423777,59.59,40.4,100.0,100.0,13862990609,2023-05-26,
