date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2753,八方雲集,TW0002753001,58754482,7590314,88.55,11.44,100.0,100.0,66344796,2023-05-17,
2023-07-18,2753,八方雲集,TW0002753001,58960472,7384324,88.86,11.13,100.0,100.0,66344796,2023-05-17,
2023-07-19,2753,八方雲集,TW0002753001,58946472,7398324,88.84,11.15,100.0,100.0,66344796,2023-05-17,
2023-07-20,2753,八方雲集,TW0002753001,58886472,7458324,88.75,11.24,100.0,100.0,66344796,2023-05-17,
2023-07-21,2753,八方雲集,TW0002753001,59174012,7170784,89.19,10.8,100.0,100.0,66344796,2023-05-17,
2023-07-24,2753,八方雲集,TW0002753001,59123972,7220824,89.11,10.88,100.0,100.0,66344796,2023-05-17,
2023-07-25,2753,八方雲集,TW0002753001,59059220,7285576,89.01,10.98,100.0,100.0,66344796,2023-05-17,
2023-07-26,2753,八方雲集,TW0002753001,59066220,7278576,89.02,10.97,100.0,100.0,66344796,2023-05-17,
2023-07-27,2753,八方雲集,TW0002753001,58924220,7420576,88.81,11.18,100.0,100.0,66344796,2023-05-17,
2023-07-28,2753,八方雲集,TW0002753001,59004220,7340576,88.93,11.06,100.0,100.0,66344796,2023-05-17,
2023-07-31,2753,八方雲集,TW0002753001,59041100,7303696,88.99,11.0,100.0,100.0,66344796,2023-05-17,
2023-08-01,2753,八方雲集,TW0002753001,59050100,7294696,89.0,10.99,100.0,100.0,66344796,2023-05-17,
2023-08-02,2753,八方雲集,TW0002753001,59204100,7140696,89.23,10.76,100.0,100.0,66344796,2023-05-17,
2023-08-04,2753,八方雲集,TW0002753001,59192100,7152696,89.21,10.78,100.0,100.0,66344796,2023-05-17,
2023-08-07,2753,八方雲集,TW0002753001,59404000,6940796,89.53,10.46,100.0,100.0,66344796,2023-05-17,
2023-08-08,2753,八方雲集,TW0002753001,59332877,7011919,89.43,10.56,100.0,100.0,66344796,2023-05-17,
2023-08-09,2753,八方雲集,TW0002753001,59371867,6972929,89.48,10.51,100.0,100.0,66344796,2023-05-17,
2023-08-10,2753,八方雲集,TW0002753001,59387867,6956929,89.51,10.48,100.0,100.0,66344796,2023-05-17,
