date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2375,凱美,TW0002375003,102550264,6125070,94.36,5.63,100.0,100.0,108675334,2023-05-24,
2023-07-18,2375,凱美,TW0002375003,102810263,5865071,94.6,5.39,100.0,100.0,108675334,2023-05-24,
2023-07-19,2375,凱美,TW0002375003,102838263,5837071,94.62,5.37,100.0,100.0,108675334,2023-05-24,
2023-07-20,2375,凱美,TW0002375003,102919263,5756071,94.7,5.29,100.0,100.0,108675334,2023-05-24,
2023-07-21,2375,凱美,TW0002375003,102819263,5856071,94.61,5.38,100.0,100.0,108675334,2023-05-24,
2023-07-24,2375,凱美,TW0002375003,103035263,5640071,94.81,5.18,100.0,100.0,108675334,2023-05-24,
2023-07-25,2375,凱美,TW0002375003,102992263,5683071,94.77,5.22,100.0,100.0,108675334,2023-05-24,
2023-07-26,2375,凱美,TW0002375003,102964263,5711071,94.74,5.25,100.0,100.0,108675334,2023-05-24,
2023-07-27,2375,凱美,TW0002375003,102902263,5773071,94.68,5.31,100.0,100.0,108675334,2023-05-24,
2023-07-28,2375,凱美,TW0002375003,102994263,5681071,94.77,5.22,100.0,100.0,108675334,2023-05-24,
2023-07-31,2375,凱美,TW0002375003,103046263,5629071,94.82,5.17,100.0,100.0,108675334,2023-05-24,
2023-08-01,2375,凱美,TW0002375003,103271263,5404071,95.02,4.97,100.0,100.0,108675334,2023-05-24,
2023-08-02,2375,凱美,TW0002375003,103293263,5382071,95.04,4.95,100.0,100.0,108675334,2023-05-24,
2023-08-04,2375,凱美,TW0002375003,103158263,5517071,94.92,5.07,100.0,100.0,108675334,2023-05-24,
2023-08-07,2375,凱美,TW0002375003,103399263,5276071,95.14,4.85,100.0,100.0,108675334,2023-05-24,
2023-08-08,2375,凱美,TW0002375003,103615263,5060071,95.34,4.65,100.0,100.0,108675334,2023-05-24,
