date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,2812,台中銀,TW0002812005,4505726429,509720157,89.83,10.16,100.0,9.99,5015446586,2023-03-27,
2023-07-18,2812,台中銀,TW0002812005,4511274628,504171958,89.94,10.05,100.0,9.99,5015446586,2023-03-27,
2023-07-19,2812,台中銀,TW0002812005,4515826723,499619863,90.03,9.96,100.0,9.99,5015446586,2023-03-27,
2023-07-20,2812,台中銀,TW0002812005,4509322723,506123863,89.9,10.09,100.0,9.99,5015446586,2023-03-27,
2023-07-21,2812,台中銀,TW0002812005,4511598589,503847997,89.95,10.04,100.0,9.99,5015446586,2023-03-27,
2023-07-24,2812,台中銀,TW0002812005,4514015961,501430625,90.0,9.99,100.0,9.99,5015446586,2023-03-27,
2023-07-25,2812,台中銀,TW0002812005,4519222861,496223725,90.1,9.89,100.0,9.99,5015446586,2023-03-27,
2023-07-26,2812,台中銀,TW0002812005,4517884834,497561752,90.07,9.92,100.0,9.99,5015446586,2023-03-27,
2023-07-27,2812,台中銀,TW0002812005,4518832664,496613922,90.09,9.9,100.0,9.99,5015446586,2023-03-27,
2023-07-28,2812,台中銀,TW0002812005,4519247664,496198922,90.1,9.89,100.0,9.99,5015446586,2023-03-27,
2023-07-31,2812,台中銀,TW0002812005,4520849195,494597391,90.13,9.86,100.0,9.99,5015446586,2023-03-27,
2023-08-01,2812,台中銀,TW0002812005,4521847195,493599391,90.15,9.84,100.0,9.99,5015446586,2023-03-27,
2023-08-02,2812,台中銀,TW0002812005,4525134917,490311669,90.22,9.77,100.0,9.99,5015446586,2023-03-27,
2023-08-04,2812,台中銀,TW0002812005,4525544917,489901669,90.23,9.76,100.0,9.99,5015446586,2023-03-27,
2023-08-07,2812,台中銀,TW0002812005,4525627917,489818669,90.23,9.76,100.0,9.99,5015446586,2023-03-27,
2023-08-08,2812,台中銀,TW0002812005,4716079777,510015566,90.24,9.75,100.0,9.99,5226095343,2023-08-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-08-09,2812,台中銀,TW0002812005,4715971777,510123566,90.23,9.76,100.0,9.99,5226095343,2023-08-08,
2023-08-10,2812,台中銀,TW0002812005,4715901777,510193566,90.23,9.76,100.0,9.99,5226095343,2023-08-08,
2023-08-11,2812,台中銀,TW0002812005,4715706777,510388566,90.23,9.76,100.0,9.99,5226095343,2023-08-08,
2023-08-14,2812,台中銀,TW0002812005,4717620609,508474734,90.27,9.72,100.0,9.99,5226095343,2023-08-08,
2023-08-15,2812,台中銀,TW0002812005,4717669609,508425734,90.27,9.72,100.0,9.99,5226095343,2023-08-08,
2023-08-16,2812,台中銀,TW0002812005,4717740609,508354734,90.27,9.72,100.0,9.99,5226095343,2023-08-08,
2023-08-17,2812,台中銀,TW0002812005,4717820609,508274734,90.27,9.72,100.0,9.99,5226095343,2023-08-08,
2023-08-18,2812,台中銀,TW0002812005,4718663438,507431905,90.29,9.7,100.0,9.99,5226095343,2023-08-08,
2023-08-21,2812,台中銀,TW0002812005,4718451343,507644000,90.28,9.71,100.0,9.99,5226095343,2023-08-08,
2023-08-22,2812,台中銀,TW0002812005,4719043263,507052080,90.29,9.7,100.0,9.99,5226095343,2023-08-08,
2023-08-23,2812,台中銀,TW0002812005,4719674263,506421080,90.3,9.69,100.0,9.99,5226095343,2023-08-08,
2023-08-24,2812,台中銀,TW0002812005,4719932465,506162878,90.31,9.68,100.0,9.99,5226095343,2023-08-08,
2023-08-25,2812,台中銀,TW0002812005,4719998465,506096878,90.31,9.68,100.0,9.99,5226095343,2023-08-08,
2023-08-28,2812,台中銀,TW0002812005,4719252465,506842878,90.3,9.69,100.0,9.99,5226095343,2023-08-08,
2023-08-29,2812,台中銀,TW0002812005,4719021541,507073802,90.29,9.7,100.0,9.99,5226095343,2023-08-08,
2023-08-30,2812,台中銀,TW0002812005,4719750539,506344804,90.31,9.68,100.0,9.99,5226095343,2023-08-08,
2023-08-31,2812,台中銀,TW0002812005,4720168539,505926804,90.31,9.68,100.0,9.99,5226095343,2023-08-08,
2023-09-01,2812,台中銀,TW0002812005,4720896177,505199166,90.33,9.66,100.0,9.99,5226095343,2023-08-08,
2023-09-04,2812,台中銀,TW0002812005,4720741177,505354166,90.33,9.66,100.0,9.99,5226095343,2023-08-08,
2023-09-05,2812,台中銀,TW0002812005,4721102177,504993166,90.33,9.66,100.0,9.99,5226095343,2023-08-08,
2023-09-06,2812,台中銀,TW0002812005,4722502547,503592796,90.36,9.63,100.0,9.99,5226095343,2023-08-08,
2023-09-07,2812,台中銀,TW0002812005,4723003546,503091797,90.37,9.62,100.0,9.99,5226095343,2023-08-08,
2023-09-08,2812,台中銀,TW0002812005,4723199453,502895890,90.37,9.62,100.0,9.99,5226095343,2023-08-08,
2023-09-11,2812,台中銀,TW0002812005,4724391453,501703890,90.4,9.59,100.0,9.99,5226095343,2023-08-08,
2023-09-12,2812,台中銀,TW0002812005,4724435959,501659384,90.4,9.59,100.0,9.99,5226095343,2023-08-08,
