date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-07-17,1316,上曜,TW0001316008,216008660,3049300,98.6,1.39,100.0,0.0,219057960,2023-05-18,
2023-07-18,1316,上曜,TW0001316008,216426488,2631472,98.79,1.2,100.0,0.0,219057960,2023-05-18,
2023-07-19,1316,上曜,TW0001316008,216565488,2492472,98.86,1.13,100.0,0.0,219057960,2023-05-18,
2023-07-20,1316,上曜,TW0001316008,215845937,3212023,98.53,1.46,100.0,0.0,219057960,2023-05-18,
2023-07-21,1316,上曜,TW0001316008,215790937,3267023,98.5,1.49,100.0,0.0,219057960,2023-05-18,
2023-07-24,1316,上曜,TW0001316008,216216937,2841023,98.7,1.29,100.0,0.0,219057960,2023-05-18,
2023-07-25,1316,上曜,TW0001316008,216222937,2835023,98.7,1.29,100.0,0.0,219057960,2023-05-18,
2023-07-26,1316,上曜,TW0001316008,216143937,2914023,98.66,1.33,100.0,0.0,219057960,2023-05-18,
2023-07-27,1316,上曜,TW0001316008,215733937,3324023,98.48,1.51,100.0,0.0,219057960,2023-05-18,
2023-07-28,1316,上曜,TW0001316008,215811937,3246023,98.51,1.48,100.0,0.0,219057960,2023-05-18,
2023-07-31,1316,上曜,TW0001316008,215807937,3250023,98.51,1.48,100.0,0.0,219057960,2023-05-18,
2023-08-01,1316,上曜,TW0001316008,215868937,3189023,98.54,1.45,100.0,0.0,219057960,2023-05-18,
2023-08-02,1316,上曜,TW0001316008,215634937,3423023,98.43,1.56,100.0,0.0,219057960,2023-05-18,
2023-08-04,1316,上曜,TW0001316008,215506937,3551023,98.37,1.62,100.0,0.0,219057960,2023-05-18,
2023-08-07,1316,上曜,TW0001316008,215435937,3622023,98.34,1.65,100.0,0.0,219057960,2023-05-18,
2023-08-08,1316,上曜,TW0001316008,215339937,3718023,98.3,1.69,100.0,0.0,219057960,2023-05-18,
2023-08-09,1316,上曜,TW0001316008,215757937,3300023,98.49,1.5,100.0,0.0,219057960,2023-05-18,
2023-08-10,1316,上曜,TW0001316008,215905937,3152023,98.56,1.43,100.0,0.0,219057960,2023-05-18,
2023-08-11,1316,上曜,TW0001316008,216089937,2968023,98.64,1.35,100.0,0.0,219057960,2023-05-18,
2023-08-14,1316,上曜,TW0001316008,215945937,3112023,98.57,1.42,100.0,0.0,219057960,2023-05-18,
2023-08-15,1316,上曜,TW0001316008,216017937,3040023,98.61,1.38,100.0,0.0,219057960,2023-05-18,
2023-08-16,1316,上曜,TW0001316008,215969937,3088023,98.59,1.4,100.0,0.0,219057960,2023-05-18,
2023-08-17,1316,上曜,TW0001316008,215658937,3399023,98.44,1.55,100.0,0.0,219057960,2023-05-18,
2023-08-18,1316,上曜,TW0001316008,214931937,4126023,98.11,1.88,100.0,0.0,219057960,2023-05-18,
2023-08-21,1316,上曜,TW0001316008,212852937,6205023,97.16,2.83,100.0,0.0,219057960,2023-05-18,
2023-08-22,1316,上曜,TW0001316008,213017937,6040023,97.24,2.75,100.0,0.0,219057960,2023-05-18,
2023-08-23,1316,上曜,TW0001316008,213789937,5268023,97.59,2.4,100.0,0.0,219057960,2023-05-18,
2023-08-24,1316,上曜,TW0001316008,214284937,4773023,97.82,2.17,100.0,0.0,219057960,2023-05-18,
2023-08-25,1316,上曜,TW0001316008,214213936,4844024,97.78,2.21,100.0,0.0,219057960,2023-05-18,
2023-08-28,1316,上曜,TW0001316008,214363936,4694024,97.85,2.14,100.0,0.0,219057960,2023-05-18,
2023-08-29,1316,上曜,TW0001316008,214282936,4775024,97.82,2.17,100.0,0.0,219057960,2023-05-18,
