stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
2431,0,0,0,0,0,27731753,623000,21000,0,0,644000,180675,0,2023-07-17
2431,0,0,0,0,0,27731753,644000,9000,0,0,653000,174372,0,2023-07-18
2431,0,0,0,0,0,27731753,653000,4000,0,0,657000,169173,0,2023-07-19
2431,0,0,0,0,0,27731753,657000,0,81000,0,576000,165885,0,2023-07-20
2431,0,0,0,0,0,27731753,576000,4000,0,0,580000,140739,0,2023-07-21
2431,0,0,0,0,0,27731753,580000,0,0,0,580000,129785,0,2023-07-24
2431,0,0,0,0,0,27731753,580000,0,0,0,580000,122170,0,2023-07-25
2431,0,0,0,0,0,27731753,580000,0,0,0,580000,115093,0,2023-07-26
2431,0,0,0,0,0,27731753,580000,0,0,0,580000,113009,0,2023-07-27
2431,0,0,0,0,0,27731753,580000,0,0,0,580000,116565,0,2023-07-28
2431,0,0,0,0,0,27731753,580000,0,29000,0,551000,115268,0,2023-07-31
2431,0,0,0,0,0,27731753,551000,0,74000,0,477000,109813,0,2023-08-01
2431,0,0,0,0,0,27731753,477000,0,0,0,477000,106784,0,2023-08-02
2431,0,0,0,0,0,27731753,477000,0,0,0,477000,99397,0,2023-08-04
2431,0,0,0,0,0,27731753,477000,1000,0,0,478000,95704,0,2023-08-07
2431,0,0,0,0,0,27731753,478000,3000,0,0,481000,92449,0,2023-08-08
2431,0,0,0,0,0,27731753,481000,9000,9000,0,481000,85934,0,2023-08-09
2431,0,0,0,0,0,27731753,481000,26000,1000,0,506000,86231,0,2023-08-10
2431,0,0,0,0,0,27731753,506000,9000,0,0,515000,84169,0,2023-08-11
2431,0,0,0,0,0,27731753,515000,6000,0,0,521000,83435,0,2023-08-14
2431,0,0,0,0,0,27731753,521000,7000,0,0,528000,79758,0,2023-08-15
2431,0,0,0,0,0,27731753,528000,12000,0,0,540000,78477,0,2023-08-16
2431,0,0,0,0,0,27731753,540000,4000,0,0,544000,76398,0,2023-08-17
2431,0,0,0,0,0,27731753,544000,9000,0,0,553000,74424,0,2023-08-18
2431,0,0,0,0,0,27731753,553000,0,0,0,553000,67641,0,2023-08-21
2431,0,0,0,0,0,27731753,553000,0,0,0,553000,64189,0,2023-08-22
2431,0,0,0,0,0,27731753,553000,64000,0,0,617000,65016,0,2023-08-23
2431,0,0,0,0,0,27731753,617000,22000,0,0,639000,63744,0,2023-08-24
2431,0,0,0,0,0,27731753,639000,0,0,0,639000,60098,0,2023-08-25
2431,0,0,0,0,0,27731753,639000,0,0,0,639000,58369,0,2023-08-28
2431,0,0,0,0,0,27731753,639000,0,0,0,639000,56497,0,2023-08-29
2431,0,0,0,0,0,27731753,639000,0,17000,0,622000,53834,0,2023-08-30
2431,0,2000,0,0,2000,27731753,622000,0,0,0,622000,48537,0,2023-08-31
2431,2000,0,0,0,2000,27731753,622000,0,0,0,622000,47754,0,2023-09-01
2431,2000,0,1000,0,1000,27731753,622000,0,0,0,622000,46427,0,2023-09-04
2431,1000,0,0,0,1000,27731753,622000,1000,0,0,623000,45758,0,2023-09-05
2431,1000,0,0,0,1000,27731753,623000,0,0,0,623000,46681,0,2023-09-06
2431,1000,0,0,0,1000,27731753,623000,0,0,0,623000,45542,0,2023-09-07
2431,1000,0,0,0,1000,27731753,623000,0,0,0,623000,44840,0,2023-09-08
2431,1000,0,0,0,1000,27731753,623000,1000,1000,0,623000,40687,0,2023-09-11
2431,1000,0,0,0,1000,27731753,623000,3000,0,0,626000,41292,0,2023-09-12
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,40704,0,2023-09-13
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,35726,0,2023-09-14
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,36234,0,2023-09-15
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,35584,0,2023-09-18
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,34762,0,2023-09-19
2431,1000,0,0,0,1000,27731753,626000,0,0,0,626000,33842,0,2023-09-20
2431,1000,0,1000,0,0,27731753,626000,0,0,0,626000,32801,0,2023-09-21
2431,0,0,0,0,0,27731753,626000,3000,0,0,629000,32757,0,2023-09-22
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,32333,0,2023-09-25
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,32273,0,2023-09-26
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,32153,0,2023-09-27
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,32800,0,2023-09-28
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,33739,0,2023-10-02
2431,0,0,0,0,0,27731753,629000,0,0,0,629000,33997,0,2023-10-03
