stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
2301,1907000,160000,159000,0,1908000,592120258,32593034,4365000,12000,0,36946034,12108241,0,2023-07-17
2301,1908000,245000,403000,0,1750000,592120258,36946034,582000,0,0,37528034,12954653,0,2023-07-18
2301,1750000,256000,255000,0,1751000,592120258,37528034,6109000,133000,0,43504034,13305322,0,2023-07-19
2301,1751000,145000,188000,0,1708000,592120258,43504034,2006000,650000,0,44860034,13615664,0,2023-07-20
2301,1708000,302000,325000,0,1685000,592120258,44860034,5612000,757000,0,49715034,14260055,0,2023-07-21
2301,1685000,142000,130000,3000,1694000,592120258,49715034,7913000,505000,0,57123034,15147973,0,2023-07-24
2301,1694000,424000,208000,0,1910000,592120258,57123034,4972000,567000,0,61528034,16128488,0,2023-07-25
2301,1910000,908000,388000,0,2430000,592120258,61528034,986000,424953,0,62089081,16654347,0,2023-07-26
2301,2430000,185000,305000,1000,2309000,592120258,62089081,2125000,807000,0,63407081,17097417,0,2023-07-27
2301,2309000,978000,650000,0,2637000,592120258,63407081,2609000,3234000,0,62782081,17952241,0,2023-07-28
2301,2637000,379000,972000,1000,2043000,592120258,62782081,5725000,1379000,0,67128081,19801996,0,2023-07-31
2301,2043000,516000,223000,0,2336000,592120258,67128081,2756000,1120000,0,68764081,20206458,0,2023-08-01
2301,2336000,2917000,993000,5000,4255000,592120258,68764081,4223000,80000,0,72907081,20866490,0,2023-08-02
2301,4255000,460000,3063000,10000,1642000,592120258,72907081,4565000,237000,0,77235081,21616744,0,2023-08-04
2301,1642000,494000,511000,1000,1624000,592120258,77235081,2496000,0,0,79731081,22601073,0,2023-08-07
2301,1624000,462000,710000,1000,1375000,592120258,79731081,1906000,5958000,0,75679081,23263714,0,2023-08-08
2301,1375000,167000,487000,4000,1051000,592120258,75679081,1102000,1236000,0,75545081,23563747,0,2023-08-09
2301,1051000,0,1031000,1000,19000,592120258,75545081,823000,2820000,0,73548081,23952804,0,2023-08-10
2301,19000,0,0,19000,0,592120258,73548081,2698000,3948000,0,72298081,24153336,0,2023-08-11
2301,0,0,0,0,0,592120258,72298081,772000,463000,0,72607081,24275747,0,2023-08-14
2301,0,0,0,0,0,592120258,72607081,1390000,1665000,0,72332081,24271980,0,2023-08-15
2301,0,180000,0,0,180000,592120258,72332081,162000,371000,0,72123081,24046566,0,2023-08-16
2301,180000,80000,34000,0,226000,592120258,72123081,1126000,0,0,73249081,24184211,0,2023-08-17
2301,226000,338000,73000,0,491000,592120258,73249081,826000,22015000,0,52060081,24288904,0,2023-08-18
2301,491000,277000,119000,0,649000,592120258,52060081,101000,1444000,0,50717081,24299691,0,2023-08-21
2301,649000,366000,172000,0,843000,592120258,50717081,568000,8521000,0,42764081,24687225,0,2023-08-22
2301,843000,83000,187000,0,739000,592120258,42764081,1911000,3002000,0,41673081,24417232,0,2023-08-23
2301,739000,258000,246000,0,751000,592120258,41673081,2282000,2138000,0,41817081,24202635,0,2023-08-24
2301,751000,197000,307000,0,641000,592120258,41817081,709000,422000,0,42104081,23441071,0,2023-08-25
2301,641000,384000,293000,0,732000,592120258,42104081,2103000,546000,0,43661081,22558358,0,2023-08-28
2301,732000,273000,60000,0,945000,592120258,43661081,490000,1157000,0,42994081,21853786,0,2023-08-29
2301,945000,121000,328000,0,738000,592088058,42994081,522000,2387000,0,41129081,21140744,0,2023-08-30
2301,738000,200000,256000,0,682000,592088058,41129081,419000,10000,0,41538081,20979881,0,2023-08-31
2301,682000,219000,234000,1000,666000,592088058,41538081,484000,689000,0,41333081,20855691,0,2023-09-01
2301,666000,52000,122000,0,596000,592088058,41333081,243000,0,0,41576081,20294178,0,2023-09-04
2301,596000,93000,197000,0,492000,592088058,41576081,2261000,858000,0,42979081,19611368,0,2023-09-05
2301,492000,58000,56000,0,494000,592088058,42979081,221000,2598000,0,40602081,18622606,0,2023-09-06
2301,494000,77000,27000,0,544000,592088058,40602081,158000,3416208,0,37343873,17984704,0,2023-09-07
2301,544000,120000,56000,0,608000,592088058,37343873,1516000,4336000,0,34523873,17569004,0,2023-09-08
2301,608000,384000,283000,0,709000,592088058,34523873,677000,0,0,35200873,16810694,0,2023-09-11
2301,709000,136000,217000,0,628000,592088058,35200873,542000,61000,0,35681873,14886320,0,2023-09-12
2301,628000,62000,150000,0,540000,592088058,35681873,813000,1555792,0,34939081,14065721,0,2023-09-13
2301,540000,111000,92000,0,559000,592088058,34939081,663000,6000,0,35596081,13282994,0,2023-09-14
2301,559000,169000,71000,0,657000,592088058,35596081,2914000,0,0,38510081,12765492,0,2023-09-15
2301,657000,90000,257000,0,490000,592088058,38510081,3287000,678000,0,41119081,11884251,0,2023-09-18
2301,490000,97000,90000,0,497000,592088058,41119081,1924000,2926000,0,40117081,11209997,0,2023-09-19
2301,497000,108000,71000,1000,533000,592088058,40117081,217000,667000,0,39667081,10980720,0,2023-09-20
2301,533000,59000,80000,6000,506000,592088058,39667081,1204000,878000,0,39993081,10610874,0,2023-09-21
2301,506000,44000,82000,0,468000,592088058,39993081,2396000,1507000,0,40882081,10456351,0,2023-09-22
2301,468000,25000,21000,4000,468000,592088058,40882081,184000,148000,0,40918081,10268619,0,2023-09-25
2301,468000,31000,17000,0,482000,592088058,40918081,121000,1587000,0,39452081,9924648,0,2023-09-26
2301,482000,13000,58000,0,437000,592088058,39452081,325000,3116000,0,36661081,9644287,0,2023-09-27
2301,437000,18000,57000,0,398000,592088058,36661081,222000,60000,0,36823081,9429579,0,2023-09-28
2301,398000,387000,105000,1000,679000,592088058,36823081,1339000,195000,0,37967081,9264605,0,2023-10-02
2301,679000,74000,77000,0,676000,592088058,37967081,233000,652000,0,37548081,9088734,0,2023-10-03
2301,676000,88000,101000,0,663000,592088058,37548081,228000,320000,0,37456081,8555849,0,2023-10-04
2301,663000,17000,21000,0,659000,592088058,37456081,423000,2268000,0,35611081,8334663,0,2023-10-05
2301,659000,9000,37000,0,631000,592088058,35611081,1155000,1144000,0,35622081,7797997,0,2023-10-06
2301,631000,44000,20000,0,655000,592088058,35622081,537000,643000,0,35516081,7764812,0,2023-10-11
2301,655000,327000,381000,0,601000,592088058,35516081,290000,1605384,0,34200697,7561851,0,2023-10-12
2301,601000,109000,388000,0,322000,592088058,34200697,1486000,431480,0,35255217,7669760,0,2023-10-13
2301,322000,50000,31000,2000,339000,592088058,35255217,541000,798000,0,34998217,7527654,0,2023-10-16
2301,339000,376000,93000,0,622000,592088058,34998217,3848000,13851000,0,24995217,7470738,0,2023-10-17
2301,622000,127000,387000,0,362000,592088058,24995217,3630000,1690000,0,26935217,7520079,0,2023-10-18
2301,362000,86000,72000,0,376000,592088058,26935217,364000,1340000,0,25959217,7425870,0,2023-10-19
2301,376000,293000,73000,0,596000,592088058,25959217,457000,13000,0,26403217,7362672,0,2023-10-20
2301,596000,23000,274000,0,345000,592088058,26403217,992000,0,0,27395217,7399746,0,2023-10-23
2301,345000,58000,56000,0,347000,592088058,27395217,619000,1200000,0,26814217,7479464,0,2023-10-24
2301,347000,22000,36000,0,333000,592088058,26814217,571000,3477000,0,23908217,7439518,0,2023-10-25
2301,333000,68000,36000,0,365000,592088058,23908217,427000,1686000,0,22649217,7201890,0,2023-10-26
2301,365000,52000,31000,0,386000,592088058,22649217,1179000,1796939,0,22031278,7025466,0,2023-10-27
2301,386000,58000,46000,0,398000,592088058,22031278,2753000,1893000,0,22891278,6891653,0,2023-10-30
2301,398000,394000,154000,0,638000,592088058,22891278,3766000,553000,0,26104278,7101402,0,2023-10-31
2301,638000,216000,310000,0,544000,592088058,26104278,1249000,1281950,0,26071328,6840039,0,2023-11-01
2301,544000,127000,120000,0,551000,592088058,26071328,1373000,161000,0,27283328,6757632,0,2023-11-02
