stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
4755,12000,3000,9000,0,6000,25176500,1385236,15000,2000,0,1398236,278772,0,2023-07-17
4755,6000,6000,2000,0,10000,25176500,1398236,24000,0,0,1422236,325280,0,2023-07-18
4755,10000,3000,8000,0,5000,25176500,1422236,14000,0,0,1436236,329295,0,2023-07-19
4755,5000,3000,0,0,8000,25176500,1436236,18000,0,0,1454236,338188,0,2023-07-20
4755,8000,14000,2000,0,20000,25176500,1454236,17000,0,0,1471236,352561,0,2023-07-21
4755,20000,0,2000,0,18000,25176500,1471236,25000,0,0,1496236,357910,0,2023-07-24
4755,18000,3000,0,0,21000,25176500,1496236,15000,7000,0,1504236,361108,0,2023-07-25
4755,21000,0,14000,0,7000,25176500,1504236,23000,0,0,1527236,365998,0,2023-07-26
4755,7000,4000,0,0,11000,25176500,1527236,14000,0,0,1541236,365948,0,2023-07-27
4755,11000,13000,5000,0,19000,25176500,1541236,10000,0,0,1551236,373561,0,2023-07-28
4755,19000,0,3000,0,16000,25176500,1551236,12000,3000,0,1560236,388533,0,2023-07-31
4755,16000,2000,6000,0,12000,25176500,1560236,2000,0,0,1562236,380556,0,2023-08-01
4755,12000,3000,9000,0,6000,25176500,1562236,11000,0,0,1573236,357867,0,2023-08-02
4755,6000,2000,0,0,8000,25176500,1573236,10000,0,0,1583236,353094,0,2023-08-04
4755,8000,11000,2000,0,17000,25176500,1583236,9000,0,0,1592236,353382,0,2023-08-07
4755,17000,0,3000,0,14000,25176500,1592236,42000,75000,0,1559236,351296,0,2023-08-08
4755,14000,0,0,0,14000,25176500,1559236,31000,17000,0,1573236,351609,0,2023-08-09
4755,14000,3000,12000,0,5000,25176500,1573236,24000,0,0,1597236,355473,0,2023-08-10
4755,5000,0,0,0,5000,25176500,1597236,2000,9000,0,1590236,353767,0,2023-08-11
4755,5000,0,1000,0,4000,25176500,1590236,2000,9000,0,1583236,354818,0,2023-08-14
4755,4000,0,0,0,4000,25176500,1583236,0,0,0,1583236,353434,0,2023-08-15
4755,4000,0,1000,0,3000,25176500,1583236,11000,27000,0,1567236,350989,0,2023-08-16
4755,3000,7000,1000,0,9000,25176500,1567236,32000,0,0,1599236,341202,0,2023-08-17
4755,9000,0,3000,0,6000,25176500,1599236,30000,7000,0,1622236,335180,0,2023-08-18
4755,6000,10000,3000,0,13000,25176500,1622236,4000,0,0,1626236,332198,0,2023-08-21
4755,13000,1000,0,0,14000,25176500,1626236,7000,0,0,1633236,330247,0,2023-08-22
4755,14000,3000,0,0,17000,25176500,1633236,10000,0,0,1643236,316964,0,2023-08-23
4755,17000,0,2000,0,15000,25176500,1643236,22000,0,0,1665236,306360,0,2023-08-24
4755,15000,5000,0,0,20000,25176500,1665236,10000,0,0,1675236,298756,0,2023-08-25
4755,20000,2000,0,0,22000,25176500,1675236,11000,0,0,1686236,294966,0,2023-08-28
4755,22000,2000,0,0,24000,25176500,1686236,2000,0,0,1688236,275547,0,2023-08-29
4755,24000,0,0,0,24000,25176500,1688236,19000,0,0,1707236,228472,0,2023-08-30
4755,24000,0,2000,0,22000,25176500,1707236,4000,0,0,1711236,221829,0,2023-08-31
4755,22000,0,5000,0,17000,25176500,1711236,2000,20000,0,1693236,212025,0,2023-09-01
4755,17000,0,0,0,17000,25176500,1693236,3000,0,0,1696236,194428,0,2023-09-04
4755,17000,0,0,0,17000,25176500,1696236,6000,0,0,1702236,188193,0,2023-09-05
4755,17000,0,0,0,17000,25176500,1702236,8000,7000,0,1703236,175565,0,2023-09-06
4755,17000,0,0,0,17000,25176500,1703236,5000,16000,0,1692236,168233,0,2023-09-07
4755,17000,0,0,0,17000,25176500,1692236,8000,19000,0,1681236,161247,0,2023-09-08
4755,17000,0,6000,0,11000,25176500,1681236,37000,0,0,1718236,132517,0,2023-09-11
4755,11000,0,2000,0,9000,25176500,1718236,48000,2000,0,1764236,93798,0,2023-09-12
4755,9000,0,0,0,9000,25176500,1764236,2000,0,0,1766236,81429,0,2023-09-13
4755,9000,0,0,0,9000,25176500,1766236,0,3000,0,1763236,69661,0,2023-09-14
4755,9000,0,0,0,9000,25176500,1763236,5000,56000,0,1712236,65697,0,2023-09-15
4755,9000,2000,0,0,11000,25176500,1712236,2000,0,0,1714236,59956,0,2023-09-18
4755,11000,1000,0,0,12000,25176500,1714236,2000,0,0,1716236,56597,0,2023-09-19
4755,12000,0,0,0,12000,25176500,1716236,0,0,0,1716236,52777,0,2023-09-20
4755,12000,1000,0,0,13000,25176500,1716236,8000,0,0,1724236,47842,0,2023-09-21
4755,13000,0,6000,0,7000,25176500,1724236,0,14000,0,1710236,46488,0,2023-09-22
4755,7000,0,0,0,7000,25176500,1710236,2000,8000,0,1704236,43344,0,2023-09-25
4755,7000,0,0,0,7000,25176500,1704236,10000,0,0,1714236,42008,0,2023-09-26
4755,7000,0,1000,0,6000,25176500,1714236,5000,0,0,1719236,39808,0,2023-09-27
4755,6000,1000,0,0,7000,25176500,1719236,7000,15000,0,1711236,38521,0,2023-09-28
4755,7000,0,0,0,7000,25176500,1711236,10000,0,0,1721236,37517,0,2023-10-02
4755,7000,0,0,0,7000,25176500,1721236,6000,30000,0,1697236,36937,0,2023-10-03
4755,7000,0,5000,0,2000,25176500,1697236,4000,35000,0,1666236,36091,0,2023-10-04
4755,2000,0,0,0,2000,25176500,1666236,0,0,0,1666236,36620,0,2023-10-05
4755,2000,0,0,0,2000,25176500,1666236,0,10000,0,1656236,35925,0,2023-10-06
4755,2000,0,1000,0,1000,25176500,1656236,26000,12000,0,1670236,36669,0,2023-10-11
4755,1000,0,0,0,1000,25176500,1670236,8000,0,0,1678236,36366,0,2023-10-12
4755,1000,0,1000,0,0,25176500,1678236,9000,0,0,1687236,36661,0,2023-10-13
4755,0,0,0,0,0,25176500,1687236,26000,5000,0,1708236,36876,0,2023-10-16
4755,0,0,0,0,0,25176500,1708236,3000,35000,0,1676236,37495,0,2023-10-17
4755,0,1000,0,0,1000,25176500,1676236,9000,8000,0,1677236,40808,0,2023-10-18
4755,1000,0,0,0,1000,25176500,1677236,0,6000,0,1671236,39721,0,2023-10-19
4755,1000,0,1000,0,0,25176500,1671236,0,29000,0,1642236,38360,0,2023-10-20
4755,0,0,0,0,0,25176500,1642236,4000,0,0,1646236,47121,0,2023-10-23
4755,0,2000,0,0,2000,25176500,1646236,0,2000,0,1644236,51684,0,2023-10-24
4755,2000,1000,0,0,3000,25176500,1644236,0,24000,0,1620236,54688,0,2023-10-25
4755,3000,1000,0,0,4000,25176500,1620236,2000,9000,0,1613236,55396,0,2023-10-26
4755,4000,0,0,0,4000,25176500,1613236,2000,0,0,1615236,56520,0,2023-10-27
4755,4000,1000,0,0,5000,25176500,1615236,7000,8000,0,1614236,57256,0,2023-10-30
4755,5000,0,1000,0,4000,25176500,1614236,2000,0,0,1616236,57827,0,2023-10-31
4755,4000,1000,0,0,5000,25176500,1616236,2000,0,0,1618236,58555,0,2023-11-01
4755,5000,0,0,0,5000,25176500,1618236,0,0,0,1618236,58545,0,2023-11-02
4755,5000,2000,0,0,7000,25176500,1618236,0,0,0,1618236,57891,0,2023-11-03
4755,7000,0,1000,0,6000,25176500,1618236,0,93000,0,1525236,58036,0,2023-11-06
4755,6000,0,0,0,6000,25176500,1525236,0,0,0,1525236,57208,0,2023-11-07
4755,6000,0,0,0,6000,25176500,1525236,0,10000,0,1515236,58170,0,2023-11-08
4755,6000,0,0,0,6000,25176500,1515236,0,0,0,1515236,59274,0,2023-11-09
4755,6000,0,0,0,6000,25176500,1515236,0,8000,0,1507236,60765,0,2023-11-10
4755,6000,0,0,0,6000,25176500,1507236,0,56000,0,1451236,61578,0,2023-11-13
4755,6000,0,0,0,6000,25176500,1451236,0,22000,0,1429236,61056,0,2023-11-14
4755,6000,1000,0,0,7000,25176500,1429236,0,43000,0,1386236,62787,0,2023-11-15
4755,7000,0,2000,0,5000,25176500,1386236,0,28000,0,1358236,64459,0,2023-11-16
4755,5000,1000,0,0,6000,25176500,1358236,8000,38000,0,1328236,64936,0,2023-11-17
4755,6000,0,0,0,6000,25176500,1328236,0,2000,0,1326236,64253,0,2023-11-20
4755,6000,0,3000,0,3000,25176500,1326236,5000,26000,0,1305236,64250,0,2023-11-21
4755,3000,1000,0,0,4000,25176500,1305236,1000,10000,0,1296236,64018,0,2023-11-22
4755,4000,0,1000,0,3000,25176500,1296236,0,16000,0,1280236,63871,0,2023-11-23
4755,3000,0,0,0,3000,25176500,1280236,14000,26000,0,1268236,63852,0,2023-11-24
4755,3000,0,0,0,3000,25176500,1268236,1000,42000,0,1227236,63324,0,2023-11-27
4755,3000,0,1000,0,2000,25176500,1227236,1000,29000,0,1199236,63390,0,2023-11-28
4755,2000,0,0,0,2000,25176500,1199236,41000,3000,0,1237236,61333,0,2023-11-29
4755,2000,0,0,0,2000,25176500,1237236,0,6000,0,1231236,63921,0,2023-11-30
4755,2000,0,0,0,2000,25176500,1231236,0,3000,0,1228236,64527,0,2023-12-01
4755,2000,0,0,0,2000,25176500,1228236,0,3000,0,1225236,54766,0,2023-12-04
4755,2000,0,0,0,2000,25176500,1225236,1000,69000,0,1157236,49856,0,2023-12-05
4755,2000,0,0,0,2000,25176500,1157236,0,0,0,1157236,47848,0,2023-12-06
4755,2000,0,0,0,2000,25176500,1157236,0,2000,0,1155236,47994,0,2023-12-07
4755,2000,0,0,0,2000,25176500,1155236,1000,29000,0,1127236,46891,0,2023-12-08
4755,2000,0,0,0,2000,25176500,1127236,0,0,0,1127236,45913,0,2023-12-11
4755,2000,0,0,0,2000,25176500,1127236,0,0,0,1127236,44913,0,2023-12-12
4755,2000,0,0,0,2000,25176500,1127236,3000,13000,0,1117236,43902,0,2023-12-13
4755,2000,0,0,0,2000,25176500,1117236,0,14000,0,1103236,45154,0,2023-12-14
4755,2000,0,0,0,2000,25176500,1103236,3000,0,0,1106236,46152,0,2023-12-15
4755,2000,0,0,0,2000,25176500,1106236,0,0,0,1106236,46075,0,2023-12-18
4755,2000,0,0,0,2000,25176500,1106236,10000,7000,0,1109236,47009,0,2023-12-19
4755,2000,0,0,0,2000,25176500,1109236,2000,0,0,1111236,45975,0,2023-12-20
4755,2000,0,0,0,2000,25176500,1111236,4000,26000,0,1089236,45094,0,2023-12-21
4755,2000,0,0,0,2000,25176500,1089236,3000,1000,0,1091236,44119,0,2023-12-22
4755,2000,0,0,0,2000,25176500,1091236,2000,0,0,1093236,43357,0,2023-12-25
4755,2000,0,0,0,2000,25176500,1093236,1000,0,0,1094236,43071,0,2023-12-26
4755,2000,0,0,0,2000,25176500,1094236,1000,11000,0,1084236,41084,0,2023-12-27
4755,2000,1000,0,0,3000,25176500,1084236,1000,11000,0,1074236,39917,0,2023-12-28
4755,3000,0,0,0,3000,25176500,1074236,1000,6000,0,1069236,39738,0,2023-12-29
4755,3000,0,1000,0,2000,25176500,1069236,2000,0,0,1071236,40303,0,2024-01-02
4755,2000,1000,1000,0,2000,25176500,1071236,7000,16000,0,1062236,41705,0,2024-01-03
4755,2000,0,1000,0,1000,25176500,1062236,4000,26000,0,1040236,42152,0,2024-01-04
4755,1000,1000,0,0,2000,25176500,1040236,38000,1000,0,1077236,53199,0,2024-01-05
4755,2000,0,0,0,2000,25176500,1077236,23000,2000,0,1098236,56358,0,2024-01-08
4755,2000,2000,1000,0,3000,25176500,1098236,14000,5000,0,1107236,57730,0,2024-01-09
4755,3000,1000,1000,0,3000,25176500,1107236,15000,1000,0,1121236,57968,0,2024-01-10
4755,3000,1000,0,0,4000,25176500,1121236,21000,9000,0,1133236,56972,0,2024-01-11
4755,4000,0,1000,0,3000,25176500,1133236,0,5000,0,1128236,54748,0,2024-01-12
4755,3000,0,0,0,3000,25176500,1128236,2000,2000,0,1128236,54925,0,2024-01-15
4755,3000,0,0,0,3000,25176500,1128236,6000,9000,0,1125236,54937,0,2024-01-16
4755,3000,0,0,0,3000,25176500,1125236,5000,34000,0,1096236,54590,0,2024-01-17
4755,3000,1000,0,0,4000,25176500,1096236,8000,1000,0,1103236,53513,0,2024-01-18
4755,4000,0,0,0,4000,25176500,1103236,5000,0,0,1108236,51948,0,2024-01-19
4755,4000,0,0,0,4000,25176500,1108236,1000,0,0,1109236,51624,0,2024-01-22
4755,4000,0,1000,0,3000,25176500,1109236,4000,4000,0,1109236,52422,0,2024-01-23
4755,3000,0,0,0,3000,25176500,1109236,1000,0,0,1110236,54210,0,2024-01-24
4755,3000,0,0,0,3000,25176500,1110236,9000,0,0,1119236,66582,0,2024-01-25
4755,3000,1000,0,0,4000,25176500,1119236,26000,0,0,1145236,74585,0,2024-01-26
4755,4000,0,0,0,4000,25176500,1145236,1000,0,0,1146236,75760,0,2024-01-29
4755,4000,0,0,0,4000,25176500,1146236,3000,61000,0,1088236,76646,0,2024-01-30
4755,4000,0,1000,0,3000,25176500,1088236,4000,0,0,1092236,77433,0,2024-01-31
4755,3000,0,0,0,3000,25176500,1092236,3000,10000,0,1085236,77899,0,2024-02-01
4755,3000,0,0,0,3000,25176500,1085236,1000,17000,0,1069236,83155,0,2024-02-02
4755,3000,0,0,0,3000,25176500,1069236,2000,17000,0,1054236,85060,0,2024-02-05
4755,3000,0,0,0,3000,25176500,1054236,2000,0,0,1056236,91442,0,2024-02-15
4755,3000,1000,1000,0,3000,25176500,1056236,2000,11000,0,1047236,99674,0,2024-02-16
4755,3000,1000,0,0,4000,25176500,1047236,6000,68000,0,985236,107424,0,2024-02-19
4755,4000,0,1000,0,3000,25176500,985236,5000,22000,0,968236,109441,0,2024-02-20
4755,3000,0,0,0,3000,25176500,968236,0,2000,0,966236,112003,0,2024-02-21
4755,3000,0,0,0,3000,25176500,966236,0,1000,0,965236,113321,0,2024-02-22
4755,3000,0,0,0,3000,25176500,965236,13000,17000,0,961236,129432,0,2024-02-23
4755,3000,1000,0,0,4000,25176500,961236,86000,3000,0,1044236,165931,0,2024-02-26
4755,4000,25000,0,0,29000,25176500,1044236,132000,0,0,1176236,238800,0,2024-02-27
4755,29000,1000,8000,0,22000,25176500,1176236,30000,0,0,1206236,255779,0,2024-02-29
4755,22000,3000,7000,4000,14000,25176500,1206236,89000,5000,0,1290236,267114,0,2024-03-01
4755,14000,2000,3000,0,13000,25176500,1290236,11000,0,0,1301236,305738,0,2024-03-04
4755,13000,1000,2000,0,12000,25176500,1301236,60000,0,0,1361236,319620,0,2024-03-05
4755,12000,0,0,0,12000,25176500,1361236,19000,4000,0,1376236,333375,0,2024-03-06
4755,12000,2000,4000,0,10000,25176500,1376236,25000,0,0,1401236,353880,0,2024-03-07
4755,10000,3000,7000,0,6000,25176500,1401236,5000,2000,0,1404236,367045,0,2024-03-08
4755,6000,3000,2000,0,7000,25176500,1404236,0,25000,0,1379236,371859,0,2024-03-11
4755,7000,0,1000,0,6000,25176500,1379236,0,0,0,1379236,376139,0,2024-03-12
4755,6000,0,0,0,6000,25176500,1379236,4000,0,0,1383236,380023,0,2024-03-13
4755,6000,0,4000,0,2000,25176500,1383236,4000,0,0,1387236,383201,0,2024-03-14
4755,2000,2000,0,0,4000,25176500,1387236,0,0,0,1387236,385141,0,2024-03-15
4755,4000,3000,1000,0,6000,25176500,1387236,7000,7000,0,1387236,387163,0,2024-03-18
