stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
2033,34000,1000,0,0,35000,20173634,285000,0,0,0,285000,31462,0,2023-07-17
2033,35000,7000,0,0,42000,20173634,285000,0,0,0,285000,32700,0,2023-07-18
2033,42000,0,0,0,42000,20173634,285000,0,0,0,285000,31290,0,2023-07-19
2033,42000,0,0,0,42000,20173634,285000,0,0,0,285000,31377,0,2023-07-20
2033,42000,1000,0,0,43000,20173634,285000,1000,0,0,286000,31293,0,2023-07-21
2033,43000,0,0,0,43000,20173634,286000,0,0,0,286000,31423,0,2023-07-24
2033,43000,0,0,0,43000,20173634,286000,0,0,0,286000,30909,0,2023-07-25
2033,43000,0,0,0,43000,20173634,286000,3000,0,0,289000,31307,0,2023-07-26
2033,43000,0,10000,0,33000,20173634,289000,0,0,0,289000,31359,0,2023-07-27
2033,33000,0,26000,0,7000,20173634,289000,0,0,0,289000,32109,0,2023-07-28
2033,7000,0,0,0,7000,20173634,289000,0,0,0,289000,32651,0,2023-07-31
2033,7000,0,0,0,7000,20173634,289000,0,0,0,289000,32331,0,2023-08-01
2033,7000,0,0,0,7000,20173634,289000,1000,0,0,290000,36777,0,2023-08-02
2033,7000,0,0,0,7000,20173634,290000,0,0,0,290000,36660,0,2023-08-04
2033,7000,0,0,0,7000,20173634,290000,0,0,0,290000,35360,0,2023-08-07
2033,7000,0,0,0,7000,20173634,290000,3000,0,0,293000,34939,0,2023-08-08
2033,7000,0,0,0,7000,20173634,293000,0,0,0,293000,34914,0,2023-08-09
2033,7000,0,0,0,7000,20173634,293000,0,0,0,293000,34563,0,2023-08-10
2033,7000,0,0,0,7000,20173634,293000,0,3000,0,290000,35034,0,2023-08-11
2033,7000,2000,0,0,9000,20173634,290000,0,0,0,290000,37404,0,2023-08-14
2033,9000,0,2000,0,7000,20173634,290000,0,0,0,290000,37563,0,2023-08-15
2033,7000,0,0,0,7000,20173634,290000,0,0,0,290000,37738,0,2023-08-16
2033,7000,0,0,0,7000,20173634,290000,0,0,0,290000,37569,0,2023-08-17
2033,7000,26000,0,0,33000,20173634,290000,0,0,0,290000,37157,0,2023-08-18
2033,33000,0,0,0,33000,20173634,290000,0,0,0,290000,37084,0,2023-08-21
2033,33000,0,0,0,33000,20173634,290000,0,0,0,290000,35871,0,2023-08-22
2033,33000,0,0,0,33000,20173634,290000,0,0,0,290000,34051,0,2023-08-23
2033,33000,0,0,0,33000,20173634,290000,0,0,0,290000,32839,0,2023-08-24
2033,33000,0,0,0,33000,20173634,290000,0,0,0,290000,32365,0,2023-08-25
2033,33000,0,1000,0,32000,20173634,290000,0,0,0,290000,32365,0,2023-08-28
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,31891,0,2023-08-29
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29851,0,2023-08-30
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29601,0,2023-08-31
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29230,0,2023-09-01
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29560,0,2023-09-04
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29010,0,2023-09-05
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,29570,0,2023-09-06
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,27850,0,2023-09-07
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,25941,0,2023-09-08
2033,32000,0,0,0,32000,20173634,290000,0,0,0,290000,24819,0,2023-09-11
2033,32000,0,1000,0,31000,20173634,290000,0,0,0,290000,24056,0,2023-09-12
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,24335,0,2023-09-13
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,19401,0,2023-09-14
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,19602,0,2023-09-15
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,19662,0,2023-09-18
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,20045,0,2023-09-19
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,19659,0,2023-09-20
2033,31000,0,0,0,31000,20173634,290000,0,0,0,290000,19499,0,2023-09-21
2033,31000,7000,25000,0,13000,20173634,290000,2000,48000,0,244000,19556,0,2023-09-22
2033,13000,0,7000,0,6000,20173634,244000,0,0,0,244000,22820,0,2023-09-25
2033,6000,0,0,0,6000,20173634,244000,4000,0,0,248000,22920,0,2023-09-26
2033,6000,0,0,0,6000,20173634,248000,0,0,0,248000,22611,0,2023-09-27
2033,6000,0,0,0,6000,20173634,248000,0,0,0,248000,22800,0,2023-09-28
2033,6000,0,0,0,6000,20173634,248000,0,0,0,248000,22666,0,2023-10-02
2033,6000,0,0,0,6000,20173634,248000,0,0,0,248000,21946,0,2023-10-03
2033,6000,0,0,0,6000,20173634,248000,2000,0,0,250000,22168,0,2023-10-04
2033,6000,0,0,0,6000,20173634,250000,0,20000,0,230000,22299,0,2023-10-05
2033,6000,23000,0,0,29000,20173634,230000,0,0,0,230000,23037,0,2023-10-06
2033,29000,0,0,0,29000,20173634,230000,0,0,0,230000,23691,0,2023-10-11
2033,29000,0,0,0,29000,20173634,230000,0,0,0,230000,24607,0,2023-10-12
2033,29000,0,0,0,29000,20173634,230000,0,0,0,230000,25049,0,2023-10-13
2033,29000,0,0,0,29000,20173634,230000,0,0,0,230000,25980,0,2023-10-16
2033,29000,0,0,0,29000,20173634,230000,0,0,0,230000,26364,0,2023-10-17
2033,29000,0,0,0,29000,20173634,230000,0,6000,0,224000,26276,0,2023-10-18
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,25679,0,2023-10-19
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,25599,0,2023-10-20
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,24669,0,2023-10-23
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,24240,0,2023-10-24
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,25353,0,2023-10-25
2033,29000,0,0,0,29000,20173634,224000,0,0,0,224000,26266,0,2023-10-26
2033,29000,0,23000,0,6000,20173634,224000,0,0,0,224000,26994,0,2023-10-27
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,26364,0,2023-10-30
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,26313,0,2023-10-31
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,25571,0,2023-11-01
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,24843,0,2023-11-02
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,24889,0,2023-11-03
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,25227,0,2023-11-06
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,25104,0,2023-11-07
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,24043,0,2023-11-08
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,18457,0,2023-11-09
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,18095,0,2023-11-10
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,17816,0,2023-11-13
2033,6000,0,0,0,6000,20173634,224000,0,0,0,224000,17576,0,2023-11-14
2033,6000,3000,0,0,9000,20173634,224000,0,0,0,224000,16643,0,2023-11-15
2033,9000,0,0,0,9000,20173634,224000,0,0,0,224000,17874,0,2023-11-16
2033,9000,0,0,0,9000,20173634,224000,0,0,0,224000,17454,0,2023-11-17
2033,9000,0,0,0,9000,20173634,224000,0,0,0,224000,18047,0,2023-11-20
2033,9000,0,0,0,9000,20173634,224000,0,1000,0,223000,23548,0,2023-11-21
2033,9000,2000,0,0,11000,20173634,223000,0,0,0,223000,22858,0,2023-11-22
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,21605,0,2023-11-23
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,21346,0,2023-11-24
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20326,0,2023-11-27
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20120,0,2023-11-28
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20544,0,2023-11-29
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20552,0,2023-11-30
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20693,0,2023-12-01
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,21011,0,2023-12-04
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,21201,0,2023-12-05
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20138,0,2023-12-06
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,19910,0,2023-12-07
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,18969,0,2023-12-08
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,19513,0,2023-12-11
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20009,0,2023-12-12
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,20266,0,2023-12-13
2033,11000,0,0,0,11000,20173634,223000,0,0,0,223000,21036,0,2023-12-14
2033,11000,1000,0,0,12000,20173634,223000,0,0,0,223000,47196,0,2023-12-15
2033,12000,3000,1000,0,14000,20173634,223000,4000,0,0,227000,77523,0,2023-12-18
2033,14000,30000,0,0,44000,20173634,227000,0,0,0,227000,114375,0,2023-12-19
2033,44000,143000,6000,0,181000,20173634,227000,2000,0,0,229000,183603,0,2023-12-20
2033,181000,16000,40000,0,157000,20173634,229000,1000,4000,0,226000,274463,0,2023-12-21
2033,157000,4000,98000,0,63000,20173634,226000,2000,0,0,228000,297176,0,2023-12-22
2033,63000,46000,4000,0,105000,20173634,228000,20000,1000,0,247000,336153,0,2023-12-25
2033,105000,8000,5000,0,108000,20173634,247000,0,0,0,247000,362549,0,2023-12-26
2033,108000,0,25000,0,83000,20173634,247000,1000,0,0,248000,377798,0,2023-12-27
2033,83000,1000,7000,0,77000,20173634,248000,0,0,0,248000,383731,0,2023-12-28
2033,77000,0,6000,0,71000,20173634,248000,1000,0,0,249000,388087,0,2023-12-29
2033,71000,2000,20000,0,53000,20173634,249000,1000,0,0,250000,391057,0,2024-01-02
2033,53000,0,8000,0,45000,20173634,250000,4000,2000,0,252000,387204,0,2024-01-03
2033,45000,52000,6000,0,91000,20173634,252000,1000,0,0,253000,407142,0,2024-01-04
2033,91000,0,44000,0,47000,20173634,253000,1000,11000,0,243000,421644,0,2024-01-05
2033,47000,0,8000,0,39000,20173634,243000,0,1000,0,242000,424249,0,2024-01-08
2033,39000,5000,8000,6000,30000,20173634,242000,0,4000,0,238000,427671,0,2024-01-09
2033,30000,1000,5000,0,26000,20173634,238000,0,1000,0,237000,429230,0,2024-01-10
2033,26000,0,5000,0,21000,20173634,237000,0,0,0,237000,430441,0,2024-01-11
2033,21000,1000,0,0,22000,20173634,237000,1000,0,0,238000,437086,0,2024-01-12
