stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
2812,0,0,0,0,0,1253861646,6639326,55000,85000,0,6609326,1819370,0,2023-07-17
2812,0,5000,0,0,5000,1253861646,6609326,0,202257,0,6407069,2077801,0,2023-07-18
2812,5000,2000,0,0,7000,1253861646,6407069,195000,10000,0,6592069,2141220,0,2023-07-19
2812,7000,51000,0,0,58000,1253861646,6592069,59000,0,0,6651069,2158839,0,2023-07-20
2812,58000,35000,0,0,93000,1253861646,6651069,224000,0,0,6875069,2160639,0,2023-07-21
2812,93000,48000,0,0,141000,1253861646,6875069,0,279000,0,6596069,2173341,0,2023-07-24
2812,141000,24000,0,0,165000,1253861646,6596069,106000,534000,0,6168069,2174532,0,2023-07-25
2812,165000,26000,0,0,191000,1253861646,6168069,5000,0,0,6173069,2173139,0,2023-07-26
2812,191000,0,0,0,191000,1253861646,6173069,4000,0,0,6177069,2179917,0,2023-07-27
2812,191000,0,0,0,191000,1253861646,6177069,0,502000,0,5675069,2176252,0,2023-07-28
2812,191000,0,0,0,191000,1253861646,5675069,232000,0,0,5907069,2190958,0,2023-07-31
2812,191000,0,0,0,191000,1253861646,5907069,86000,4000,0,5989069,2164277,0,2023-08-01
2812,191000,0,0,0,191000,1253861646,5989069,239000,310000,0,5918069,2209031,0,2023-08-02
2812,191000,0,0,0,191000,1253861646,5918069,1000,280000,0,5639069,2215620,0,2023-08-04
2812,191000,0,0,0,191000,1253861646,5639069,0,0,0,5639069,2199162,0,2023-08-07
2812,191000,15000,0,0,206000,1253861646,5639069,240000,0,0,5879069,2179275,0,2023-08-08
2812,206000,25000,0,0,231000,1253861646,5879069,288000,0,0,6167069,2173376,0,2023-08-09
2812,231000,30000,0,0,261000,1253861646,6167069,78000,1000,0,6244069,2174456,0,2023-08-10
2812,261000,5000,0,0,266000,1253861646,6244069,23000,0,0,6267069,2167291,0,2023-08-11
2812,266000,1000,4000,0,263000,1253861646,6267069,230000,0,0,6497069,2105117,0,2023-08-14
2812,263000,2000,18000,0,247000,1253861646,6497069,329000,0,0,6826069,2073356,0,2023-08-15
2812,247000,0,39000,0,208000,1253861646,6826069,309000,0,0,7135069,2125771,0,2023-08-16
2812,208000,9000,4000,0,213000,1306523835,7135069,203000,0,0,7338069,2124496,0,2023-08-17
2812,213000,23000,5000,3000,228000,1306523835,7338069,150000,0,0,7488069,2069741,0,2023-08-18
2812,228000,1000,198000,0,31000,1306523835,7488069,0,0,0,7488069,2039664,0,2023-08-21
2812,31000,0,0,0,31000,1306523835,7488069,5000,0,0,7493069,1987819,0,2023-08-22
2812,31000,0,0,0,31000,1306523835,7493069,9000,86743,0,7415326,1955791,0,2023-08-23
2812,31000,0,0,1000,30000,1306523835,7415326,0,0,0,7415326,1914963,0,2023-08-24
2812,30000,0,1000,0,29000,1306523835,7415326,2000,0,0,7417326,1873782,0,2023-08-25
2812,29000,1000,0,0,30000,1306523835,7417326,0,0,0,7417326,1801159,0,2023-08-28
2812,30000,1000,0,0,31000,1306523835,7417326,21000,65000,0,7373326,1614277,0,2023-08-29
2812,31000,3000,0,0,34000,1306523835,7373326,43000,367000,0,7049326,1353852,0,2023-08-30
2812,34000,4000,2000,0,36000,1306523835,7049326,18000,0,0,7067326,1246427,0,2023-08-31
2812,36000,2000,0,0,38000,1306523835,7067326,65000,0,0,7132326,1227475,0,2023-09-01
2812,38000,0,0,0,38000,1306523835,7132326,24000,0,0,7156326,1214758,0,2023-09-04
2812,38000,1000,0,0,39000,1306523835,7156326,32000,116000,0,7072326,1172522,0,2023-09-05
2812,39000,0,0,0,39000,1306523835,7072326,159000,0,0,7231326,1170240,0,2023-09-06
2812,39000,1000,0,0,40000,1306523835,7231326,307000,0,0,7538326,1143874,0,2023-09-07
2812,40000,1000,0,0,41000,1306523835,7538326,205000,0,0,7743326,1121455,0,2023-09-08
2812,41000,1000,0,0,42000,1306523835,7743326,731000,0,0,8474326,1131929,0,2023-09-11
2812,42000,0,0,0,42000,1306523835,8474326,259000,856755,0,7876571,1097534,0,2023-09-12
2812,42000,0,0,0,42000,1306523835,7876571,3000,0,0,7879571,1088474,0,2023-09-13
2812,42000,0,0,0,42000,1306523835,7879571,1000,0,0,7880571,1037097,0,2023-09-14
2812,42000,0,0,0,42000,1306523835,7880571,200000,0,0,8080571,1036308,0,2023-09-15
2812,42000,0,0,0,42000,1306523835,8080571,134000,0,0,8214571,1039037,0,2023-09-18
2812,42000,0,0,0,42000,1306523835,8214571,41000,0,0,8255571,1026234,0,2023-09-19
2812,42000,0,0,0,42000,1306523835,8255571,0,0,0,8255571,1021700,0,2023-09-20
2812,42000,0,0,0,42000,1306523835,8255571,10000,1000,0,8264571,1031030,0,2023-09-21
2812,42000,0,0,0,42000,1306523835,8264571,507000,853000,0,7918571,1037111,0,2023-09-22
2812,42000,0,0,0,42000,1306523835,7918571,0,0,0,7918571,986051,0,2023-09-25
2812,42000,0,4000,0,38000,1306523835,7918571,405000,0,0,8323571,972347,0,2023-09-26
2812,38000,1000,0,0,39000,1306523835,8323571,96000,0,0,8419571,906177,0,2023-09-27
2812,39000,0,0,0,39000,1306523835,8419571,6000,0,0,8425571,879075,0,2023-09-28
2812,39000,0,36000,0,3000,1306523835,8425571,29000,0,0,8454571,849149,0,2023-10-02
2812,3000,0,0,0,3000,1306523835,8454571,20000,1000,0,8473571,839867,0,2023-10-03
2812,3000,0,0,0,3000,1306523835,8473571,375000,0,0,8848571,840894,0,2023-10-04
2812,3000,0,0,0,3000,1306523835,8848571,71000,0,0,8919571,859672,0,2023-10-05
2812,3000,0,0,0,3000,1306523835,8919571,13000,0,0,8932571,860846,0,2023-10-06
2812,3000,0,1000,0,2000,1306523835,8932571,15000,26000,0,8921571,908307,0,2023-10-11
2812,2000,0,0,0,2000,1306523835,8921571,129000,0,0,9050571,915252,0,2023-10-12
2812,2000,0,0,0,2000,1306523835,9050571,56000,0,0,9106571,911135,0,2023-10-13
2812,2000,0,0,0,2000,1306523835,9106571,18000,0,0,9124571,904656,0,2023-10-16
2812,2000,0,0,0,2000,1306523835,9124571,218000,129000,0,9213571,903504,0,2023-10-17
2812,2000,0,0,0,2000,1306523835,9213571,234000,0,0,9447571,916692,0,2023-10-18
2812,2000,0,0,0,2000,1306523835,9447571,37000,0,0,9484571,905782,0,2023-10-19
2812,2000,1000,1000,0,2000,1306523835,9484571,422000,0,0,9906571,932518,0,2023-10-20
2812,2000,0,0,0,2000,1306523835,9906571,65000,0,0,9971571,917583,0,2023-10-23
