stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
3450,26000,2000,0,0,28000,36420345,1748000,84000,49000,0,1783000,288133,0,2023-07-17
3450,28000,1000,2000,0,27000,36420345,1783000,91000,0,0,1874000,301544,0,2023-07-18
3450,27000,0,10000,0,17000,36420345,1874000,46000,19000,0,1901000,309303,0,2023-07-19
3450,17000,18000,10000,0,25000,36420345,1901000,7000,44000,0,1864000,345601,0,2023-07-20
3450,25000,2000,7000,0,20000,36420345,1864000,345000,78000,0,2131000,391087,0,2023-07-21
3450,20000,32000,0,0,52000,36420345,2131000,255000,0,0,2386000,453456,0,2023-07-24
3450,52000,135000,11000,1000,175000,36420345,2386000,372000,60000,0,2698000,544236,0,2023-07-25
3450,175000,46000,136000,0,85000,36420345,2698000,514000,0,0,3212000,686709,0,2023-07-26
3450,85000,23000,44000,1000,63000,36420345,3212000,45000,33000,0,3224000,722787,0,2023-07-27
3450,63000,34000,18000,1000,78000,36420345,3224000,202000,23000,0,3403000,751505,0,2023-07-28
3450,78000,11000,8000,0,81000,36420345,3403000,223000,0,0,3626000,797163,0,2023-07-31
3450,81000,14000,10000,0,85000,36420345,3626000,173000,4000,0,3795000,819329,0,2023-08-01
3450,85000,2000,48000,0,39000,36420345,3795000,93000,0,0,3888000,840452,0,2023-08-02
3450,39000,1000,16000,0,24000,36420345,3888000,50000,45000,0,3893000,845569,0,2023-08-04
3450,24000,3000,2000,0,25000,36420345,3893000,30000,0,0,3923000,856475,0,2023-08-07
3450,25000,2000,1000,0,26000,36420345,3923000,8000,135000,0,3796000,861876,0,2023-08-08
3450,26000,4000,0,0,30000,36420345,3796000,26000,207000,0,3615000,865648,0,2023-08-09
3450,30000,2000,14000,0,18000,36420345,3615000,108000,23000,0,3700000,861585,0,2023-08-10
3450,18000,3000,10000,0,11000,36420345,3700000,2000,18000,0,3684000,863460,0,2023-08-11
3450,11000,7000,4000,0,14000,36420345,3684000,2000,199000,0,3487000,853820,0,2023-08-14
3450,14000,30000,7000,0,37000,36420345,3487000,21000,18000,0,3490000,868965,0,2023-08-15
3450,37000,118000,30000,0,125000,36420345,3490000,41000,18000,0,3513000,837019,0,2023-08-16
3450,125000,94000,1000,0,218000,36420345,3513000,43000,0,0,3556000,834956,0,2023-08-17
