stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
6768,0,0,0,0,0,49011404,1515000,20000,0,0,1535000,53026,0,2023-07-17
6768,0,0,0,0,0,49011404,1535000,6000,0,0,1541000,52904,0,2023-07-18
6768,0,0,0,0,0,49011404,1541000,16000,0,0,1557000,52856,0,2023-07-19
6768,0,0,0,0,0,49011404,1557000,11000,20000,0,1548000,52059,0,2023-07-20
6768,0,0,0,0,0,49011404,1548000,12000,0,0,1560000,50645,0,2023-07-21
6768,0,0,0,0,0,49011404,1560000,7000,0,0,1567000,51064,0,2023-07-24
6768,0,0,0,0,0,49011404,1567000,2000,0,0,1569000,50540,0,2023-07-25
6768,0,0,0,0,0,49011404,1569000,7000,0,0,1576000,51194,0,2023-07-26
6768,0,0,0,0,0,49011404,1576000,2000,224000,0,1354000,50685,0,2023-07-27
6768,0,0,0,0,0,49011404,1354000,15000,16000,0,1353000,50822,0,2023-07-28
6768,0,0,0,0,0,49011404,1353000,15000,0,0,1368000,51410,0,2023-07-31
6768,0,0,0,0,0,49011404,1368000,8000,0,0,1376000,50778,0,2023-08-01
6768,0,0,0,0,0,49011404,1376000,47000,0,0,1423000,51158,0,2023-08-02
6768,0,0,0,0,0,49011404,1423000,3000,5000,0,1421000,49884,0,2023-08-04
6768,0,0,0,0,0,49011404,1421000,1000,0,0,1422000,49052,0,2023-08-07
6768,0,0,0,0,0,49011404,1422000,12000,6000,0,1428000,48176,0,2023-08-08
6768,0,0,0,0,0,49011404,1428000,3000,0,0,1431000,43576,0,2023-08-09
6768,0,0,0,0,0,49011404,1431000,7000,0,0,1438000,38956,0,2023-08-10
6768,0,0,0,0,0,49011404,1438000,6000,0,0,1444000,38392,0,2023-08-11
6768,0,0,0,0,0,49011404,1444000,3000,0,0,1447000,39618,0,2023-08-14
6768,0,0,0,0,0,49011404,1447000,2000,0,0,1449000,39052,0,2023-08-15
6768,0,0,0,0,0,49011404,1449000,0,0,0,1449000,39196,0,2023-08-16
6768,0,0,0,0,0,49011404,1449000,3000,0,0,1452000,37451,0,2023-08-17
