stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
2331,950000,45000,111000,0,884000,139350742,7369000,224000,80000,0,7513000,3770579,0,2023-07-17
2331,884000,150000,42000,0,992000,139350742,7513000,275000,35000,0,7753000,3526630,0,2023-07-18
2331,992000,58000,253000,0,797000,139350742,7753000,167000,9000,0,7911000,3383149,0,2023-07-19
2331,797000,260000,2000,0,1055000,139350742,7911000,181000,168000,0,7924000,3310990,0,2023-07-20
2331,1055000,3000,23000,0,1035000,139350742,7924000,39000,0,0,7963000,3271185,0,2023-07-21
2331,1035000,10000,5000,0,1040000,139350742,7963000,75000,456000,0,7582000,3254490,0,2023-07-24
2331,1040000,9000,8000,0,1041000,139350742,7582000,11000,16000,0,7577000,3258450,0,2023-07-25
2331,1041000,9000,7000,0,1043000,139350742,7577000,18000,2000,0,7593000,3213049,0,2023-07-26
2331,1043000,6000,1000,0,1048000,139350742,7593000,17000,3000,0,7607000,3190409,0,2023-07-27
2331,1048000,36000,11000,0,1073000,139350742,7607000,71000,112000,0,7566000,3191648,0,2023-07-28
2331,1073000,3000,38000,0,1038000,139350742,7566000,204000,450000,0,7320000,3027947,0,2023-07-31
2331,1038000,7000,206000,0,839000,139350742,7320000,59000,80000,0,7299000,2932044,0,2023-08-01
2331,839000,34000,88000,0,785000,139350742,7299000,24000,90000,0,7233000,2930472,0,2023-08-02
2331,785000,70000,18000,0,837000,139350742,7233000,64000,0,0,7297000,2811660,0,2023-08-04
2331,837000,13000,11000,0,839000,139350742,7297000,8000,127000,0,7178000,2653602,0,2023-08-07
2331,839000,8000,5000,0,842000,139350742,7178000,27000,150000,0,7055000,2579664,0,2023-08-08
2331,842000,30000,52000,0,820000,139350742,7055000,2000,315000,0,6742000,2501172,0,2023-08-09
2331,820000,30000,48000,0,802000,139350742,6742000,203000,50000,0,6895000,2484680,0,2023-08-10
2331,802000,57000,27000,0,832000,139350742,6895000,195000,33000,0,7057000,2371584,0,2023-08-11
2331,832000,66000,82000,0,816000,139350742,7057000,107000,46000,0,7118000,2306848,0,2023-08-14
2331,816000,32000,22000,0,826000,139350742,7118000,184000,25000,0,7277000,2095300,0,2023-08-15
2331,826000,22000,16000,0,832000,139350742,7277000,159000,312000,0,7124000,1924911,0,2023-08-16
2331,832000,11000,29000,0,814000,139350742,7124000,227000,264000,0,7087000,1853251,0,2023-08-17
2331,814000,95000,27000,0,882000,139350742,7087000,0,69000,0,7018000,1838403,0,2023-08-18
2331,882000,85000,17000,0,950000,139350742,7018000,6000,4000,0,7020000,1887317,0,2023-08-21
2331,950000,15000,8000,20000,937000,139350742,7020000,19000,290000,0,6749000,1926856,0,2023-08-22
2331,937000,65000,6000,0,996000,139350742,6749000,28000,55000,0,6722000,1978380,0,2023-08-23
2331,996000,251000,12000,0,1235000,139350742,6722000,82000,256000,0,6548000,2457978,0,2023-08-24
2331,1235000,1974000,45000,0,3164000,139350742,6548000,24000,133000,0,6439000,3048880,0,2023-08-25
2331,3164000,396000,1326000,0,2234000,139350742,6439000,133000,229000,0,6343000,3726025,0,2023-08-28
2331,2234000,579000,216000,0,2597000,139350742,6343000,208000,343000,0,6208000,4078425,0,2023-08-29
2331,2597000,149000,733000,1000,2012000,139350742,6208000,209000,273000,0,6144000,4415580,0,2023-08-30
2331,2012000,252000,333000,1000,1930000,139350742,6144000,35000,157000,0,6022000,4657772,0,2023-08-31
2331,1930000,358000,147000,0,2141000,139350742,6022000,65000,272000,0,5815000,5113944,0,2023-09-01
2331,2141000,1464000,973000,0,2632000,139350742,5815000,83000,0,0,5898000,5315420,0,2023-09-04
2331,2632000,100000,1867000,0,865000,139350742,5898000,0,21000,0,5877000,5584368,0,2023-09-05
2331,865000,132000,58000,1000,938000,139350742,5877000,100000,32000,0,5945000,5658401,0,2023-09-06
2331,938000,17000,56000,10000,889000,139350742,5945000,62000,263000,0,5744000,5699847,0,2023-09-07
2331,889000,37000,54000,0,872000,139350742,5744000,56000,257000,0,5543000,5715109,0,2023-09-08
2331,872000,75000,243000,3000,701000,139350742,5543000,159000,64000,0,5638000,5826915,0,2023-09-11
2331,701000,58000,81000,9000,669000,139350742,5638000,135000,18000,0,5755000,5861326,0,2023-09-12
2331,669000,19000,82000,1000,605000,139350742,5755000,447000,327000,0,5875000,5915007,0,2023-09-13
2331,605000,33000,48000,0,590000,139350742,5875000,100000,0,0,5975000,5984536,0,2023-09-14
2331,590000,0,83000,0,507000,139350742,5975000,37000,0,0,6012000,6025321,0,2023-09-15
2331,507000,10000,42000,0,475000,139350742,6012000,87000,0,0,6099000,6056094,0,2023-09-18
2331,475000,15000,36000,0,454000,139350742,6099000,389000,0,0,6488000,6130730,0,2023-09-19
2331,454000,4000,25000,6000,427000,139350742,6488000,89000,602000,0,5975000,6175912,0,2023-09-20
2331,427000,33000,6000,0,454000,139350742,5975000,10000,80000,0,5905000,6122187,0,2023-09-21
2331,454000,38000,17000,0,475000,139350742,5905000,65000,0,0,5970000,6140210,0,2023-09-22
2331,475000,13000,4000,0,484000,139350742,5970000,23000,109000,0,5884000,6149814,0,2023-09-25
2331,484000,2000,36000,0,450000,139350742,5884000,88000,359000,0,5613000,6162160,0,2023-09-26
2331,450000,10000,23000,0,437000,139350742,5613000,11000,274000,0,5350000,6176015,0,2023-09-27
