stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,date
9955,287000,0,0,0,287000,25802057,1387000,0,0,0,1387000,117215,0,2023-07-17
9955,287000,0,7000,0,280000,25802057,1387000,0,0,0,1387000,115800,0,2023-07-18
9955,280000,10000,0,0,290000,25802057,1387000,0,0,0,1387000,124029,0,2023-07-19
9955,290000,5000,6000,0,289000,25802057,1387000,19000,0,0,1406000,126499,0,2023-07-20
9955,289000,0,3000,0,286000,25802057,1406000,8000,0,0,1414000,113804,0,2023-07-21
9955,286000,5000,4000,0,287000,25802057,1414000,3000,0,0,1417000,110696,0,2023-07-24
9955,287000,0,10000,0,277000,25802057,1417000,0,0,0,1417000,109584,0,2023-07-25
9955,277000,47000,0,0,324000,25802057,1417000,0,0,0,1417000,122189,0,2023-07-26
9955,324000,21000,26000,0,319000,25802057,1417000,0,0,0,1417000,140425,0,2023-07-27
9955,319000,7000,50000,0,276000,25802057,1417000,7000,1000,0,1423000,146921,0,2023-07-28
9955,276000,11000,35000,0,252000,25802057,1423000,13000,0,0,1436000,144739,0,2023-07-31
9955,252000,34000,5000,0,281000,25802057,1436000,7000,0,0,1443000,156342,0,2023-08-01
9955,281000,105000,12000,0,374000,25802057,1443000,0,0,0,1443000,277250,0,2023-08-02
9955,374000,13000,90000,0,297000,25802057,1443000,0,0,0,1443000,294299,0,2023-08-04
9955,297000,0,137000,0,160000,25802057,1443000,0,0,0,1443000,317207,0,2023-08-07
9955,160000,47000,1000,2000,204000,25802057,1443000,0,0,0,1443000,323023,0,2023-08-08
9955,204000,0,35000,0,169000,25802057,1443000,10000,0,0,1453000,327148,0,2023-08-09
9955,169000,3000,6000,0,166000,25802057,1453000,3000,0,0,1456000,337037,0,2023-08-10
