date,stock_id,type,value,origin_name
2024-03-31,2492,Depreciation,1245890000.0,折舊費用
2024-03-31,2492,CashBalancesIncrease,3755599000.0,本期現金及約當現金增加（減少）數
2024-03-31,2492,InterestExpense,96767000.0,利息費用
2024-03-31,2492,PayTheInterest,-73232000.0,支付之利息
2024-03-31,2492,CashBalancesEndOfPeriod,10376994000.0,期末現金及約當現金餘額
2024-03-31,2492,CashProvidedByInvestingActivities,2123856000.0,投資活動之淨現金流入（流出）
2024-03-31,2492,NetIncomeBeforeTax,1392282000.0,本期稅前淨利（淨損）
2024-03-31,2492,PropertyAndPlantAndEquipment,-497528000.0,取得不動產、廠房及設備
2024-03-31,2492,CashBalancesBeginningOfPeriod,6621395000.0,期初現金及約當現金餘額
2024-03-31,2492,CashFlowsFromOperatingActivities,1169497000.0,營業活動之淨現金流入（流出）
2024-03-31,2492,AmortizationExpense,37720000.0,攤銷費用
2024-03-31,2492,RepaymentOfLongTermDebt,-681549000.0,償還長期借款
2024-03-31,2492,DecreaseInShortTermLoans,0.0,短期借款減少
2024-03-31,2492,AccountsPayable,320364000.0,應付帳款
2024-03-31,2492,InterestIncome,-302952000.0,利息收入
2024-03-31,2492,CashReceivedThroughOperations,1279993000.0,營運產生之現金流入（流出）
2024-03-31,2492,CashFlowsProvidedFromFinancingActivities,494139000.0,籌資活動之淨現金流入（流出）
2024-03-31,2492,InventoryIncrease,-213105000.0,存貨（增加）減少
2024-03-31,2492,NetCashInflowFromOperatingActivities,1169497000.0,營業活動之淨現金流入
2024-03-31,2492,ReceivableIncrease,-23313000.0,應收帳款（增加）減少
2024-03-31,2492,TotalIncomeLossItems,571889000.0,收益費損項目合計
2024-03-31,2492,DecreaseInDepositDeposit,940000.0,存出保證金減少
2024-03-31,2492,RentalPrincipalRepayments,-42198000.0,租賃本金償還
2024-03-31,2492,IncomeBeforeIncomeTaxFromContinuingOperations,1392282000.0,繼續營業單位稅前淨利（淨損）
