date,stock_id,type,value,origin_name
2024-03-31,3026,OperatingExpenses,340034000.0,營業費用
2024-03-31,3026,TAX,59654000.0,所得稅費用（利益）
2024-03-31,3026,EPS,1.31,基本每股盈餘（元）
2024-03-31,3026,Revenue,2939487000.0,營業收入
2024-03-31,3026,CostOfGoodsSold,2438441000.0,營業成本
2024-03-31,3026,OperatingIncome,161012000.0,營業利益（損失）
2024-03-31,3026,TotalNonoperatingIncomeAndExpense,105785000.0,營業外收入及支出
2024-03-31,3026,PreTaxIncome,266797000.0,稅前淨利（淨損）
2024-03-31,3026,IncomeFromContinuingOperations,207143000.0,繼續營業單位本期淨利（淨損）
2024-03-31,3026,IncomeAfterTaxes,207143000.0,本期淨利（淨損）
2024-03-31,3026,OtherComprehensiveIncome,26649000.0,其他綜合損益（淨額）
2024-03-31,3026,TotalConsolidatedProfitForThePeriod,233792000.0,本期綜合損益總額
2024-03-31,3026,NoncontrollingInterests,-10602000.0,淨利（淨損）歸屬於非控制權益
2024-03-31,3026,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-12443000.0,綜合損益總額歸屬於非控制權益
2024-03-31,3026,GrossProfit,501046000.0,營業毛利（毛損）
2024-03-31,3026,EquityAttributableToOwnersOfParent,217745000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,3026,OperatingExpenses,370338000.0,營業費用
2024-06-30,3026,TAX,54849000.0,所得稅費用（利益）
2024-06-30,3026,EPS,1.38,基本每股盈餘（元）
2024-06-30,3026,PreTaxIncome,247786000.0,稅前淨利（淨損）
2024-06-30,3026,IncomeFromContinuingOperations,192937000.0,繼續營業單位本期淨利（淨損）
2024-06-30,3026,IncomeAfterTaxes,192937000.0,本期淨利（淨損）
2024-06-30,3026,TotalConsolidatedProfitForThePeriod,205022000.0,本期綜合損益總額
2024-06-30,3026,Revenue,3239323000.0,營業收入
2024-06-30,3026,CostOfGoodsSold,2717158000.0,營業成本
2024-06-30,3026,OperatingIncome,151827000.0,營業利益（損失）
2024-06-30,3026,TotalNonoperatingIncomeAndExpense,95959000.0,營業外收入及支出
2024-06-30,3026,OtherComprehensiveIncome,12085000.0,其他綜合損益（淨額）
2024-06-30,3026,NoncontrollingInterests,-36087000.0,淨利（淨損）歸屬於非控制權益
2024-06-30,3026,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-34679000.0,綜合損益總額歸屬於非控制權益
2024-06-30,3026,GrossProfit,522165000.0,營業毛利（毛損）
