date,stock_id,country,revenue,revenue_month,revenue_year
2024-09-01,2855,Taiwan,906108000,8,2024
2024-10-01,2855,Taiwan,691391000,9,2024
2024-11-01,2855,Taiwan,960369000,10,2024
2024-12-01,2855,Taiwan,760870000,11,2024
2025-01-01,2855,Taiwan,1049637000,12,2024
2025-02-01,2855,Taiwan,688353000,1,2025
2025-03-01,2855,Taiwan,652377000,2,2025
2025-04-01,2855,Taiwan,388194000,3,2025
2025-05-01,2855,Taiwan,403189000,4,2025
2025-06-01,2855,Taiwan,831039000,5,2025
2025-07-01,2855,Taiwan,1077759000,6,2025
2025-08-01,2855,Taiwan,1412396000,7,2025
2025-09-01,2855,Taiwan,1790668000,8,2025
