date,stock_id,country,revenue,revenue_month,revenue_year
2024-09-01,2317,Taiwan,548311941000,8,2024
2024-10-01,2317,Taiwan,733023957000,9,2024
2024-11-01,2317,Taiwan,804847646000,10,2024
2024-12-01,2317,Taiwan,672585341000,11,2024
2025-01-01,2317,Taiwan,654825418000,12,2024
2025-02-01,2317,Taiwan,538665759000,1,2025
2025-03-01,2317,Taiwan,551382882000,2,2025
2025-04-01,2317,Taiwan,552124573000,3,2025
2025-05-01,2317,Taiwan,641365597000,4,2025
2025-06-01,2317,Taiwan,615744933000,5,2025
2025-07-01,2317,Taiwan,540236697000,6,2025
2025-08-01,2317,Taiwan,613864601000,7,2025
2025-09-01,2317,Taiwan,606512275000,8,2025
