date,stock_id,country,revenue,revenue_month,revenue_year
2024-09-01,6770,Taiwan,3947164000,8,2024
2024-10-01,6770,Taiwan,3900201000,9,2024
2024-11-01,6770,Taiwan,3913891000,10,2024
2024-12-01,6770,Taiwan,3716260000,11,2024
2025-01-01,6770,Taiwan,3501515000,12,2024
2025-02-01,6770,Taiwan,3657160000,1,2025
2025-03-01,6770,Taiwan,3769948000,2,2025
2025-04-01,6770,Taiwan,3689367000,3,2025
2025-05-01,6770,Taiwan,3809252000,4,2025
2025-06-01,6770,Taiwan,3632314000,5,2025
2025-07-01,6770,Taiwan,3836402000,6,2025
2025-08-01,6770,Taiwan,3910411000,7,2025
2025-09-01,6770,Taiwan,3977940000,8,2025
