date,stock_id,type,value,origin_name
2023-09-30,3450,OperatingExpenses,159765000.0,營業費用
2023-09-30,3450,TAX,34848000.0,所得稅費用（利益）
2023-09-30,3450,EPS,-0.14,基本每股盈餘（元）
2023-09-30,3450,PreTaxIncome,56979000.0,稅前淨利（淨損）
2023-09-30,3450,IncomeFromContinuingOperations,22131000.0,繼續營業單位本期淨利（淨損）
2023-09-30,3450,IncomeAfterTaxes,22131000.0,本期淨利（淨損）
2023-09-30,3450,TotalConsolidatedProfitForThePeriod,125161000.0,本期綜合損益總額
2023-09-30,3450,Revenue,1406587000.0,營業收入
2023-09-30,3450,CostOfGoodsSold,1224799000.0,營業成本
2023-09-30,3450,OTHNOE,-1927000.0,其他收益及費損淨額
2023-09-30,3450,OperatingIncome,20096000.0,營業利益（損失）
2023-09-30,3450,TotalNonoperatingIncomeAndExpense,36883000.0,營業外收入及支出
2023-09-30,3450,OtherComprehensiveIncome,103030000.0,其他綜合損益（淨額）
2023-09-30,3450,EquityAttributableToOwnersOfParent,-21099000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,3450,NoncontrollingInterests,43230000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,3450,GrossProfit,181788000.0,營業毛利（毛損）
2023-09-30,3450,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,99452000.0,綜合損益總額歸屬於非控制權益
2023-12-31,3450,OperatingExpenses,147872000.0,營業費用
2023-12-31,3450,TAX,6334000.0,所得稅費用（利益）
2023-12-31,3450,PreTaxIncome,47238000.0,稅前淨利（淨損）
2023-12-31,3450,IncomeFromContinuingOperations,40904000.0,繼續營業單位本期淨利（淨損）
2023-12-31,3450,IncomeAfterTaxes,40904000.0,本期淨利（淨損）
2023-12-31,3450,TotalConsolidatedProfitForThePeriod,-50591000.0,本期綜合損益總額
2023-12-31,3450,Revenue,1438314000.0,營業收入
2023-12-31,3450,CostOfGoodsSold,1217507000.0,營業成本
2023-12-31,3450,OTHNOE,-1183000.0,其他收益及費損淨額
2023-12-31,3450,OperatingIncome,71752000.0,營業利益（損失）
2023-12-31,3450,TotalNonoperatingIncomeAndExpense,-24514000.0,營業外收入及支出
2023-12-31,3450,OtherComprehensiveIncome,-91495000.0,其他綜合損益（淨額）
2023-12-31,3450,EquityAttributableToOwnersOfParent,-1732000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,3450,NoncontrollingInterests,42636000.0,淨利（淨損）歸屬於非控制權益
2023-12-31,3450,GrossProfit,220807000.0,營業毛利（毛損）
2023-12-31,3450,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-6984000.0,綜合損益總額歸屬於非控制權益
2023-12-31,3450,EPS,-0.01,基本每股盈餘（元）
2024-03-31,3450,OperatingExpenses,171495000.0,營業費用
2024-03-31,3450,TAX,42689000.0,所得稅費用（利益）
2024-03-31,3450,EPS,0.31,基本每股盈餘（元）
2024-03-31,3450,PreTaxIncome,157948000.0,稅前淨利（淨損）
2024-03-31,3450,IncomeFromContinuingOperations,115259000.0,繼續營業單位本期淨利（淨損）
2024-03-31,3450,IncomeAfterTaxes,115259000.0,本期淨利（淨損）
2024-03-31,3450,TotalConsolidatedProfitForThePeriod,203970000.0,本期綜合損益總額
2024-03-31,3450,Revenue,1285488000.0,營業收入
2024-03-31,3450,CostOfGoodsSold,1028396000.0,營業成本
2024-03-31,3450,OTHNOE,-1428000.0,其他收益及費損淨額
2024-03-31,3450,OperatingIncome,84169000.0,營業利益（損失）
2024-03-31,3450,TotalNonoperatingIncomeAndExpense,73779000.0,營業外收入及支出
2024-03-31,3450,OtherComprehensiveIncome,88711000.0,其他綜合損益（淨額）
2024-03-31,3450,NoncontrollingInterests,70822000.0,淨利（淨損）歸屬於非控制權益
2024-03-31,3450,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,119231000.0,綜合損益總額歸屬於非控制權益
2024-03-31,3450,GrossProfit,257092000.0,營業毛利（毛損）
2024-03-31,3450,EquityAttributableToOwnersOfParent,44437000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,3450,OperatingExpenses,174576000.0,營業費用
2024-06-30,3450,TAX,43302000.0,所得稅費用（利益）
2024-06-30,3450,PreTaxIncome,214476000.0,稅前淨利（淨損）
2024-06-30,3450,IncomeFromContinuingOperations,171174000.0,繼續營業單位本期淨利（淨損）
2024-06-30,3450,IncomeAfterTaxes,171174000.0,本期淨利（淨損）
2024-06-30,3450,TotalConsolidatedProfitForThePeriod,215891000.0,本期綜合損益總額
2024-06-30,3450,Revenue,1704853000.0,營業收入
2024-06-30,3450,CostOfGoodsSold,1310178000.0,營業成本
2024-06-30,3450,OTHNOE,-942000.0,其他收益及費損淨額
2024-06-30,3450,OperatingIncome,219157000.0,營業利益（損失）
2024-06-30,3450,TotalNonoperatingIncomeAndExpense,-4681000.0,營業外收入及支出
2024-06-30,3450,OtherComprehensiveIncome,44717000.0,其他綜合損益（淨額）
2024-06-30,3450,NoncontrollingInterests,102151000.0,淨利（淨損）歸屬於非控制權益
2024-06-30,3450,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,126553000.0,綜合損益總額歸屬於非控制權益
2024-06-30,3450,GrossProfit,394675000.0,營業毛利（毛損）
2024-06-30,3450,EquityAttributableToOwnersOfParent,69023000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,3450,EPS,0.47,基本每股盈餘（元）
2024-09-30,3450,OperatingExpenses,217560000.0,營業費用
2024-09-30,3450,TAX,61059000.0,所得稅費用（利益）
2024-09-30,3450,EPS,1.04,基本每股盈餘（元）
2024-09-30,3450,PreTaxIncome,332503000.0,稅前淨利（淨損）
