date,stock_id,type,value,origin_name
2023-09-30,4755,OperatingExpenses,119442000.0,營業費用
2023-09-30,4755,TAX,39003000.0,所得稅費用（利益）
2023-09-30,4755,PreTaxIncome,148934000.0,稅前淨利（淨損）
2023-09-30,4755,IncomeFromContinuingOperations,109931000.0,繼續營業單位本期淨利（淨損）
2023-09-30,4755,IncomeAfterTaxes,109931000.0,本期淨利（淨損）
2023-09-30,4755,TotalConsolidatedProfitForThePeriod,123504000.0,本期綜合損益總額
2023-09-30,4755,Revenue,1214123000.0,營業收入
2023-09-30,4755,CostOfGoodsSold,971307000.0,營業成本
2023-09-30,4755,OperatingIncome,123374000.0,營業利益（損失）
2023-09-30,4755,TotalNonoperatingIncomeAndExpense,25560000.0,營業外收入及支出
2023-09-30,4755,OtherComprehensiveIncome,13573000.0,其他綜合損益（淨額）
2023-09-30,4755,EquityAttributableToOwnersOfParent,110057000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,4755,NoncontrollingInterests,-126000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,4755,GrossProfit,242816000.0,營業毛利（毛損）
2023-09-30,4755,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-710000.0,綜合損益總額歸屬於非控制權益
2023-09-30,4755,EPS,1.09,基本每股盈餘（元）
2023-12-31,4755,OperatingExpenses,111617000.0,營業費用
2023-12-31,4755,TAX,46197000.0,所得稅費用（利益）
2023-12-31,4755,PreTaxIncome,176609000.0,稅前淨利（淨損）
2023-12-31,4755,IncomeFromContinuingOperations,130412000.0,繼續營業單位本期淨利（淨損）
2023-12-31,4755,IncomeAfterTaxes,130412000.0,本期淨利（淨損）
2023-12-31,4755,TotalConsolidatedProfitForThePeriod,95258000.0,本期綜合損益總額
2023-12-31,4755,Revenue,1316351000.0,營業收入
2023-12-31,4755,CostOfGoodsSold,996594000.0,營業成本
2023-12-31,4755,OperatingIncome,208140000.0,營業利益（損失）
2023-12-31,4755,TotalNonoperatingIncomeAndExpense,-31531000.0,營業外收入及支出
2023-12-31,4755,OtherComprehensiveIncome,-35154000.0,其他綜合損益（淨額）
2023-12-31,4755,EquityAttributableToOwnersOfParent,130534000.0,淨利（淨損）歸屬於母公司業主
2023-12-31,4755,NoncontrollingInterests,-122000.0,淨利（淨損）歸屬於非控制權益
2023-12-31,4755,GrossProfit,319757000.0,營業毛利（毛損）
2023-12-31,4755,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,704000.0,綜合損益總額歸屬於非控制權益
2023-12-31,4755,EPS,1.3,基本每股盈餘（元）
2024-03-31,4755,OperatingExpenses,126908000.0,營業費用
2024-03-31,4755,TAX,45063000.0,所得稅費用（利益）
2024-03-31,4755,EPS,1.1,基本每股盈餘（元）
2024-03-31,4755,Revenue,1132113000.0,營業收入
2024-03-31,4755,CostOfGoodsSold,874673000.0,營業成本
2024-03-31,4755,OperatingIncome,130532000.0,營業利益（損失）
2024-03-31,4755,TotalNonoperatingIncomeAndExpense,24912000.0,營業外收入及支出
2024-03-31,4755,PreTaxIncome,155444000.0,稅前淨利（淨損）
2024-03-31,4755,IncomeFromContinuingOperations,110381000.0,繼續營業單位本期淨利（淨損）
2024-03-31,4755,IncomeAfterTaxes,110381000.0,本期淨利（淨損）
2024-03-31,4755,OtherComprehensiveIncome,29552000.0,其他綜合損益（淨額）
2024-03-31,4755,TotalConsolidatedProfitForThePeriod,139933000.0,本期綜合損益總額
2024-03-31,4755,NoncontrollingInterests,-859000.0,淨利（淨損）歸屬於非控制權益
2024-03-31,4755,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-859000.0,綜合損益總額歸屬於非控制權益
2024-03-31,4755,GrossProfit,257440000.0,營業毛利（毛損）
2024-03-31,4755,EquityAttributableToOwnersOfParent,111240000.0,淨利（淨損）歸屬於母公司業主
2024-06-30,4755,OperatingExpenses,123804000.0,營業費用
