stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
4722,2023-07-17,,0,0,0
4722,2023-07-18,,93000,3336700,3363200
4722,2023-07-19,,10000,356800,355650
4722,2023-07-20,,70000,2542850,2588950
4722,2023-07-21,,87000,3216400,3214750
4722,2023-07-24,,8000,289700,291700
4722,2023-07-25,,4000,144700,144950
4722,2023-07-26,,31000,1130650,1117000
4722,2023-07-27,,5000,181050,182850
4722,2023-07-28,,3000,109250,109000
4722,2023-07-31,,0,0,0
4722,2023-08-01,,0,0,0
4722,2023-08-02,,1000,36500,36400
4722,2023-08-03,,0,0,0
4722,2023-08-04,,3000,108850,109600
4722,2023-08-07,,6000,217600,219250
4722,2023-08-08,,0,0,0
4722,2023-08-09,,2000,71300,71400
4722,2023-08-10,,3000,106250,106750
4722,2023-08-11,,10000,354250,354300
4722,2023-08-14,,3000,103850,105200
4722,2023-08-15,,10000,346300,348400
4722,2023-08-16,,7000,241150,241350
4722,2023-08-17,,2000,69150,69250
4722,2023-08-18,,5000,173750,173300
4722,2023-08-21,,0,0,0
4722,2023-08-22,,15000,519800,528250
4722,2023-08-23,,0,0,0
4722,2023-08-24,,5000,170900,172700
4722,2023-08-25,,0,0,0
4722,2023-08-28,,0,0,0
4722,2023-08-29,,1000,34250,34250
4722,2023-08-30,,2000,68100,68400
4722,2023-08-31,,2000,68200,68800
4722,2023-09-01,,1000,34450,34400
4722,2023-09-04,,4000,138100,138250
4722,2023-09-05,,1000,34650,34700
4722,2023-09-06,,5000,172450,172450
4722,2023-09-07,,1000,34350,34500
4722,2023-09-08,,12000,414650,413550
4722,2023-09-11,,0,0,0
4722,2023-09-12,,2000,68450,68550
4722,2023-09-13,,1000,34200,34350
4722,2023-09-14,,1000,34150,34300
4722,2023-09-15,,1000,34300,34600
4722,2023-09-18,,1000,34850,34500
4722,2023-09-19,,3000,104500,104400
4722,2023-09-20,,0,0,0
4722,2023-09-21,,0,0,0
4722,2023-09-22,,0,0,0
4722,2023-09-25,,2000,68950,69350
4722,2023-09-26,,2000,68600,68800
4722,2023-09-27,,0,0,0
4722,2023-09-28,,0,0,0
4722,2023-10-02,,16000,547150,549250
4722,2023-10-03,,1000,34150,34300
4722,2023-10-04,,0,0,0
4722,2023-10-05,,2000,68550,68850
4722,2023-10-06,,0,0,0
4722,2023-10-11,,1000,34150,34300
4722,2023-10-12,,0,0,0
4722,2023-10-13,,2000,68300,68450
4722,2023-10-16,,1000,34100,34150
4722,2023-10-17,,1000,34150,34100
4722,2023-10-18,,1000,34150,34300
4722,2023-10-19,,0,0,0
4722,2023-10-20,,2000,67950,67850
4722,2023-10-23,,0,0,0
4722,2023-10-24,,4000,135450,135450
