stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2375,2023-07-17,,182000,11944100,11935500
2375,2023-07-18,,98000,6436300,6454100
2375,2023-07-19,,58000,3732900,3737400
2375,2023-07-20,,30000,1915600,1921000
2375,2023-07-21,,35000,2216200,2221400
2375,2023-07-24,,39000,2449200,2450400
2375,2023-07-25,,17000,1068200,1072800
2375,2023-07-26,,40000,2521500,2529100
2375,2023-07-27,,77000,4972800,5009000
2375,2023-07-28,,70000,4594000,4589700
2375,2023-07-31,,72000,4677200,4677900
2375,2023-08-01,,38000,2436600,2450800
2375,2023-08-02,Y,28000,1777600,1772500
2375,2023-08-03,Y,0,0,0
2375,2023-08-04,Y,19000,1195100,1195500
2375,2023-08-07,Y,27000,1667000,1678900
2375,2023-08-08,Y,7000,431800,431000
2375,2023-08-09,,21000,1280400,1279100
2375,2023-08-10,,61000,3593200,3615600
2375,2023-08-11,,27000,1590400,1591400
2375,2023-08-14,,38000,2202500,2216200
2375,2023-08-15,,31000,1813200,1827600
2375,2023-08-16,,34000,2005600,2020200
2375,2023-08-17,,59000,3537500,3576900
2375,2023-08-18,,69000,4224300,4226500
2375,2023-08-21,,7000,425500,426900
2375,2023-08-22,,44000,2675200,2674900
2375,2023-08-23,,23000,1406100,1412200
2375,2023-08-24,,44000,2713900,2730400
2375,2023-08-25,,18000,1097200,1105900
2375,2023-08-28,,34000,2091300,2099300
2375,2023-08-29,,15000,925900,927900
2375,2023-08-30,,36000,2262700,2264400
2375,2023-08-31,,31000,1962800,1972300
2375,2023-09-01,,1806000,121316500,122059100
2375,2023-09-04,,679000,45639700,45650100
2375,2023-09-05,,252000,16943100,17024900
2375,2023-09-06,,45000,3028300,3036300
2375,2023-09-07,,97000,6558600,6544000
2375,2023-09-08,,68000,4523200,4560000
2375,2023-09-11,,106000,7156300,7157100
2375,2023-09-12,,78000,5279000,5290500
2375,2023-09-13,,105000,7125400,7125500
2375,2023-09-14,,44000,3006100,3009800
2375,2023-09-15,,74000,5073000,5075700
2375,2023-09-18,,84000,5788600,5795900
2375,2023-09-19,,207000,14162000,14200300
2375,2023-09-20,,49000,3306600,3308200
2375,2023-09-21,,64000,4265200,4270300
2375,2023-09-22,,29000,1936900,1937000
2375,2023-09-25,,4000,267700,268200
2375,2023-09-26,,63000,4183300,4184200
2375,2023-09-27,,33000,2163900,2165100
2375,2023-09-28,,22000,1454400,1459300
2375,2023-10-02,,13000,868400,870000
2375,2023-10-03,,22000,1474400,1474200
2375,2023-10-04,,25000,1649200,1649800
2375,2023-10-05,,34000,2253800,2249800
2375,2023-10-06,,17000,1110700,1111000
2375,2023-10-11,,27000,1744200,1751100
2375,2023-10-12,,93000,6108600,6123200
2375,2023-10-13,,208000,14167500,14208300
2375,2023-10-16,,26000,1748900,1761100
2375,2023-10-17,,206000,14037600,14008500
