stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2832,2023-07-17,,16000,366350,368750
2832,2023-07-18,,1000,23000,23050
2832,2023-07-19,,8000,184400,183400
2832,2023-07-20,,3000,69000,69000
2832,2023-07-21,,6000,137950,138050
2832,2023-07-24,,6000,137200,137200
2832,2023-07-25,,8000,182150,182550
2832,2023-07-26,,7000,160300,160550
2832,2023-07-27,,16000,367750,367250
2832,2023-07-28,,2000,45750,45800
2832,2023-07-31,,19000,435250,438550
2832,2023-08-01,,55000,1266300,1269100
2832,2023-08-02,,9000,207000,207050
2832,2023-08-03,,0,0,0
2832,2023-08-04,,4000,91750,91900
2832,2023-08-07,,3000,68950,69000
2832,2023-08-08,,8000,183600,183800
2832,2023-08-09,,10000,230000,230000
2832,2023-08-10,,23000,528600,528700
2832,2023-08-11,,21000,483650,484550
2832,2023-08-14,,64000,1479450,1476250
2832,2023-08-15,,7000,160050,161000
2832,2023-08-16,,12000,271200,271600
2832,2023-08-17,,38000,841150,852000
2832,2023-08-18,,90000,2034950,2053400
2832,2023-08-21,,15000,344300,344100
2832,2023-08-22,,20000,459100,460900
2832,2023-08-23,,5000,114750,115000
2832,2023-08-24,,2000,46000,46100
2832,2023-08-25,,3000,69250,69150
2832,2023-08-28,,17000,396800,398600
2832,2023-08-29,,57000,1345750,1343950
2832,2023-08-30,,3000,70650,70650
2832,2023-08-31,,3000,70350,70500
2832,2023-09-01,,1000,23500,23500
2832,2023-09-04,,11000,257700,259300
2832,2023-09-05,,16000,377700,378200
2832,2023-09-06,,5000,117750,117900
2832,2023-09-07,,8000,187650,187350
2832,2023-09-08,,7000,163850,164550
2832,2023-09-11,,30000,709100,709850
2832,2023-09-12,,18000,428300,430450
2832,2023-09-13,,14000,336950,337400
2832,2023-09-14,,20000,484600,485350
2832,2023-09-15,,21000,508650,511700
2832,2023-09-18,,7000,170100,170350
2832,2023-09-19,,27000,654350,656200
2832,2023-09-20,,37000,891750,890150
2832,2023-09-21,,60000,1419750,1424750
2832,2023-09-22,,9000,211550,212000
2832,2023-09-25,,15000,351750,351550
2832,2023-09-26,,8000,185850,185800
2832,2023-09-27,,6000,138200,138950
2832,2023-09-28,,7000,163150,163650
2832,2023-10-02,,22000,511150,510950
2832,2023-10-03,,19000,442000,444500
2832,2023-10-04,,1000,23150,23000
2832,2023-10-05,,0,0,0
2832,2023-10-06,,1000,23200,23300
2832,2023-10-11,,18000,416200,417500
2832,2023-10-12,,37000,862400,866000
2832,2023-10-13,,2000,46800,47000
2832,2023-10-16,,9000,209200,209300
2832,2023-10-17,,1000,23250,23300
2832,2023-10-18,,0,0,0
2832,2023-10-19,,1000,23200,23200
2832,2023-10-20,,10000,231500,231800
2832,2023-10-23,,8000,185550,186600
2832,2023-10-24,,4000,93200,93150
2832,2023-10-25,,2000,46650,46550
2832,2023-10-26,,4000,93100,93350
2832,2023-10-27,,0,0,0
2832,2023-10-30,,61000,1477900,1483700
2832,2023-10-31,,14000,338450,339600
2832,2023-11-01,,69000,1684450,1693150
2832,2023-11-02,,20000,494100,494650
2832,2023-11-03,,7000,172000,173500
2832,2023-11-06,,59000,1477350,1478400
2832,2023-11-07,,15000,375100,374600
2832,2023-11-08,,15000,375000,376050
2832,2023-11-09,,7000,174050,174450
2832,2023-11-10,,5000,124600,124800
2832,2023-11-13,,4000,99650,100000
2832,2023-11-14,,9000,224800,224600
2832,2023-11-15,,12000,299150,298950
2832,2023-11-16,,9000,224100,224450
2832,2023-11-17,,9000,223900,223900
2832,2023-11-20,,0,0,0
2832,2023-11-21,,6000,150150,150150
2832,2023-11-22,,9000,225100,224650
2832,2023-11-23,,2000,50000,50000
2832,2023-11-24,,0,0,0
2832,2023-11-27,,4000,100350,100400
2832,2023-11-28,,7000,174400,174900
2832,2023-11-29,,23000,575050,575050
2832,2023-11-30,,0,0,0
2832,2023-12-01,,2000,49900,50000
2832,2023-12-04,,3000,74750,74900
2832,2023-12-05,,10000,250250,248850
2832,2023-12-06,,5000,124650,124900
2832,2023-12-07,,1000,25000,24950
2832,2023-12-08,,8000,199800,199600
2832,2023-12-11,,10000,249900,249500
2832,2023-12-12,,3000,74850,74900
2832,2023-12-13,,22000,549900,548650
2832,2023-12-14,,9000,224650,225700
2832,2023-12-15,,33000,831350,831900
2832,2023-12-18,,15000,380400,379800
2832,2023-12-19,,14000,354500,354550
2832,2023-12-20,,5000,127050,127400
2832,2023-12-21,,2000,51000,51000
2832,2023-12-22,,3000,76650,76500
2832,2023-12-25,,4000,102000,102200
2832,2023-12-26,,29000,749200,753250
