stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
3037,2023-07-17,,14937000,2768918000,2762659000
3037,2023-07-18,,40243000,7698955500,7802720000
3037,2023-07-19,,53149000,10775939500,10791161000
3037,2023-07-20,,20169000,4032905000,4024801000
3037,2023-07-21,,18132000,3456209000,3460806500
3037,2023-07-24,,23312000,4597754500,4618978500
3037,2023-07-25,,37826000,7643124500,7628858000
3037,2023-07-26,,33006000,6610225500,6608532500
3037,2023-07-27,,19556000,3756682500,3763252500
3037,2023-07-28,,13550000,2576277000,2582585500
3037,2023-07-31,,10962000,2055783500,2063322000
3037,2023-08-01,,9195000,1713168500,1713163500
3037,2023-08-02,,19713000,3635381500,3624938000
3037,2023-08-03,,0,0,0
3037,2023-08-04,,11875000,2095775000,2099093000
3037,2023-08-07,,7201000,1291232000,1297776000
3037,2023-08-08,,6395000,1147664000,1149658000
3037,2023-08-09,,16911000,3119699500,3124020000
3037,2023-08-10,,8494000,1521629000,1524176500
3037,2023-08-11,,5953000,1051422000,1051673500
3037,2023-08-14,,6517000,1109646500,1110490000
3037,2023-08-15,,7159000,1256078000,1257553000
3037,2023-08-16,,10329000,1839894500,1841643000
3037,2023-08-17,,9941000,1776154500,1777715000
3037,2023-08-18,,5332000,941926500,941730500
3037,2023-08-21,,4251000,739582500,739006000
3037,2023-08-22,,7958000,1380752500,1387666500
3037,2023-08-23,,5238000,922285000,922902000
3037,2023-08-24,,18460000,3411509000,3444007000
3037,2023-08-25,,10527000,1915874000,1915035000
3037,2023-08-28,,5503000,978961500,977989000
3037,2023-08-29,,14481000,2649713500,2654355500
3037,2023-08-30,,8716000,1615634000,1613806000
3037,2023-08-31,,5463000,1010462000,1011372000
3037,2023-09-01,,3925000,721246000,720688500
3037,2023-09-04,,5398000,990007500,992070000
3037,2023-09-05,,3374000,624632000,625154500
3037,2023-09-06,,4449000,827282000,828424500
3037,2023-09-07,,2674000,495243000,494997000
3037,2023-09-08,,3742000,680892500,681467000
3037,2023-09-11,,2747000,498839500,498417000
3037,2023-09-12,,4679000,850792000,852916500
3037,2023-09-13,,5572000,1022833500,1021647000
3037,2023-09-14,,4563000,847108000,848034000
3037,2023-09-15,,12188000,2311413500,2317510000
3037,2023-09-18,,4646000,865723500,865540000
3037,2023-09-19,,9285000,1742128000,1748067500
3037,2023-09-20,,6561000,1220023500,1219427500
3037,2023-09-21,,3899000,705942500,705986000
3037,2023-09-22,,9602000,1704540000,1710433000
3037,2023-09-25,,4924000,879051000,879148500
3037,2023-09-26,,2466000,438744500,437278000
3037,2023-09-27,,4249000,738201500,738546500
3037,2023-09-28,,4047000,706939000,706492000
3037,2023-10-02,,4128000,734614500,738295500
3037,2023-10-03,,1805000,320488000,320441000
3037,2023-10-04,,3620000,626578000,627782500
3037,2023-10-05,,1902000,330208500,329870500
3037,2023-10-06,,1994000,343983500,343589500
3037,2023-10-11,,5682000,985772500,989133500
3037,2023-10-12,,2952000,506747000,507067000
3037,2023-10-13,,3316000,562189500,562745500
3037,2023-10-16,,6126000,1006174500,1009773000
3037,2023-10-17,,4675000,784931500,785545000
3037,2023-10-18,,5641000,911285500,913459000
3037,2023-10-19,,4531000,719477500,722696500
3037,2023-10-20,,5152000,812548500,815136000
3037,2023-10-23,,3348000,535367000,536622000
3037,2023-10-24,,12733000,1970687000,1978844000
3037,2023-10-25,,5350000,848670500,849354000
3037,2023-10-26,,11987000,1804373000,1804438500
3037,2023-10-27,,0,0,0
3037,2023-10-30,,6295000,921585500,922450000
3037,2023-10-31,,5113000,743699000,742906500
3037,2023-11-01,,4494000,647814500,648115500
3037,2023-11-02,,5773000,861258000,864625500
3037,2023-11-03,,6438000,988041000,991968500
3037,2023-11-06,,3749000,588657500,590399000
3037,2023-11-07,,2512000,388246000,388245500
3037,2023-11-08,,3722000,574448000,575318000
3037,2023-11-09,,3351000,513627500,513828000
3037,2023-11-10,,6710000,1010528500,1011496500
3037,2023-11-13,,5264000,817475500,819872500
3037,2023-11-14,,3734000,572708000,573619000
3037,2023-11-15,,3782000,587246500,588388000
3037,2023-11-16,,2877000,446178000,446513500
3037,2023-11-17,,4615000,727054500,729521000
3037,2023-11-20,,6236000,1002272000,1004687500
3037,2023-11-21,,12894000,2146650500,2160957000
3037,2023-11-22,,10226000,1734042000,1739933000
3037,2023-11-23,,4967000,837616500,838414500
3037,2023-11-24,,2904000,486477000,486757000
3037,2023-11-27,,2673000,443395000,443453500
3037,2023-11-28,,4840000,813486000,816233500
3037,2023-11-29,,7229000,1255367500,1256708500
3037,2023-11-30,,4435000,776543000,778626000
3037,2023-12-01,,4296000,756617500,756630500
3037,2023-12-04,,4085000,715294000,717543500
3037,2023-12-05,,4920000,852850500,853378500
3037,2023-12-06,,2253000,385815000,385732500
3037,2023-12-07,,1615000,274618000,275221000
3037,2023-12-08,,2458000,426102000,426525000
3037,2023-12-11,,13111000,2346190500,2346456000
3037,2023-12-12,,4708000,836854500,836846000
3037,2023-12-13,,2419000,427028500,427057500
3037,2023-12-14,,5124000,917292500,919096500
3037,2023-12-15,,7570000,1373387500,1374409000
3037,2023-12-18,,3243000,576307000,578997000
3037,2023-12-19,,2926000,512356500,513735500
3037,2023-12-20,,3017000,527719000,526829000
