stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1414,2023-07-17,,124000,2162900,2162450
1414,2023-07-18,,127000,2208400,2206250
1414,2023-07-19,,96000,1658850,1657950
1414,2023-07-20,,16000,276950,277800
1414,2023-07-21,,45000,780400,780050
1414,2023-07-24,,54000,935750,936200
1414,2023-07-25,,129000,2237450,2236450
1414,2023-07-26,,52000,915350,913950
1414,2023-07-27,,64000,1143900,1141200
1414,2023-07-28,,11000,197200,196250
1414,2023-07-31,,2000,35550,35700
1414,2023-08-01,,108000,1918300,1908750
1414,2023-08-02,,179000,3165250,3160400
1414,2023-08-03,,0,0,0
1414,2023-08-04,,49000,867050,866450
1414,2023-08-07,,19000,336950,336050
1414,2023-08-08,,167000,2952650,2951450
1414,2023-08-09,,113000,1989750,1987650
1414,2023-08-10,,43000,761350,759150
1414,2023-08-11,,102000,1796150,1793500
1414,2023-08-14,,61000,1076000,1073850
1414,2023-08-15,,73000,1269500,1270850
1414,2023-08-16,,57000,984450,981650
1414,2023-08-17,,126000,2184950,2183900
1414,2023-08-18,,43000,750200,749200
1414,2023-08-21,,86000,1500450,1499800
1414,2023-08-22,,112000,1957000,1954100
1414,2023-08-23,,196000,3426600,3425350
1414,2023-08-24,,16000,280100,279300
1414,2023-08-25,,35000,613400,612400
1414,2023-08-28,,72000,1263700,1262400
1414,2023-08-29,,29000,506950,507450
1414,2023-08-30,,2000,35100,35350
1414,2023-08-31,,7000,123350,123850
1414,2023-09-01,,72000,1272650,1272100
1414,2023-09-04,,37000,653250,653450
1414,2023-09-05,,134000,2365450,2364750
1414,2023-09-06,,95000,1672350,1669950
1414,2023-09-07,,21000,369250,370200
1414,2023-09-08,,109000,1915750,1913250
1414,2023-09-11,,8000,140800,141200
1414,2023-09-12,,87000,1529500,1528850
1414,2023-09-13,,65000,1145150,1142900
1414,2023-09-14,,162000,2844100,2844300
1414,2023-09-15,,3000,52850,53050
1414,2023-09-18,,4000,70800,70850
1414,2023-09-19,,4000,70500,70750
1414,2023-09-20,,6000,106150,105900
1414,2023-09-21,,5000,88000,88100
1414,2023-09-22,,114000,1999700,1999800
1414,2023-09-25,,5000,88200,88000
1414,2023-09-26,,118000,2076250,2073400
1414,2023-09-27,,111000,1950700,1950350
1414,2023-09-28,,126000,2221050,2213400
1414,2023-10-02,,126000,2215650,2214050
1414,2023-10-03,,113000,1982300,1981850
1414,2023-10-04,,31000,545250,544750
1414,2023-10-05,,118000,2068500,2068150
1414,2023-10-06,,67000,1173900,1172350
1414,2023-10-11,,24000,419350,420400
1414,2023-10-12,,2000,34950,35150
1414,2023-10-13,,107000,1866550,1866150
1414,2023-10-16,,6000,105100,105000
1414,2023-10-17,,7000,123000,123250
1414,2023-10-18,,24000,421400,420550
1414,2023-10-19,,17000,298600,297800
1414,2023-10-20,,43000,753550,750650
1414,2023-10-23,,4000,69200,69950
1414,2023-10-24,,39000,679850,678600
1414,2023-10-25,,8000,139500,139200
1414,2023-10-26,,5000,87400,87500
1414,2023-10-27,,0,0,0
1414,2023-10-30,,10000,174650,174150
1414,2023-10-31,,1000,17400,17500
1414,2023-11-01,,17000,295500,295200
1414,2023-11-02,,15000,261350,260450
1414,2023-11-03,,11000,191450,190950
1414,2023-11-06,,22000,383200,382000
1414,2023-11-07,,24000,418750,418200
1414,2023-11-08,,8000,139950,139600
1414,2023-11-09,,50000,872050,871050
1414,2023-11-10,,32000,559500,559450
1414,2023-11-13,,26000,455400,454550
1414,2023-11-14,,5000,87400,87350
1414,2023-11-15,,12000,209550,209050
1414,2023-11-16,,42000,732900,731800
1414,2023-11-17,,68000,1184750,1184700
1414,2023-11-20,,51000,889400,889200
1414,2023-11-21,,30000,523450,523100
1414,2023-11-22,,26000,453700,453050
1414,2023-11-23,,21000,366800,366350
1414,2023-11-24,,26000,453750,452850
1414,2023-11-27,,16000,279700,278900
1414,2023-11-28,,28000,491700,492000
1414,2023-11-29,,32000,560150,559150
1414,2023-11-30,,11000,193050,192650
1414,2023-12-01,,10000,175950,175500
1414,2023-12-04,,21000,369100,368200
1414,2023-12-05,,16000,280650,280400
1414,2023-12-06,,31000,544050,542950
1414,2023-12-07,,19000,333500,333550
1414,2023-12-08,,16000,280850,280550
1414,2023-12-11,,34000,597800,596100
1414,2023-12-12,,6000,105100,105600
1414,2023-12-13,,30000,524250,523050
1414,2023-12-14,,9000,157850,157600
1414,2023-12-15,,20000,350500,350400
1414,2023-12-18,,35000,617500,615150
1414,2023-12-19,,24000,422700,421450
1414,2023-12-20,,26000,456550,456350
1414,2023-12-21,,36000,636900,636650
1414,2023-12-22,,9000,159500,159200
1414,2023-12-25,,19000,337950,336450
1414,2023-12-26,,2000,35900,36250
1414,2023-12-27,,25000,446500,445300
1414,2023-12-28,,16000,286200,285750
1414,2023-12-29,,11000,196600,195900
1414,2024-01-02,,36000,644100,643500
1414,2024-01-03,,5000,89250,89550
1414,2024-01-04,,21000,375500,375750
1414,2024-01-05,,34000,607950,606800
1414,2024-01-08,,26000,463150,462450
1414,2024-01-09,,52000,916250,913750
1414,2024-01-10,,4000,70250,70700
1414,2024-01-11,,5000,88650,88650
1414,2024-01-12,,36000,637000,635900
1414,2024-01-15,,101000,1787450,1784900
1414,2024-01-16,,69000,1208850,1210000
1414,2024-01-17,,37000,647200,646400
1414,2024-01-18,,24000,420850,420500
1414,2024-01-19,,49000,856350,856400
1414,2024-01-22,,21000,368450,367950
1414,2024-01-23,,7000,123550,123600
1414,2024-01-24,,7000,124500,123950
1414,2024-01-25,,13000,231350,230350
1414,2024-01-26,,10000,178300,178150
1414,2024-01-29,,4000,70600,71050
1414,2024-01-30,,12000,214100,213600
1414,2024-01-31,,67000,1171750,1177150
1414,2024-02-01,,12000,212750,213000
1414,2024-02-02,,1000,17850,17800
1414,2024-02-05,,6000,106250,106550
1414,2024-02-15,,11000,193600,194600
1414,2024-02-16,,1000,17700,17750
1414,2024-02-19,,681000,13227950,13246600
1414,2024-02-20,,3939000,82794300,83083000
1414,2024-02-21,,650000,13048700,13114050
1414,2024-02-22,,711000,14380900,14435650
1414,2024-02-23,,532000,10684350,10728600
1414,2024-02-26,,743000,15145400,15186100
1414,2024-02-27,,134000,2609250,2637750
1414,2024-02-29,,1578000,31405250,31434550
1414,2024-03-01,,223000,4441000,4467400
1414,2024-03-04,,229000,4572550,4576900
1414,2024-03-05,,628000,12300950,12312250
1414,2024-03-06,,87000,1659150,1663500
1414,2024-03-07,,178000,3326850,3322000
1414,2024-03-08,,98000,1781700,1779350
1414,2024-03-11,,65000,1183100,1187900
1414,2024-03-12,,66000,1222000,1223200
1414,2024-03-13,,102000,1844100,1871350
1414,2024-03-14,,26000,473950,475400
1414,2024-03-15,,15000,272000,274650
1414,2024-03-18,,38000,699950,701750
1414,2024-03-19,,20000,364600,366750
1414,2024-03-20,,101000,1849200,1854700
1414,2024-03-21,,51000,952750,960100
1414,2024-03-22,,178000,3420400,3423250
1414,2024-03-25,,259000,4976750,4990950
1414,2024-03-26,,225000,4397300,4421150
1414,2024-03-27,,184000,3607800,3617800
1414,2024-03-28,,99000,1926750,1922550
1414,2024-03-29,,55000,1063050,1062800
1414,2024-04-01,Y,105000,2027850,2026950
1414,2024-04-02,Y,72000,1420700,1419050
1414,2024-04-03,Y,37000,724350,720150
1414,2024-04-08,Y,193000,3701700,3694500
1414,2024-04-09,Y,206000,3891300,3879600
1414,2024-04-10,,104000,1938350,1934050
1414,2024-04-11,,307000,5802950,5791750
1414,2024-04-12,,131000,2434950,2434350
1414,2024-04-15,Y,136000,2512300,2513900
1414,2024-04-16,Y,155000,2810700,2819600
1414,2024-04-17,Y,92000,1700050,1705050
1414,2024-04-18,Y,24000,440600,442050
1414,2024-04-19,Y,8000,146600,147550
1414,2024-04-22,,918000,18250300,18343050
1414,2024-04-23,,463000,9197600,9243350
1414,2024-04-24,,217000,4293650,4315200
1414,2024-04-25,,340000,6782700,6844700
1414,2024-04-26,,370000,7588850,7622000
1414,2024-04-29,,512000,10783150,10824900
1414,2024-04-30,,262000,5466450,5492650
1414,2024-05-02,,177000,3628650,3642150
1414,2024-05-03,,47000,962000,964150
1414,2024-05-06,,177000,3564600,3586750
1414,2024-05-07,,92000,1821550,1823900
1414,2024-05-08,,55000,1070700,1076400
1414,2024-05-09,,58000,1126200,1127250
1414,2024-05-10,,152000,2951200,2973750
1414,2024-05-13,,131000,2561500,2578850
1414,2024-05-14,,240000,4683350,4688800
1414,2024-05-15,,61000,1190500,1196400
1414,2024-05-16,,231000,4538150,4554050
1414,2024-05-17,,134000,2656850,2667450
1414,2024-05-20,,49000,974500,979600
1414,2024-05-21,,48000,953600,953900
