stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2023,2023-07-17,,124000,1861200,1869950
2023,2023-07-18,,263000,3937050,3946850
2023,2023-07-19,,173000,2575450,2584550
2023,2023-07-20,,345000,5169400,5193000
2023,2023-07-21,Y,136000,2038750,2037650
2023,2023-07-24,Y,523000,7841050,7867600
2023,2023-07-25,Y,458000,6866150,6907650
2023,2023-07-26,Y,462000,6959700,6964250
2023,2023-07-27,Y,121000,1826600,1833750
2023,2023-07-28,,84000,1268700,1271400
2023,2023-07-31,,233000,3501400,3502900
2023,2023-08-01,,379000,5753800,5758600
2023,2023-08-02,,2171000,33834200,33902650
2023,2023-08-03,,0,0,0
2023,2023-08-04,,751000,11715350,11778550
2023,2023-08-07,,783000,12182950,12223950
2023,2023-08-08,,321000,5004900,5004800
2023,2023-08-09,,468000,7208450,7187000
2023,2023-08-10,,205000,3090400,3095600
2023,2023-08-11,,176000,2639500,2647150
2023,2023-08-14,,321000,4667300,4684350
2023,2023-08-15,,419000,6214600,6267800
2023,2023-08-16,,666000,10031150,10033300
2023,2023-08-17,,967000,14429550,14453250
2023,2023-08-18,,343000,5186950,5188750
2023,2023-08-21,,130000,1971350,1972400
2023,2023-08-22,,101000,1524800,1527400
2023,2023-08-23,,142000,2141250,2148150
2023,2023-08-24,,294000,4409950,4422450
2023,2023-08-25,,132000,1991950,2000450
2023,2023-08-28,,30000,451750,453250
2023,2023-08-29,,240000,3603850,3613700
2023,2023-08-30,,187000,2814150,2819200
2023,2023-08-31,,274000,4115600,4130200
2023,2023-09-01,,175000,2647600,2653550
2023,2023-09-04,,348000,5344400,5372050
2023,2023-09-05,,117000,1794950,1797950
2023,2023-09-06,,139000,2121850,2124400
2023,2023-09-07,,245000,3714850,3717350
2023,2023-09-08,,162000,2439650,2447850
2023,2023-09-11,,428000,6440950,6467400
2023,2023-09-12,,143000,2167300,2174450
2023,2023-09-13,,163000,2477100,2484300
2023,2023-09-14,,172000,2623150,2628650
2023,2023-09-15,,293000,4516600,4516200
2023,2023-09-18,,417000,6502650,6494350
2023,2023-09-19,,98000,1512450,1513850
2023,2023-09-20,,113000,1751350,1750600
2023,2023-09-21,,238000,3645400,3644300
2023,2023-09-22,,66000,1005700,1008700
2023,2023-09-25,,28000,427700,428500
2023,2023-09-26,,248000,3769250,3776950
2023,2023-09-27,,437000,6630100,6645450
2023,2023-09-28,,668000,10085150,10128600
2023,2023-10-02,,220000,3334100,3351050
2023,2023-10-03,,350000,5312200,5324600
2023,2023-10-04,,735000,11072850,11116400
2023,2023-10-05,,165000,2521050,2521750
2023,2023-10-06,,149000,2274250,2275400
2023,2023-10-11,,681000,10348750,10369950
2023,2023-10-12,,381000,5786450,5814650
2023,2023-10-13,,524000,7959500,7980500
2023,2023-10-16,,140000,2125350,2126500
2023,2023-10-17,,257000,3910250,3905700
2023,2023-10-18,,1379000,20856000,20847850
2023,2023-10-19,,428000,6458950,6482500
2023,2023-10-20,,401000,6052050,6071500
2023,2023-10-23,,311000,4728750,4731600
2023,2023-10-24,,311000,4780200,4791250
2023,2023-10-25,,67000,1038750,1037450
2023,2023-10-26,,439000,6795500,6790250
2023,2023-10-27,,0,0,0
2023,2023-10-30,,49000,759950,760450
2023,2023-10-31,,184000,2857100,2856400
2023,2023-11-01,,128000,1969250,1963600
2023,2023-11-02,,96000,1481850,1481500
2023,2023-11-03,,136000,2097600,2098950
2023,2023-11-06,,129000,2001400,2005450
2023,2023-11-07,,76000,1177950,1176950
2023,2023-11-08,,122000,1878000,1876150
2023,2023-11-09,,86000,1317450,1316200
2023,2023-11-10,,68000,1038150,1039250
2023,2023-11-13,,233000,3567500,3568200
2023,2023-11-14,,107000,1638000,1638300
2023,2023-11-15,,158000,2445700,2459950
2023,2023-11-16,,498000,7870300,7888700
2023,2023-11-17,,324000,5124200,5123450
2023,2023-11-20,,232000,3648400,3650900
2023,2023-11-21,,2426000,39635250,40053900
2023,2023-11-22,,5296000,89440950,89357550
2023,2023-11-23,,1161000,19369700,19389850
2023,2023-11-24,,865000,14666950,14640300
2023,2023-11-27,,1052000,17800550,17863500
2023,2023-11-28,,436000,7421200,7430600
2023,2023-11-29,,489000,8241900,8205750
2023,2023-11-30,,354000,5880500,5897550
2023,2023-12-01,,370000,6253400,6264100
2023,2023-12-04,,660000,11216400,11257650
2023,2023-12-05,,380000,6529850,6536750
2023,2023-12-06,,329000,5658250,5660050
2023,2023-12-07,,579000,9840650,9877950
2023,2023-12-08,,318000,5385650,5398350
2023,2023-12-11,,120000,2043650,2052250
2023,2023-12-12,,134000,2260350,2256350
2023,2023-12-13,,462000,7789350,7786100
2023,2023-12-14,,535000,9061700,9069650
2023,2023-12-15,,5102000,91928400,93193950
2023,2023-12-18,,35258000,670724350,669556950
2023,2023-12-19,,10483000,188829700,189419500
2023,2023-12-20,,6119000,111782500,111813400
2023,2023-12-21,,2704000,49595000,49793450
2023,2023-12-22,,1158000,21029950,21039200
2023,2023-12-25,,8220000,152318250,151824050
2023,2023-12-26,,1111000,20196650,20265600
2023,2023-12-27,,340000,6152500,6152450
2023,2023-12-28,,743000,13244250,13229350
2023,2023-12-29,,354000,6299900,6317000
2023,2024-01-02,,398000,7128850,7145100
2023,2024-01-03,,582000,10297850,10322650
2023,2024-01-04,,438000,7819050,7820050
2023,2024-01-05,,294000,5275350,5286200
2023,2024-01-08,,559000,10077200,10066150
2023,2024-01-09,,908000,15701100,15745400
2023,2024-01-10,,696000,11709050,11722300
2023,2024-01-11,,835000,13818800,13790100
2023,2024-01-12,,191000,3120600,3132800
2023,2024-01-15,,177000,2895700,2905200
2023,2024-01-16,,518000,8272950,8285900
2023,2024-01-17,,520000,8150150,8165150
2023,2024-01-18,,290000,4569950,4575350
2023,2024-01-19,,250000,3900200,3906900
2023,2024-01-22,,95000,1493100,1498450
2023,2024-01-23,,256000,4073400,4073650
2023,2024-01-24,,341000,5454150,5447300
2023,2024-01-25,,121000,1910300,1913500
2023,2024-01-26,,153000,2398250,2404250
2023,2024-01-29,,206000,3232200,3248100
2023,2024-01-30,,166000,2592750,2590400
2023,2024-01-31,,195000,3009500,3016100
2023,2024-02-01,,161000,2491650,2500200
2023,2024-02-02,,276000,4242450,4244700
2023,2024-02-05,,353000,5354800,5378150
2023,2024-02-15,,537000,8209850,8228600
2023,2024-02-16,,329000,5149200,5155450
2023,2024-02-19,,562000,8938050,8945300
2023,2024-02-20,,204000,3244050,3252050
2023,2024-02-21,,188000,2986700,2989200
2023,2024-02-22,,313000,4998650,4995700
2023,2024-02-23,,606000,9448300,9474200
2023,2024-02-26,,230000,3564400,3565050
2023,2024-02-27,,374000,5691000,5716200
2023,2024-02-29,,327000,4987100,4989800
2023,2024-03-01,,361000,5492350,5504500
2023,2024-03-04,,386000,5916800,5925100
2023,2024-03-05,,250000,3834950,3843650
2023,2024-03-06,,197000,3024350,3023950
2023,2024-03-07,,255000,3897950,3902850
2023,2024-03-08,,887000,13336800,13374300
2023,2024-03-11,,271000,4118850,4116750
2023,2024-03-12,,257000,3898000,3908850
2023,2024-03-13,,384000,5805000,5813300
2023,2024-03-14,,479000,7322750,7353200
2023,2024-03-15,,411000,6198850,6225900
2023,2024-03-18,,302000,4545500,4561700
2023,2024-03-19,,240000,3634700,3641500
2023,2024-03-20,,549000,8278500,8300750
2023,2024-03-21,,219000,3334450,3345150
2023,2024-03-22,,434000,6679800,6692050
2023,2024-03-25,,263000,4083350,4085250
2023,2024-03-26,,198000,3037350,3042900
2023,2024-03-27,,139000,2123000,2130800
2023,2024-03-28,,67000,1026050,1031450
2023,2024-03-29,,213000,3238950,3251000
2023,2024-04-01,,41000,623000,623000
2023,2024-04-02,,111000,1683250,1684200
