stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2855,2023-07-17,,972000,18808950,18814350
2855,2023-07-18,,514000,9839800,9871300
2855,2023-07-19,,259000,4970950,4969800
2855,2023-07-20,,152000,2925200,2932350
2855,2023-07-21,,156000,3013000,3014450
2855,2023-07-24,,296000,5653400,5677000
2855,2023-07-25,,181000,3477250,3499950
2855,2023-07-26,,423000,8359850,8379400
2855,2023-07-27,,528000,10473450,10504600
2855,2023-07-28,,320000,6374700,6360650
2855,2023-07-31,,745000,15161200,15201550
2855,2023-08-01,,330000,6723550,6730550
2855,2023-08-02,,633000,12677000,12769300
2855,2023-08-03,,0,0,0
2855,2023-08-04,,235000,4778150,4821850
2855,2023-08-07,,249000,5057550,5075400
2855,2023-08-08,,644000,13215400,13186250
2855,2023-08-09,,290000,5902050,5901050
2855,2023-08-10,,286000,5765200,5773750
2855,2023-08-11,,139000,2788900,2794050
2855,2023-08-14,,430000,8380850,8510900
2855,2023-08-15,,92000,1792650,1803250
2855,2023-08-16,,328000,6286300,6304700
2855,2023-08-17,,353000,6682300,6757000
2855,2023-08-18,,252000,4808050,4832150
2855,2023-08-21,,57000,1079000,1083650
2855,2023-08-22,,50000,950100,951700
2855,2023-08-23,,40000,760600,761300
2855,2023-08-24,,56000,1078050,1081050
2855,2023-08-25,,69000,1329650,1333850
2855,2023-08-28,,158000,3073900,3076600
2855,2023-08-29,,8000,155600,155300
2855,2023-08-30,,92000,1809150,1816250
2855,2023-08-31,,40000,785500,787250
2855,2023-09-01,,16000,314500,314000
2855,2023-09-04,,98000,1928400,1931350
2855,2023-09-05,,24000,471700,471600
2855,2023-09-06,,181000,3523000,3532550
2855,2023-09-07,,69000,1326050,1331600
2855,2023-09-08,,120000,2307650,2317000
2855,2023-09-11,,186000,3573250,3559800
2855,2023-09-12,,68000,1298250,1298450
2855,2023-09-13,,108000,2058900,2057350
2855,2023-09-14,,75000,1435500,1443900
2855,2023-09-15,,94000,1814400,1812500
2855,2023-09-18,,18000,344850,345500
2855,2023-09-19,,17000,326850,326350
2855,2023-09-20,,41000,783050,784200
2855,2023-09-21,,70000,1320600,1323050
2855,2023-09-22,,65000,1218750,1218600
2855,2023-09-25,,13000,245450,245300
