stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2753,2023-07-17,,57000,9938500,9966500
2753,2023-07-18,,41000,7015000,7036500
2753,2023-07-19,,68000,11412000,11464000
2753,2023-07-20,,26000,4401000,4400500
2753,2023-07-21,,37000,6201000,6222000
2753,2023-07-24,,97000,16036000,16139500
2753,2023-07-25,,204000,33886500,33980500
2753,2023-07-26,,138000,22811000,22882000
2753,2023-07-27,,79000,13167000,13225500
2753,2023-07-28,,203000,33745500,33852500
2753,2023-07-31,,141000,23358000,23357000
2753,2023-08-01,,75000,12389500,12396500
2753,2023-08-02,,174000,29000500,29020500
2753,2023-08-03,,0,0,0
2753,2023-08-04,,256000,42501500,42678000
2753,2023-08-07,,103000,16706500,16707000
2753,2023-08-08,,80000,12900000,12925500
2753,2023-08-09,,45000,7254000,7252000
2753,2023-08-10,,78000,12696000,12701500
2753,2023-08-11,,549000,93617000,95355000
2753,2023-08-14,,987000,169178000,169861000
2753,2023-08-15,,153000,25874500,25890500
2753,2023-08-16,,61000,10062000,10079000
2753,2023-08-17,,75000,12481000,12624500
2753,2023-08-18,,59000,9943000,9977500
2753,2023-08-21,,20000,3351000,3354000
2753,2023-08-22,,30000,4996500,4997000
2753,2023-08-23,,56000,9373500,9367000
2753,2023-08-24,,148000,25232000,25309000
2753,2023-08-25,,157000,26983500,26970500
2753,2023-08-28,,18000,3009000,3012500
2753,2023-08-29,,14000,2339500,2339000
2753,2023-08-30,,29000,4840000,4846000
2753,2023-08-31,,13000,2178500,2184000
2753,2023-09-01,,49000,8346500,8363500
2753,2023-09-04,,14000,2369000,2368500
2753,2023-09-05,,33000,5539000,5562500
2753,2023-09-06,,25000,4174000,4180000
2753,2023-09-07,,41000,6797000,6804500
2753,2023-09-08,,15000,2486000,2489500
2753,2023-09-11,,27000,4502500,4510000
2753,2023-09-12,,180000,30876000,30906500
2753,2023-09-13,,128000,21969000,21959000
2753,2023-09-14,,73000,12472500,12537000
2753,2023-09-15,,21000,3609500,3621500
2753,2023-09-18,,12000,2046000,2052000
2753,2023-09-19,,11000,1855000,1854000
2753,2023-09-20,,14000,2356500,2363000
2753,2023-09-21,,17000,2834000,2850500
2753,2023-09-22,,13000,2168500,2166500
2753,2023-09-25,,18000,3049500,3085000
2753,2023-09-26,,47000,8076000,8085500
2753,2023-09-27,,204000,35555000,35613500
2753,2023-09-28,,400000,71451000,71782000
2753,2023-10-02,,82000,14722500,14747500
2753,2023-10-03,,107000,18841500,18900500
2753,2023-10-04,,105000,18570000,18624000
2753,2023-10-05,,46000,8126000,8140000
2753,2023-10-06,,41000,7153500,7168000
2753,2023-10-11,,53000,9226000,9263000
2753,2023-10-12,,34000,5869000,5883000
2753,2023-10-13,,67000,11558000,11584000
2753,2023-10-16,,35000,6026500,6074000
2753,2023-10-17,,72000,12373500,12435500
2753,2023-10-18,,27000,4663000,4711000
2753,2023-10-19,,27000,4664000,4674000
2753,2023-10-20,,130000,21907500,21992000
2753,2023-10-23,,32000,5401500,5426000
2753,2023-10-24,,42000,7071500,7112000
2753,2023-10-25,,31000,5233500,5264500
2753,2023-10-26,,61000,10228000,10186500
2753,2023-10-27,,0,0,0
2753,2023-10-30,,6000,999000,1000500
2753,2023-10-31,,82000,13884500,13888000
2753,2023-11-01,,29000,4919500,4940000
2753,2023-11-02,,36000,6134000,6155500
2753,2023-11-03,,49000,8411000,8419000
2753,2023-11-06,,33000,5719000,5722500
2753,2023-11-07,,70000,12306000,12316500
2753,2023-11-08,,24000,4185500,4204000
2753,2023-11-09,,33000,5791500,5811500
2753,2023-11-10,,39000,6814000,6833000
2753,2023-11-13,,16000,2789000,2801500
2753,2023-11-14,,112000,19999500,20103500
2753,2023-11-15,,46000,8180500,8196000
2753,2023-11-16,,108000,19356000,19450000
2753,2023-11-17,,51000,9161500,9181500
2753,2023-11-20,,30000,5309000,5336500
2753,2023-11-21,,19000,3346000,3355500
2753,2023-11-22,,14000,2454500,2467000
2753,2023-11-23,,27000,4724000,4724500
2753,2023-11-24,,46000,8017500,8023000
2753,2023-11-27,,25000,4377000,4381000
2753,2023-11-28,,40000,6994500,7028000
2753,2023-11-29,,114000,19627000,19619500
2753,2023-11-30,,35000,6053500,6059500
2753,2023-12-01,,17000,2928000,2941500
2753,2023-12-04,,39000,6819000,6815000
2753,2023-12-05,,28000,4899000,4911000
2753,2023-12-06,,30000,5226000,5243500
2753,2023-12-07,,130000,23004500,23055500
2753,2023-12-08,,88000,15275000,15293000
2753,2023-12-11,,31000,5363000,5384000
2753,2023-12-12,,13000,2245000,2251000
2753,2023-12-13,,11000,1902500,1903500
2753,2023-12-14,,19000,3287500,3302000
2753,2023-12-15,,2000,348000,348000
2753,2023-12-18,Y,10000,1740500,1733500
2753,2023-12-19,Y,30000,5110500,5102000
2753,2023-12-20,Y,26000,4440000,4450500
2753,2023-12-21,Y,14000,2364500,2364000
2753,2023-12-22,Y,25000,4190500,4209000
2753,2023-12-25,,12000,2024000,2026500
2753,2023-12-26,,16000,2707000,2704000
2753,2023-12-27,,40000,6770500,6800000
2753,2023-12-28,,13000,2193500,2199000
2753,2023-12-29,,51000,8618500,8663500
2753,2024-01-02,,27000,4577000,4590000
2753,2024-01-03,,40000,6749500,6749000
2753,2024-01-04,,11000,1851500,1852500
2753,2024-01-05,,23000,3881000,3884000
2753,2024-01-08,,10000,1685000,1687000
2753,2024-01-09,,22000,3689500,3694000
2753,2024-01-10,,12000,2003000,2010500
2753,2024-01-11,,19000,3171500,3180500
2753,2024-01-12,,18000,3026500,3031000
2753,2024-01-15,,17000,2848500,2856000
2753,2024-01-16,,14000,2327500,2338500
2753,2024-01-17,,55000,9017500,9022500
2753,2024-01-18,,39000,6295000,6322000
2753,2024-01-19,,20000,3264000,3268000
2753,2024-01-22,,12000,1966500,1970500
2753,2024-01-23,,16000,2628500,2627500
2753,2024-01-24,,12000,1979500,1983500
2753,2024-01-25,,8000,1317000,1320000
2753,2024-01-26,,47000,7741000,7747000
2753,2024-01-29,,23000,3767000,3772500
2753,2024-01-30,,5000,823500,823500
2753,2024-01-31,,11000,1797000,1801000
2753,2024-02-01,,25000,4075000,4084000
2753,2024-02-02,,10000,1630000,1636000
2753,2024-02-05,,17000,2763000,2767500
2753,2024-02-15,,49000,8068000,8104500
2753,2024-02-16,,41000,6830000,6834000
2753,2024-02-19,,34000,5736000,5747500
2753,2024-02-20,,18000,3020000,3026500
2753,2024-02-21,,14000,2335000,2346000
2753,2024-02-22,,16000,2671000,2673500
2753,2024-02-23,,13000,2184000,2181000
2753,2024-02-26,,18000,3044500,3042500
2753,2024-02-27,,18000,3051000,3054500
2753,2024-02-29,,27000,4594000,4615500
2753,2024-03-01,,43000,7335500,7343500
2753,2024-03-04,,36000,6130000,6135000
2753,2024-03-05,,81000,13789000,13840000
2753,2024-03-06,,285000,47574500,47589500
2753,2024-03-07,,136000,22302000,22432000
2753,2024-03-08,,101000,16714500,16737500
2753,2024-03-11,,90000,14899000,15010500
2753,2024-03-12,,64000,10649500,10679000
2753,2024-03-13,,137000,22642000,22679500
2753,2024-03-14,,74000,12067500,12058500
2753,2024-03-15,,20000,3271000,3271500
2753,2024-03-18,,27000,4447000,4450000
2753,2024-03-19,,28000,4618500,4608500
2753,2024-03-20,,41000,6723000,6744000
2753,2024-03-21,,8000,1315000,1319500
2753,2024-03-22,,8000,1317000,1318000
2753,2024-03-25,,24000,3961500,3961500
2753,2024-03-26,,15000,2472500,2484000
2753,2024-03-27,,33000,5544500,5575500
2753,2024-03-28,,11000,1858500,1858500
2753,2024-03-29,,10000,1684500,1689500
2753,2024-04-01,,49000,8293500,8307500
2753,2024-04-02,,12000,2044000,2041500
2753,2024-04-03,,17000,2887000,2885500
2753,2024-04-08,Y,13000,2206000,2211000
2753,2024-04-09,Y,48000,8118500,8137500
2753,2024-04-10,Y,56000,9342500,9349500
2753,2024-04-11,Y,19000,3155500,3152500
2753,2024-04-12,Y,26000,4317000,4324500
2753,2024-04-15,,49000,8299500,8282000
2753,2024-04-16,,27000,4502500,4480000
2753,2024-04-17,,11000,1822000,1827500
2753,2024-04-18,,22000,3644500,3653500
2753,2024-04-19,,43000,7047500,7075000
2753,2024-04-22,,34000,5565000,5585500
2753,2024-04-23,,5000,827000,828500
2753,2024-04-24,,5000,831500,833000
2753,2024-04-25,,25000,4145500,4145000
2753,2024-04-26,,37000,6197500,6208000
2753,2024-04-29,,63000,10641000,10660000
2753,2024-04-30,,10000,1700000,1702500
2753,2024-05-02,,18000,3067000,3069500
2753,2024-05-03,,7000,1191500,1191000
2753,2024-05-06,,11000,1873500,1874500
2753,2024-05-07,,196000,34154000,34368000
2753,2024-05-08,,103000,18327000,18316500
2753,2024-05-09,,64000,11264500,11318500
2753,2024-05-10,,32000,5578500,5584500
2753,2024-05-13,,113000,19419000,19651500
2753,2024-05-14,,18000,3110000,3117500
2753,2024-05-15,,144000,24552500,24615000
2753,2024-05-16,,104000,17574000,17667500
2753,2024-05-17,,45000,7586500,7603500
2753,2024-05-20,,96000,16060500,16137500
2753,2024-05-21,,15000,2507500,2507000
2753,2024-05-22,,12000,2004000,2006500
2753,2024-05-23,,113000,18696500,18845500
2753,2024-05-24,,40000,6696500,6716500
2753,2024-05-27,,17000,2846000,2848000
2753,2024-05-28,,43000,7222000,7228500
2753,2024-05-29,,33000,5526500,5545500
2753,2024-05-30,,14000,2337500,2341000
2753,2024-05-31,,17000,2839500,2841500
2753,2024-06-03,,7000,1175000,1176000
2753,2024-06-04,,11000,1849500,1850000
2753,2024-06-05,,3000,500000,502000
2753,2024-06-06,,5000,833500,835000
2753,2024-06-07,,9000,1497500,1502500
2753,2024-06-11,,10000,1659500,1661500
2753,2024-06-12,,15000,2475000,2486500
2753,2024-06-13,,12000,1985500,1986000
2753,2024-06-14,,15000,2482500,2485500
2753,2024-06-17,Y,3000,495000,497000
2753,2024-06-18,Y,2000,332000,331500
2753,2024-06-19,Y,5000,830000,830000
2753,2024-06-20,Y,27000,4394500,4406000
2753,2024-06-21,Y,1000,163000,163000
2753,2024-06-24,,7000,1139000,1137500
2753,2024-06-25,,11000,1784000,1787000
2753,2024-06-26,,20000,3271500,3280000
2753,2024-06-27,,4000,653000,652500
2753,2024-06-28,,14000,2276500,2278500
2753,2024-07-01,,1000,162000,163000
2753,2024-07-02,,12000,1958500,1965500
2753,2024-07-03,,17000,2756500,2765000
2753,2024-07-04,,22000,3581000,3594000
2753,2024-07-05,,4000,652000,652000
2753,2024-07-08,,6000,976500,976500
2753,2024-07-09,,55000,8959500,8951000
2753,2024-07-10,,43000,6998000,7043000
2753,2024-07-11,,34000,5510000,5551500
2753,2024-07-12,,7000,1137000,1142000
2753,2024-07-15,,4000,652000,653500
2753,2024-07-16,,2000,325000,326500
2753,2024-07-17,,4000,651500,653500
2753,2024-07-18,,3000,487000,487500
2753,2024-07-19,,7000,1134500,1135500
2753,2024-07-22,,17000,2721500,2732000
2753,2024-07-23,,5000,801000,805000
2753,2024-07-24,,0,0,0
2753,2024-07-25,,0,0,0
2753,2024-07-26,,22000,3472500,3493500
2753,2024-07-29,,4000,637500,637000
2753,2024-07-30,,1000,160000,160000
2753,2024-07-31,,0,0,0
2753,2024-08-01,,12000,1922500,1914500
2753,2024-08-02,,18000,2849500,2852500
2753,2024-08-05,,48000,7214500,7290500
2753,2024-08-06,,39000,5760000,5782500
2753,2024-08-07,,16000,2428000,2451000
2753,2024-08-08,,30000,4457000,4478500
2753,2024-08-09,,20000,3030000,3049500
2753,2024-08-12,,30000,4635500,4626500
2753,2024-08-13,,6000,927500,928000
2753,2024-08-14,,43000,6632000,6680000
2753,2024-08-15,,6000,936500,942500
2753,2024-08-16,,16000,2494000,2504500
2753,2024-08-19,,11000,1716500,1724500
2753,2024-08-20,,6000,941000,941000
2753,2024-08-21,,5000,778000,780000
2753,2024-08-22,,1000,156500,156000
2753,2024-08-23,,6000,930500,932500
2753,2024-08-26,,30000,4654500,4664500
2753,2024-08-27,,121000,18411000,18473500
2753,2024-08-28,,5000,755500,760000
2753,2024-08-29,,4000,605000,605000
2753,2024-08-30,,0,0,0
2753,2024-09-02,,5000,756500,757500
2753,2024-09-03,,5000,754500,754500
2753,2024-09-04,,23000,3381500,3399500
2753,2024-09-05,,5000,746000,744500
2753,2024-09-06,,11000,1624500,1631000
2753,2024-09-09,,13000,1900500,1908500
2753,2024-09-10,,14000,2074000,2081000
2753,2024-09-11,,1000,150000,149500
2753,2024-09-12,,8000,1192000,1204500
2753,2024-09-13,,2000,297000,299500
