stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2492,2023-07-17,,1465000,144397800,145559400
2492,2023-07-18,,1568000,156992600,157525800
2492,2023-07-19,,1384000,137411400,137386900
2492,2023-07-20,,807000,80283400,80390300
2492,2023-07-21,,844000,82443800,82523300
2492,2023-07-24,,654000,62064300,62105400
2492,2023-07-25,Y,234000,22181600,22281600
2492,2023-07-26,Y,228000,21493100,21451500
2492,2023-07-27,Y,305000,29040500,29113700
2492,2023-07-28,Y,676000,64087700,64664900
2492,2023-07-31,Y,528000,51157600,50772900
2492,2023-08-01,,615000,58992400,58891800
2492,2023-08-02,,706000,66445700,66535500
2492,2023-08-03,,0,0,0
2492,2023-08-04,,361000,33569000,33596800
2492,2023-08-07,,286000,26513100,26526300
2492,2023-08-08,,372000,34180000,34174900
2492,2023-08-09,,343000,31149400,31116200
2492,2023-08-10,,332000,30043300,30052100
2492,2023-08-11,,609000,55839100,56101600
2492,2023-08-14,,390000,35734800,35731900
2492,2023-08-15,,270000,24669100,24682700
2492,2023-08-16,,495000,44655800,44917200
2492,2023-08-17,,515000,47539400,47972800
2492,2023-08-18,,712000,67649700,67840800
2492,2023-08-21,,355000,33740600,33769500
2492,2023-08-22,,598000,57586100,57678000
2492,2023-08-23,,223000,21459100,21411000
2492,2023-08-24,,392000,37338300,37401400
2492,2023-08-25,,257000,24464400,24493000
2492,2023-08-28,,307000,29377000,29336200
2492,2023-08-29,,208000,19775400,19855300
2492,2023-08-30,,268000,25747200,25747200
2492,2023-08-31,,568000,54908000,55561100
2492,2023-09-01,,11565000,1224109800,1238006900
2492,2023-09-04,,14299000,1561177500,1560030000
2492,2023-09-05,,7023000,761068500,759934000
2492,2023-09-06,,2311000,249000000,250692500
2492,2023-09-07,,3771000,405679500,407260000
2492,2023-09-08,,1288000,135462000,135871500
2492,2023-09-11,,1485000,156836000,156749500
2492,2023-09-12,,945000,99721500,99874500
2492,2023-09-13,,1344000,142893500,142865000
2492,2023-09-14,,581000,61681500,61859500
2492,2023-09-15,,1138000,122080000,122417500
2492,2023-09-18,,2028000,218838500,219070000
2492,2023-09-19,,2517000,270876000,271418000
2492,2023-09-20,,2095000,219129500,220499500
2492,2023-09-21,,1309000,131231600,131289000
2492,2023-09-22,,901000,90500000,91689000
2492,2023-09-25,,359000,37087000,37059500
2492,2023-09-26,,314000,32100000,32071000
2492,2023-09-27,,331000,33545000,33608000
2492,2023-09-28,,424000,43410000,43451500
2492,2023-10-02,,377000,39046500,39077500
2492,2023-10-03,,302000,30594000,30550000
2492,2023-10-04,,438000,43538900,43552600
2492,2023-10-05,,330000,33010700,33099800
2492,2023-10-06,,148000,14810200,14812000
2492,2023-10-11,,546000,55146000,55392000
2492,2023-10-12,,1005000,105741500,106813500
2492,2023-10-13,,1630000,174243500,174611000
2492,2023-10-16,,591000,63610500,63783000
2492,2023-10-17,,1214000,130984000,131259000
2492,2023-10-18,,824000,87077500,87094500
2492,2023-10-19,,431000,45501500,45680500
2492,2023-10-20,,977000,102198000,102568500
2492,2023-10-23,,575000,61188500,61229000
2492,2023-10-24,,772000,82855000,83133000
2492,2023-10-25,,581000,63147000,63060000
2492,2023-10-26,,518000,53866000,53914500
2492,2023-10-27,,0,0,0
2492,2023-10-30,,441000,45950500,46124000
2492,2023-10-31,,812000,85635500,85809500
2492,2023-11-01,,12162000,1374366000,1371623000
2492,2023-11-02,,12261000,1430056500,1444994500
2492,2023-11-03,,10198000,1246560500,1247956500
2492,2023-11-06,,3747000,461489500,461911500
2492,2023-11-07,,3038000,377460500,378981000
2492,2023-11-08,,3273000,407909500,408271000
2492,2023-11-09,,1989000,246879000,246819000
2492,2023-11-10,,2400000,290983000,291666000
2492,2023-11-13,,1480000,179997000,180135500
2492,2023-11-14,,2594000,305141000,305544500
2492,2023-11-15,,1392000,163426500,163532000
2492,2023-11-16,,619000,72657000,72702500
2492,2023-11-17,,638000,75392000,75756000
2492,2023-11-20,,1234000,143591500,143837500
2492,2023-11-21,,641000,74943000,75074000
2492,2023-11-22,,1197000,141216000,142443000
2492,2023-11-23,,2542000,306963000,307786500
2492,2023-11-24,,10952000,1377183500,1376314500
2492,2023-11-27,,2021000,245819500,245515500
2492,2023-11-28,,3213000,399302000,402518000
2492,2023-11-29,,15915000,2171451000,2183574500
