stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2344,2023-07-17,,10159000,290108650,291764550
2344,2023-07-18,,8866000,252475400,253121350
2344,2023-07-19,,5551000,156198550,156190400
2344,2023-07-20,,3519000,98150350,98176800
2344,2023-07-21,,14455000,391675450,392928450
2344,2023-07-24,,3399000,92418050,92513650
2344,2023-07-25,,3346000,91269850,91248700
2344,2023-07-26,,3949000,106277850,106343650
2344,2023-07-27,,9634000,267774500,269458250
2344,2023-07-28,,18637000,531586400,532084150
2344,2023-07-31,,36874000,1093213800,1094742950
2344,2023-08-01,,13128000,388876650,388363500
2344,2023-08-02,,6675000,189992800,190202450
2344,2023-08-03,,0,0,0
2344,2023-08-04,,35814000,963859800,968229250
2344,2023-08-07,,4899000,134634900,134962450
2344,2023-08-08,,4916000,133836950,134112450
2344,2023-08-09,,7612000,204804150,205261250
2344,2023-08-10,,6921000,185471150,185411200
2344,2023-08-11,,3539000,95045850,95070550
2344,2023-08-14,,7865000,202002000,202605600
2344,2023-08-15,,4456000,116591550,116857650
2344,2023-08-16,,3318000,84952900,84988250
2344,2023-08-17,,5634000,143739600,143686300
2344,2023-08-18,,4341000,112057650,111837200
2344,2023-08-21,,4835000,122586550,122978700
2344,2023-08-22,,4570000,116359700,116346650
2344,2023-08-23,,3556000,90381400,90715100
2344,2023-08-24,,6835000,178442350,178750800
2344,2023-08-25,,2381000,61547000,61554650
2344,2023-08-28,,2170000,55485100,55563150
2344,2023-08-29,,4042000,104557050,104984600
2344,2023-08-30,,15307000,404462400,404722500
2344,2023-08-31,,5965000,157968600,158337250
2344,2023-09-01,,11625000,313571000,314323100
2344,2023-09-04,,5384000,145277050,145405300
2344,2023-09-05,,9747000,265890300,265737550
2344,2023-09-06,,4852000,130295750,130437500
2344,2023-09-07,,4271000,115354000,115357950
2344,2023-09-08,,3168000,84919950,85008250
2344,2023-09-11,,1903000,50704600,50716600
2344,2023-09-12,,1724000,46133250,46175800
2344,2023-09-13,,2479000,66597300,66573300
2344,2023-09-14,,2709000,73674300,73713700
2344,2023-09-15,Y,6878000,190893050,192138000
2344,2023-09-18,Y,4476000,125716050,125341750
2344,2023-09-19,Y,4055000,113616500,113551350
2344,2023-09-20,Y,5321000,144450100,143382950
2344,2023-09-21,Y,1711000,45253450,45372600
2344,2023-09-22,,2307000,60828950,60998200
2344,2023-09-25,,2329000,61320600,61291300
2344,2023-09-26,,3247000,84066850,84030250
2344,2023-09-27,,4390000,113484550,113599800
2344,2023-09-28,,3497000,89398900,89440150
2344,2023-10-02,,3256000,83563000,83664200
2344,2023-10-03,,6239000,161881200,161923750
2344,2023-10-04,,3513000,89515400,89677450
