stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
9955,2023-07-17,,61000,1420900,1424000
9955,2023-07-18,,21000,487950,487050
9955,2023-07-19,,669000,16142300,16133950
9955,2023-07-20,,186000,4461450,4461000
9955,2023-07-21,,26000,620000,620200
9955,2023-07-24,,48000,1118700,1124750
9955,2023-07-25,,31000,723150,724300
9955,2023-07-26,,538000,13009750,13065750
9955,2023-07-27,,1204000,29729750,29723650
9955,2023-07-28,,200000,4805000,4802500
9955,2023-07-31,,122000,2930800,2927250
9955,2023-08-01,,631000,15508000,15631100
9955,2023-08-02,,7216000,191705150,192350900
9955,2023-08-03,,0,0,0
9955,2023-08-04,,205000,5038550,5041550
9955,2023-08-07,,803000,18462100,18505700
9955,2023-08-08,,143000,3301100,3295700
9955,2023-08-09,,86000,1949050,1948200
9955,2023-08-10,,637000,14617250,14609850
9955,2023-08-11,,119000,2672050,2675400
9955,2023-08-14,,69000,1503250,1515850
9955,2023-08-15,,23000,498400,499050
9955,2023-08-16,,40000,872750,875350
9955,2023-08-17,,72000,1587550,1588500
9955,2023-08-18,,81000,1782050,1775050
9955,2023-08-21,,53000,1171050,1173200
9955,2023-08-22,,17000,372600,372050
9955,2023-08-23,,12000,263100,263950
9955,2023-08-24,,50000,1106800,1109000
9955,2023-08-25,,55000,1213750,1209700
9955,2023-08-28,,36000,783850,782450
9955,2023-08-29,,15000,327050,327500
9955,2023-08-30,,51000,1132750,1129900
9955,2023-08-31,,51000,1137250,1139500
9955,2023-09-01,,62000,1392800,1401950
9955,2023-09-04,,16000,360300,361200
9955,2023-09-05,,40000,908250,905900
9955,2023-09-06,,15000,333650,334050
9955,2023-09-07,,29000,640200,639400
9955,2023-09-08,,23000,504900,504250
9955,2023-09-11,,7000,152100,152150
9955,2023-09-12,,8000,173600,173450
9955,2023-09-13,,32000,690450,694250
9955,2023-09-14,,5000,109100,109700
9955,2023-09-15,,34000,750550,749650
9955,2023-09-18,,196000,4419700,4410200
9955,2023-09-19,,16000,357050,354100
9955,2023-09-20,,10000,220200,220050
9955,2023-09-21,,23000,505700,502900
9955,2023-09-22,,20000,438650,438650
9955,2023-09-25,,13000,284700,284000
9955,2023-09-26,,8000,174000,174100
9955,2023-09-27,,5000,108250,108400
9955,2023-09-28,,42000,896900,901500
9955,2023-10-02,,25000,537000,537850
9955,2023-10-03,,29000,619900,620600
9955,2023-10-04,,63000,1320200,1323950
9955,2023-10-05,,16000,336050,336550
9955,2023-10-06,,7000,146700,147700
9955,2023-10-11,,705000,16215000,16215000
9955,2023-10-12,,1507000,35267400,35205600
9955,2023-10-13,,275000,6289500,6300200
9955,2023-10-16,,2661000,66201100,66066450
9955,2023-10-17,,1708000,41894700,42163500
9955,2023-10-18,,7372000,195267350,195930100
9955,2023-10-19,,5017000,135228800,134979450
9955,2023-10-20,,12026000,335948650,336435650
9955,2023-10-23,,5252000,146675050,146719000
9955,2023-10-24,,1961000,52905000,52747300
9955,2023-10-25,,1309000,33986400,34224250
9955,2023-10-26,,4326000,117956050,117680200
9955,2023-10-27,,0,0,0
9955,2023-10-30,,2098000,56992900,57004550
9955,2023-10-31,,1049000,27926050,27876650
9955,2023-11-01,,502000,12786650,12817700
9955,2023-11-02,,365000,9199450,9217200
9955,2023-11-03,,567000,14023300,14071800
9955,2023-11-06,,300000,7537250,7539550
9955,2023-11-07,,192000,4723650,4727150
9955,2023-11-08,,292000,7045400,7064300
9955,2023-11-09,,354000,8412450,8390250
9955,2023-11-10,,556000,13284150,13278850
9955,2023-11-13,,94000,2195600,2193300
9955,2023-11-14,,101000,2373750,2380950
9955,2023-11-15,,214000,5132800,5135200
9955,2023-11-16,,69000,1641700,1646800
9955,2023-11-17,,567000,13811800,13789300
9955,2023-11-20,,48000,1148650,1147350
9955,2023-11-21,,94000,2265400,2265850
9955,2023-11-22,,463000,11301150,11254400
9955,2023-11-23,,91000,2181300,2171000
9955,2023-11-24,,43000,1016600,1017500
9955,2023-11-27,,163000,3924800,3933600
9955,2023-11-28,,370000,9050350,9043850
9955,2023-11-29,,2395000,61840150,61787450
9955,2023-11-30,,301000,7563700,7556050
9955,2023-12-01,,179000,4483000,4476000
9955,2023-12-04,,2745000,73067150,73334550
9955,2023-12-05,,1110000,28615050,28611300
9955,2023-12-06,,314000,7912450,7951900
9955,2023-12-07,,78000,1970800,1962600
9955,2023-12-08,,100000,2495550,2488700
9955,2023-12-11,,119000,2914250,2917850
9955,2023-12-12,,130000,3141400,3137300
9955,2023-12-13,,36000,870800,870100
9955,2023-12-14,,338000,8390600,8362150
9955,2023-12-15,,70000,1712050,1714450
9955,2023-12-18,,20000,486450,486050
9955,2023-12-19,,88000,2109000,2115300
9955,2023-12-20,,22000,534200,534750
9955,2023-12-21,,30000,728400,728000
9955,2023-12-22,,20000,485700,484100
9955,2023-12-25,,119000,2918300,2917800
9955,2023-12-26,,109000,2674550,2677950
9955,2023-12-27,,71000,1749200,1745450
9955,2023-12-28,,349000,8694950,8673150
9955,2023-12-29,,57000,1401700,1395800
9955,2024-01-02,,36000,879500,879950
9955,2024-01-03,,29000,702400,704100
9955,2024-01-04,,21000,505800,506350
9955,2024-01-05,,24000,578600,583100
9955,2024-01-08,,8000,193700,193950
9955,2024-01-09,,8000,191300,190550
9955,2024-01-10,,10000,235300,234700
9955,2024-01-11,,9000,210900,211600
9955,2024-01-12,,15000,354600,354050
9955,2024-01-15,,27000,645850,646950
9955,2024-01-16,,108000,2602600,2603700
9955,2024-01-17,,32000,759950,758700
9955,2024-01-18,,33000,762400,764150
9955,2024-01-19,,10000,230550,230750
9955,2024-01-22,,17000,394600,396900
9955,2024-01-23,,11000,256550,257050
9955,2024-01-24,,16000,376150,376150
9955,2024-01-25,,4000,94250,93500
9955,2024-01-26,,3000,69600,69900
9955,2024-01-29,,14000,324750,327900
9955,2024-01-30,,24000,559450,560650
9955,2024-01-31,,55000,1296850,1302550
9955,2024-02-01,,18000,426400,428200
9955,2024-02-02,,16000,378600,379300
9955,2024-02-05,,57000,1340150,1338800
9955,2024-02-15,,46000,1062800,1066750
9955,2024-02-16,,28000,656100,656750
9955,2024-02-19,,30000,712300,716200
9955,2024-02-20,,82000,1973050,1959150
9955,2024-02-21,,37000,876800,880700
9955,2024-02-22,,36000,851350,851900
9955,2024-02-23,,34000,793900,794900
9955,2024-02-26,,44000,1032000,1034250
9955,2024-02-27,,33000,772900,770350
9955,2024-02-29,,14000,328250,328350
9955,2024-03-01,,10000,235700,235100
9955,2024-03-04,,200000,4811050,4819650
9955,2024-03-05,,353000,8672450,8644100
9955,2024-03-06,,520000,12898300,12893300
9955,2024-03-07,,2414000,61837200,62027900
9955,2024-03-08,,542000,13622300,13609150
9955,2024-03-11,,516000,13103050,13135000
9955,2024-03-12,,194000,4795500,4819650
9955,2024-03-13,,150000,3609200,3609350
9955,2024-03-14,,131000,3141950,3132200
9955,2024-03-15,,51000,1189150,1191600
9955,2024-03-18,,54000,1260200,1265450
9955,2024-03-19,,33000,767800,770900
9955,2024-03-20,,24000,560700,560900
9955,2024-03-21,,223000,5351550,5341000
9955,2024-03-22,,79000,1883750,1891950
9955,2024-03-25,,42000,999000,1003350
9955,2024-03-26,,56000,1308150,1319450
9955,2024-03-27,,52000,1223300,1225500
9955,2024-03-28,,92000,2199700,2203700
9955,2024-03-29,,1741000,43899100,43992750
9955,2024-04-01,,666000,16940200,16952500
9955,2024-04-02,,271000,6799750,6828600
9955,2024-04-03,,827000,21228900,21110350
9955,2024-04-08,,2943000,77505600,78488200
9955,2024-04-09,,9770000,274870550,276988050
9955,2024-04-10,,2321000,66108500,66306100
9955,2024-04-11,,907000,25374250,25470700
9955,2024-04-12,,2639000,76456250,76531000
9955,2024-04-15,Y,6461000,203901500,204921000
9955,2024-04-16,Y,4502000,155573450,157035650
9955,2024-04-17,Y,5970000,226248700,227815450
9955,2024-04-18,Y,6574000,264288050,260557300
9955,2024-04-19,Y,17173000,691531400,691684100
9955,2024-05-07,,1261000,39039600,39105450
9955,2024-05-08,,366000,11073850,11099850
9955,2024-05-09,,224000,6655950,6675100
9955,2024-05-10,,583000,17548900,17547350
9955,2024-05-13,,451000,13745250,13719800
9955,2024-05-14,,335000,9951500,9972450
9955,2024-05-15,,365000,10945150,10947600
9955,2024-05-16,,1251000,39473850,39462050
9955,2024-05-17,,476000,14557000,14628000
9955,2024-05-20,,1788000,60196000,60490900
9955,2024-05-21,,412000,15355200,15357800
9955,2024-05-22,,8473000,328088350,327508200
9955,2024-05-23,,1367000,48559550,48595650
9955,2024-05-24,,937000,32059850,32147400
9955,2024-05-27,,862000,29699350,29778500
9955,2024-05-28,,1027000,36182350,36255650
9955,2024-05-29,,542000,18684200,18699500
9955,2024-05-30,,387000,12916800,12933250
9955,2024-05-31,,222000,7410550,7412450
9955,2024-06-03,,300000,9922800,9930550
9955,2024-06-04,,426000,14192050,14189800
9955,2024-06-05,,246000,7943200,7978850
9955,2024-06-06,,1187000,40018150,40484100
9955,2024-06-07,,1615000,56365050,56395250
9955,2024-06-11,,645000,20661100,20667150
9955,2024-06-12,,193000,6096900,6091350
9955,2024-06-13,,239000,7609350,7624300
9955,2024-06-14,,85000,2688350,2691000
9955,2024-06-17,,222000,7119450,7113450
9955,2024-06-18,,40000,1263350,1263800
9955,2024-06-19,,60000,1898950,1901250
9955,2024-06-20,,102000,3245550,3266750
9955,2024-06-21,,1433000,48702500,48593650
9955,2024-06-24,,1435000,48439000,48539350
9955,2024-06-25,,278000,9193000,9230800
9955,2024-06-26,,113000,3719600,3709100
9955,2024-06-27,,91000,2932650,2936450
9955,2024-06-28,,24000,776550,777250
9955,2024-07-01,,67000,2157950,2156800
9955,2024-07-02,,758000,25202750,25350700
