stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
4755,2023-07-17,,738000,111540500,112278000
4755,2023-07-18,,2866000,441434000,438557000
4755,2023-07-19,,220000,31810000,31847500
4755,2023-07-20,,384000,56624000,56995000
4755,2023-07-21,,1071000,160604000,161758500
4755,2023-07-24,,360000,53508500,53515500
4755,2023-07-25,,525000,80400500,80795500
4755,2023-07-26,,319000,48394500,48314500
4755,2023-07-27,,237000,36010000,36159000
4755,2023-07-28,,1538000,242518000,242588000
4755,2023-07-31,,2073000,336286500,335987500
4755,2023-08-01,,639000,99455000,99517500
4755,2023-08-02,,460000,68381500,68739000
4755,2023-08-03,,0,0,0
4755,2023-08-04,,227000,33576500,33611000
4755,2023-08-07,,265000,38306500,38435000
4755,2023-08-08,,86000,12413000,12456500
4755,2023-08-09,,115000,16197500,16208500
4755,2023-08-10,,119000,16292500,16338500
4755,2023-08-11,,45000,6165000,6154500
4755,2023-08-14,,107000,14216500,14276000
4755,2023-08-15,,33000,4422000,4435500
4755,2023-08-16,,105000,13824500,13834500
4755,2023-08-17,,107000,14172500,14180500
4755,2023-08-18,,44000,5841500,5841000
4755,2023-08-21,,26000,3414500,3421000
4755,2023-08-22,,38000,5014500,5024000
4755,2023-08-23,,23000,3039000,3041000
4755,2023-08-24,,50000,6655500,6655500
4755,2023-08-25,,22000,2903500,2909000
4755,2023-08-28,,6000,782500,782500
4755,2023-08-29,,12000,1578500,1584000
4755,2023-08-30,,13000,1725500,1728000
4755,2023-08-31,,27000,3584500,3597000
4755,2023-09-01,,7000,935000,933500
4755,2023-09-04,,24000,3204000,3234500
4755,2023-09-05,,60000,8247000,8231500
4755,2023-09-06,,49000,6690000,6718000
4755,2023-09-07,,82000,11277000,11277500
4755,2023-09-08,,17000,2312500,2301500
4755,2023-09-11,,21000,2781000,2771500
4755,2023-09-12,,13000,1705000,1712500
4755,2023-09-13,,13000,1735000,1735500
4755,2023-09-14,,10000,1355000,1360000
4755,2023-09-15,,13000,1764500,1760000
4755,2023-09-18,,23000,3095000,3132000
4755,2023-09-19,,34000,4624000,4619000
4755,2023-09-20,,16000,2163500,2165000
4755,2023-09-21,,27000,3590500,3611500
4755,2023-09-22,,4000,531500,534500
4755,2023-09-25,,11000,1498500,1501000
4755,2023-09-26,,9000,1215500,1206500
4755,2023-09-27,,10000,1335500,1336000
4755,2023-09-28,,33000,4469500,4484500
4755,2023-10-02,,15000,2058000,2065500
4755,2023-10-03,,9000,1238500,1234500
4755,2023-10-04,,8000,1084000,1083500
4755,2023-10-05,,20000,2724500,2732500
4755,2023-10-06,,11000,1510500,1510500
4755,2023-10-11,,24000,3241000,3254000
4755,2023-10-12,,21000,2804000,2806000
4755,2023-10-13,,13000,1727500,1731000
4755,2023-10-16,,18000,2410500,2408500
4755,2023-10-17,,17000,2312000,2311500
4755,2023-10-18,,43000,5738500,5756500
4755,2023-10-19,,3000,398000,400500
4755,2023-10-20,,17000,2247000,2259000
4755,2023-10-23,,640000,86990500,86938000
4755,2023-10-24,,265000,34461500,34487000
4755,2023-10-25,,139000,17886000,17894000
4755,2023-10-26,,38000,4833500,4837000
4755,2023-10-27,,0,0,0
4755,2023-10-30,,31000,3894500,3896000
4755,2023-10-31,,33000,4103000,4110500
4755,2023-11-01,,30000,3662500,3671500
4755,2023-11-02,,17000,2112000,2113000
4755,2023-11-03,,7000,876500,878500
4755,2023-11-06,,16000,2039000,2033500
4755,2023-11-07,,3000,380000,382500
4755,2023-11-08,,30000,3805500,3800500
4755,2023-11-09,,44000,5474000,5475000
4755,2023-11-10,,19000,2323000,2332000
4755,2023-11-13,,20000,2471500,2477500
4755,2023-11-14,,16000,2000500,2001000
4755,2023-11-15,,54000,6851500,6884000
4755,2023-11-16,,31000,3973500,3979000
4755,2023-11-17,,10000,1294500,1296000
4755,2023-11-20,,5000,643500,646000
4755,2023-11-21,,15000,1937500,1940000
4755,2023-11-22,,23000,2983500,2994000
4755,2023-11-23,,14000,1820500,1820500
4755,2023-11-24,,15000,1917500,1923000
4755,2023-11-27,,7000,888500,891500
4755,2023-11-28,,23000,2945000,2956500
4755,2023-11-29,,29000,3709500,3726000
4755,2023-11-30,,49000,6306500,6341500
4755,2023-12-01,,27000,3495500,3503000
4755,2023-12-04,,18000,2322000,2326000
4755,2023-12-05,,31000,3931500,3932000
4755,2023-12-06,,31000,3923500,3919500
4755,2023-12-07,,35000,4367000,4365000
4755,2023-12-08,,11000,1372500,1377000
4755,2023-12-11,,1000,124500,124000
4755,2023-12-12,,7000,866000,867500
4755,2023-12-13,,13000,1610500,1612500
4755,2023-12-14,,48000,6031500,6032500
4755,2023-12-15,,26000,3262500,3257000
4755,2023-12-18,,21000,2612500,2619000
4755,2023-12-19,,25000,3077000,3087500
4755,2023-12-20,,13000,1618500,1617000
4755,2023-12-21,,15000,1850000,1849000
4755,2023-12-22,,12000,1474500,1473500
4755,2023-12-25,,5000,616000,616500
4755,2023-12-26,,13000,1603500,1611000
4755,2023-12-27,,17000,2113000,2121000
4755,2023-12-28,,11000,1369500,1373000
4755,2023-12-29,,23000,2884500,2880500
4755,2024-01-02,,12000,1487000,1489500
4755,2024-01-03,,23000,2820500,2819000
4755,2024-01-04,,23000,2783000,2788500
4755,2024-01-05,,581000,73844000,73718500
4755,2024-01-08,,96000,12178500,12185500
4755,2024-01-09,,31000,3863500,3875000
4755,2024-01-10,,66000,8189500,8276500
4755,2024-01-11,,27000,3365500,3379000
4755,2024-01-12,,19000,2362000,2362500
4755,2024-01-15,,35000,4326000,4336000
4755,2024-01-16,,20000,2448500,2458000
4755,2024-01-17,,13000,1583000,1582000
4755,2024-01-18,,23000,2779500,2788500
4755,2024-01-19,,19000,2333000,2321000
4755,2024-01-22,,3000,370000,369000
4755,2024-01-23,,25000,3084500,3083500
4755,2024-01-24,,48000,5999000,6027000
4755,2024-01-25,,523000,67920500,67740000
4755,2024-01-26,,471000,62063000,61855500
4755,2024-01-29,,89000,11626500,11612500
4755,2024-01-30,,70000,9122000,9127500
4755,2024-01-31,,47000,6060000,6050500
4755,2024-02-01,,15000,1928500,1931500
4755,2024-02-02,,126000,16346500,16436500
4755,2024-02-05,,49000,6365500,6363500
4755,2024-02-15,,152000,19560500,19714000
4755,2024-02-16,,191000,25345500,25489000
4755,2024-02-19,,245000,33092000,33284500
4755,2024-02-20,,60000,8000500,8027000
4755,2024-02-21,,117000,15568000,15621000
4755,2024-02-22,,57000,7597000,7601500
4755,2024-02-23,,720000,99011000,99460000
4755,2024-02-26,,1843000,263356000,263322500
4755,2024-02-27,,5366000,818290000,818315500
4755,2024-02-29,,779000,118827000,118958000
4755,2024-03-01,,432000,64477500,64779000
4755,2024-03-04,,2101000,329399500,329453500
4755,2024-03-05,,559000,86118500,86204000
4755,2024-03-06,,558000,85069500,85629000
4755,2024-03-07,,830000,126824000,126936000
4755,2024-03-08,,395000,57207500,57621500
4755,2024-03-11,,193000,28053000,28229500
4755,2024-03-12,,112000,16597000,16661500
4755,2024-03-13,,157000,23275000,23302500
4755,2024-03-14,,86000,12538000,12547500
4755,2024-03-15,,88000,12906000,12923000
4755,2024-03-18,,143000,21287500,21380500
4755,2024-03-19,,211000,32042500,32246500
4755,2024-03-20,,139000,20790500,20799000
4755,2024-03-21,,128000,19345000,19370500
4755,2024-03-22,,91000,13671500,13689500
4755,2024-03-25,,1641000,260558000,261009000
4755,2024-03-26,,523000,81743500,82197000
4755,2024-03-27,,1181000,191046500,191585000
4755,2024-03-28,,616000,99909000,99981500
4755,2024-03-29,,238000,37729500,37728500
4755,2024-04-01,,229000,36557500,36637500
4755,2024-04-02,,247000,39505000,39568000
4755,2024-04-03,,75000,11827000,11838000
4755,2024-04-08,Y,324000,48139500,48670500
4755,2024-04-09,Y,110000,16681500,16639000
4755,2024-04-10,Y,81000,12310500,12236500
