stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2885,2023-07-17,,1066000,25417200,25553900
2885,2023-07-18,,2145000,51506200,51509800
2885,2023-07-19,,3424000,82635800,82738150
2885,2023-07-20,,1647000,39905200,40111500
2885,2023-07-21,,1790000,43616300,43699300
2885,2023-07-24,,2791000,67439800,67596800
2885,2023-07-25,,889000,21561350,21585050
2885,2023-07-26,,1265000,30898250,30920400
2885,2023-07-27,,764000,18820800,18828850
2885,2023-07-28,,1718000,41937650,41986800
2885,2023-07-31,,3704000,90607100,90736300
2885,2023-08-01,,3025000,74521400,74849450
2885,2023-08-02,,3723000,90999600,91291200
2885,2023-08-03,,0,0,0
2885,2023-08-04,,1628000,39630750,39650450
2885,2023-08-07,,2347000,57406150,57727150
2885,2023-08-08,Y,6348000,159433150,159676900
2885,2023-08-09,Y,2101000,52722850,52770900
2885,2023-08-10,Y,2049000,51548600,51656900
2885,2023-08-11,Y,1631000,40409850,40409600
2885,2023-08-14,Y,2461000,60029100,59908800
2885,2023-08-15,,1669000,40402300,40465800
2885,2023-08-16,,5627000,134572300,134531250
2885,2023-08-17,,6631000,156068000,156786600
2885,2023-08-18,,3750000,89854700,89868750
2885,2023-08-21,,1907000,45637550,45625950
2885,2023-08-22,,1340000,31985500,32025650
2885,2023-08-23,,2408000,58026850,58066250
2885,2023-08-24,,2258000,54854350,55015800
2885,2023-08-25,,3101000,75687550,75777800
2885,2023-08-28,,1575000,38384200,38382450
2885,2023-08-29,,4194000,102797950,102957700
2885,2023-08-30,,3801000,94079900,94088550
2885,2023-08-31,,5234000,128048150,128470250
2885,2023-09-01,,1019000,25127900,25190700
2885,2023-09-04,,479000,11757550,11763150
2885,2023-09-05,,1424000,34566750,34633050
2885,2023-09-06,,2885000,69956050,70118700
2885,2023-09-07,,4642000,114215400,114701200
2885,2023-09-08,,1798000,44255650,44283150
2885,2023-09-11,,818000,20111650,20180500
2885,2023-09-12,,1173000,29008550,29025950
2885,2023-09-13,,1824000,45336850,45452950
2885,2023-09-14,,2125000,53236050,53380400
2885,2023-09-15,,3136000,79086250,79193550
2885,2023-09-18,,3385000,85844800,85824250
2885,2023-09-19,,3491000,89217250,89519600
2885,2023-09-20,,1073000,27273900,27328050
2885,2023-09-21,,3417000,85564850,85573600
