stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
2331,2023-07-17,,12250000,351936550,354742900
2331,2023-07-18,,6843000,204215350,204666150
2331,2023-07-19,,2327000,68925700,68962800
2331,2023-07-20,,1464000,43686550,43928300
2331,2023-07-21,,1284000,38439400,38525900
2331,2023-07-24,,2408000,72485650,72570650
2331,2023-07-25,,3330000,101901150,101858800
2331,2023-07-26,,1267000,38598450,38565000
2331,2023-07-27,,1770000,54280800,54314550
2331,2023-07-28,,2239000,67344700,67531300
2331,2023-07-31,,1767000,53380400,53225400
2331,2023-08-01,,1006000,29561950,29490400
2331,2023-08-02,,1672000,47500450,47718350
2331,2023-08-03,,0,0,0
2331,2023-08-04,,1247000,35589400,35667400
2331,2023-08-07,,597000,17272350,17328400
2331,2023-08-08,,731000,21144200,21178750
2331,2023-08-09,,479000,13731550,13734350
2331,2023-08-10,,6161000,178768350,178451850
2331,2023-08-11,,1584000,44276950,44346350
2331,2023-08-14,,1017000,28171100,28233250
2331,2023-08-15,,880000,24997000,25037050
2331,2023-08-16,,535000,15220700,15231100
2331,2023-08-17,,707000,20495300,20560150
2331,2023-08-18,,1403000,41588050,41675250
2331,2023-08-21,,2928000,89359400,89713900
2331,2023-08-22,,1908000,59128300,59154200
2331,2023-08-23,,2674000,84719100,84900300
2331,2023-08-24,,19448000,652980800,659377350
2331,2023-08-25,,43341000,1572200700,1590796500
2331,2023-08-28,,53093000,2102338500,2105225300
2331,2023-08-29,,39736000,1578871600,1581193700
2331,2023-08-30,,29748000,1168878250,1171480500
2331,2023-08-31,,18847000,734995050,737437100
2331,2023-09-01,,33351000,1344385250,1348810900
2331,2023-09-04,,7292000,273746800,275268700
2331,2023-09-05,,18831000,652196600,655624200
2331,2023-09-06,,7876000,278237400,278339750
2331,2023-09-07,,3493000,122137850,122288600
2331,2023-09-08,,2654000,92632050,92645150
2331,2023-09-11,,5367000,175016200,175707950
2331,2023-09-12,,3391000,109848950,109911100
2331,2023-09-13,,3549000,113309800,113467200
2331,2023-09-14,,5766000,180382150,180877700
2331,2023-09-15,,2389000,73874650,73952000
2331,2023-09-18,,1334000,40495750,40625350
2331,2023-09-19,,3042000,91595200,92153200
2331,2023-09-20,,2640000,78057550,78191200
2331,2023-09-21,,2463000,71221500,71310700
2331,2023-09-22,,2183000,63514900,63563900
2331,2023-09-25,,1401000,41352050,41475550
2331,2023-09-26,,1590000,46898650,46955300
2331,2023-09-27,,1259000,36541750,36587350
2331,2023-09-28,,975000,28698250,28767350
2331,2023-10-02,,1189000,34974700,34996100
2331,2023-10-03,,1023000,29750150,29794550
2331,2023-10-04,,1118000,32256650,32277050
2331,2023-10-05,,952000,27502300,27545350
2331,2023-10-06,,660000,18952900,18964250
2331,2023-10-11,,1132000,32124600,32238250
2331,2023-10-12,,628000,17774350,17810700
2331,2023-10-13,,988000,28077200,28160100
2331,2023-10-16,,663000,18440650,18469600
2331,2023-10-17,,1389000,38035600,38136050
2331,2023-10-18,,1134000,30493350,30561250
2331,2023-10-19,,642000,17075800,17127300
2331,2023-10-20,,578000,15161850,15214450
2331,2023-10-23,,655000,17360350,17415400
2331,2023-10-24,,775000,20525850,20591550
2331,2023-10-25,,572000,15419150,15466550
2331,2023-10-26,,495000,13079450,13109950
2331,2023-10-27,,0,0,0
2331,2023-10-30,,451000,11947600,11939400
2331,2023-10-31,,836000,21574700,21694150
2331,2023-11-01,,572000,14708800,14727300
2331,2023-11-02,,588000,15350700,15390300
2331,2023-11-03,,547000,14427450,14459050
2331,2023-11-06,,1090000,29116850,29122750
2331,2023-11-07,,325000,8578000,8600900
2331,2023-11-08,,400000,10687500,10697950
2331,2023-11-09,,8804000,239545050,239574350
2331,2023-11-10,,2239000,59486150,59824150
2331,2023-11-13,,3324000,89183400,89568600
2331,2023-11-14,,3316000,92855650,92836550
2331,2023-11-15,,3281000,92486550,92579350
2331,2023-11-16,,3086000,86941600,87276300
2331,2023-11-17,,1567000,44847050,44800600
2331,2023-11-20,,817000,23546400,23590900
2331,2023-11-21,,1001000,29065350,29122050
2331,2023-11-22,,590000,17112000,17141050
2331,2023-11-23,,756000,22048600,22079250
2331,2023-11-24,,970000,28618200,28679950
2331,2023-11-27,,770000,22348250,22378500
2331,2023-11-28,,741000,21347850,21304900
2331,2023-11-29,,753000,21832850,21879650
2331,2023-11-30,,354000,10313350,10313800
2331,2023-12-01,,432000,12486050,12479900
2331,2023-12-04,,458000,13288000,13280850
2331,2023-12-05,,504000,14407550,14410200
2331,2023-12-06,Y,731000,20980250,20940600
2331,2023-12-07,Y,1757000,51165500,51191300
2331,2023-12-08,Y,2985000,88556400,89495350
2331,2023-12-11,Y,1581000,46774050,47233700
2331,2023-12-12,Y,943000,28249200,27959500
2331,2023-12-13,,1452000,42493800,42572800
2331,2023-12-14,,1198000,35554100,35621050
2331,2023-12-15,,4678000,140123200,139886900
2331,2023-12-18,,1045000,30077000,30137000
2331,2023-12-19,,2609000,74875400,75048950
2331,2023-12-20,,8195000,247883100,252006850
2331,2023-12-21,,27466000,861168100,860960900
2331,2023-12-22,,7775000,238289150,238798350
2331,2023-12-25,,10372000,322853850,322934400
2331,2023-12-26,,7448000,231736150,232151550
2331,2023-12-27,,4608000,143903300,143983600
2331,2023-12-28,,2589000,80601200,80656300
2331,2023-12-29,,8559000,270858750,270901750
2331,2024-01-02,,4267000,135272700,135238200
2331,2024-01-03,,33880000,1124164550,1125682200
2331,2024-01-04,,8696000,280463300,281105850
2331,2024-01-05,,6105000,194450000,195112100
2331,2024-01-08,,8734000,283976850,283793800
2331,2024-01-09,,4627000,145479100,145257100
2331,2024-01-10,,2933000,91841600,92039550
2331,2024-01-11,,3819000,121163450,121501850
2331,2024-01-12,,2262000,70320500,70315350
2331,2024-01-15,,1513000,47421700,47583200
2331,2024-01-16,,1724000,53073450,53230900
2331,2024-01-17,,1630000,49253050,49215500
2331,2024-01-18,,1050000,31503450,31585100
2331,2024-01-19,,938000,28617800,28680800
2331,2024-01-22,,2195000,69046600,69262800
2331,2024-01-23,,3107000,98778550,98768800
2331,2024-01-24,,1436000,45694600,45684700
2331,2024-01-25,,1868000,58874350,58959550
2331,2024-01-26,,1791000,55518150,55648500
2331,2024-01-29,,705000,21781450,21852300
2331,2024-01-30,,428000,13256200,13274750
2331,2024-01-31,,491000,15188350,15196650
2331,2024-02-01,,560000,17353950,17343450
2331,2024-02-02,,1704000,53093050,53094550
2331,2024-02-05,,669000,20391600,20359850
2331,2024-02-15,,1270000,38058450,37982700
2331,2024-02-16,,770000,23032650,23083100
2331,2024-02-19,,515000,15510300,15533000
2331,2024-02-20,,458000,13595350,13553950
2331,2024-02-21,,327000,9568900,9578900
2331,2024-02-22,,2232000,66608750,66591100
2331,2024-02-23,,9540000,296214150,298248800
2331,2024-02-26,,5065000,159973300,160118150
2331,2024-02-27,,2426000,76404200,76345350
2331,2024-02-29,,2188000,68410050,68889900
2331,2024-03-01,,2162000,68814350,68898600
2331,2024-03-04,,3472000,111396550,111554300
2331,2024-03-05,,1730000,54808450,54909200
